,職業,キャラクター,レベル,ポイント
1,,krisu,2004,15248
2,,Tengallon,1666,11308
3,,キュウチャン,1265,7677
4,,ミツリン,1907,6940
5,,♪D－cyan♪,1529,6318
6,,mttt,2025,5739
7,,ロザリナ☆,1698,5382
8,,jeil,1000,5203
9,,七色インコ,616,4860
10,,たいやきあんこ,2012,4554
11,,∴ジャヌψ,1402,4462
12,,♪もも,1496,4347
13,,槍まーりも,1500,4253
14,,takakazuma,1012,4185
15,,不協和音♪,1531,4156
16,,レジェンド石橋,2000,4139
17,,あすみす,1283,4093
18,,ザンゾウ,929,3943
19,,ﾌｪﾘｯｸｽ,1307,3815
20,,夜刃神,1822,3787
21,,アリス・ワンダー,2004,3773
22,,ちゃらめる,1960,3694
23,,Liliel,2000,3460
24,,ﾌｪﾘｱ,2008,3435
25,,りるどーぷ,1712,3411
26,,ルベーグ2世,1973,3305
27,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
28,,ψXENOψ,2001,3242
29,,ボイスブリザード,1962,3224
30,,トト・レイニス,1599,3185
31,,桃牙,1427,3150
32,,セヴィ・ティセス,1566,3087
33,,ｋａｚｕｋｕｎ剣,1872,3039
34,,アルス君,2000,2951
35,,shogi,1867,2933
36,,思いやりGDX,2003,2922
37,,∬ましゅまろ∬,1885,2889
38,,‐鏡月‐,1851,2855
39,,ぽいんこ,1602,2842
40,,近代的なsouei,1867,2816
41,,アバブ,2001,2799
42,,筋肉♂パイセン,1657,2793
43,,ζhaluluζ,1823,2755
44,,陽奈♪,1886,2753
45,,サイバーナイト,2003,2751
46,,れもんψ,1915,2723
47,,＄ＨＩＤＥ＄,1883,2688
48,,†LightSide†,1935,2684
49,,むぎちゃ。,1950,2663
50,,二階堂パンパース,1910,2577
51,,ﾄﾛﾄﾛｵﾖﾖ,544,2561
52,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,2001,2545
53,,CherryShuffle,997,2516
54,,マハーデーヴィー,2006,2481
55,,†フィル†,1924,2466
56,,夜廻まるか,2000,2456
57,,黄金卿の案内人,1038,2447
58,,azusachan,1855,2442
59,,ラクサスドレアン,2000,2386
60,,§ＮＥＸＵＳ§,1024,2342
61,,魔法姫ひかり,2000,2337
62,,永遠の暗闇,1971,2311
63,,しーふ君,888,2280
64,,RockAce,1819,2272
65,,緋色＄,1986,2258
66,,超炒飯,1081,2253
67,,Jamii,1872,2250
68,,２式改,1650,2240
69,,＊鬼鮫＊,2000,2232
70,,アルネホーク,1594,2213
71,,ずっさん,1937,2204
72,,最前線の開拓者,1305,2202
73,,Inocent,1745,2201
74,,あぷりこ,2000,2196
75,,ｱﾆﾘｿ,1939,2170
76,,余貴真優,1812,2157
77,,emg4159,1725,2156
78,,天日槍,1383,2150
79,,ひるの,1852,2128
80,,てのひら,1581,2111
81,,misya☆,1303,2110
82,,弐華威堂,1740,2102
83,,もぐらⅲ,2003,2098
84,,【愛】チェルシー,1506,2096
85,,小茉里,1123,2090
86,,豹弦,1917,2082
87,,アリス☆☆,1386,2080
88,,anderson,1344,2070
89,,愛泉,2000,2067
90,,カジュアル,2000,2048
91,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
92,,骨ラーメン☆,1896,2014
93,,あるせん,1729,2014
94,,RhymeDealer,1299,2010
95,,φAimerφ,1927,2006
96,,戦略破壊魔術兵器,2000,1995
97,,☆キノ♪,2000,1994
98,,ｍｅｒｙ,1590,1991
99,,エルロン5,2000,1990
100,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
