,職業,キャラクター,レベル,ポイント
1,,syouitirou,2000,33572
2,,ひろ１００１,1613,10320
3,,ニャンニャンマン,910,9549
4,,ＤＭＺ,1713,7516
5,,ミルリ,2022,7275
6,,つらあじ,1408,6461
7,,ＬＡ：ＮＡ,1772,6400
8,,嶋太郎,1716,6350
9,,Mｉnelva,2000,5928
10,,きぃちゃ,666,4736
11,,おばさんULT,1922,4437
12,,叢雲のジュウザ,1221,4224
13,,DarkGradation,1801,4062
14,,☆もいちゃん☆,1501,3869
15,,新羅三郎,1812,3386
16,,毒おじや,1875,3333
17,,死神のJ,1527,3276
18,,pikashu,2001,3270
19,,武神゜,2010,3225
20,,ティダ射手,1969,3177
21,,☆セントレア☆,2000,3075
22,,†金獅子姫†,1953,3027
23,,ブレイブスカイ,2007,3025
24,,らぶのーと♪,2000,3001
25,,八番手,2000,2987
26,,れっどしーふ,2002,2939
27,,エルスト,1100,2936
28,,†Einzbern,1191,2839
29,,ﾏｰｺﾞｯﾄ,2019,2836
30,,shnzi,1570,2809
31,,DancingBravo,1784,2768
32,,gingingin,1974,2695
33,,neon43,2010,2614
34,,ゆめごん,2000,2605
35,,☆夢露くん☆,1297,2559
36,,醤油取って,2000,2533
37,,Rosenritter2,1281,2516
38,,PersephoneP,1914,2491
39,,大木陸,1596,2486
40,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,2449
41,,パラヌス,1861,2445
42,,AllRangeClear☆,2000,2375
43,,δsnowδ,2000,2331
44,,ぽこっさん,2000,2320
45,,啓士郎,1972,2286
46,,_Jun_,1858,2282
47,,コールドプレイ,2000,2265
48,,きゃぴ☆,2000,2263
49,,schｉller,1780,2258
50,,レミニセンス,2000,2229
51,,ピアッサ,971,2223
52,,段四郎,1502,2222
53,,LOVEマシーン♪,1872,2164
54,,ペったー,1578,2162
55,,∬purposefire∬,2000,2152
56,,２２３２,1910,2145
57,,クレモル,1941,2125
58,,雷神の弓,1802,2115
59,,チャットとろい,1066,2107
60,,潜伏期間,1847,2081
61,,＄デビル＄,1948,2072
62,,高天原ゆとり,2000,2041
63,,つよみん,2022,2039
64,,お前もう船降りろ,1985,2007
65,,マーキψ,1712,1983
66,,チャット入力苦手,1048,1979
67,,amagon,2010,1977
68,,私は返事出来ん,1109,1975
69,,dokuringo,1964,1973
70,,jun53,920,1972
71,,RSQ_RAY,1787,1971
72,,超越ゆめんごⅤ,1823,1968
73,,リンチェンコ,2000,1964
74,,ソルディエンヌ,1812,1955
75,,浅研,1888,1932
76,,◇妖精◇,1881,1931
77,,ShineLight,2000,1917
78,,AiryKuroe,2000,1914
79,,お試しください♪,2000,1913
80,,腰痛の爺,1809,1897
81,,∬Veloce∬,1957,1891
82,,Lionel・MessiⅡ,1894,1891
83,,苺桜三玖,1861,1887
84,,北国ウルフ,1782,1882
85,,＋ゆい＋,1787,1877
86,,Ψmo☆moΨ,1620,1845
87,,＄reef＄,1934,1831
88,,ナットウキナーゼ,1431,1829
89,,kino2,960,1804
90,,コマ足,1833,1795
91,,ビッグマ万太郎,2000,1753
92,,bsk団,1943,1751
93,,スガサワ,1787,1748
94,,迷える妖精,1716,1748
95,,ブルーマンジェロ,1045,1744
96,,愛知のトッシー,1262,1734
97,,６９５,900,1716
98,,ダーシュ！,1884,1705
99,,パリバリ,1785,1687
100,,TS020,1381,1677
