,職業,キャラクター,レベル,ポイント
1,,ZODIAC6168,1559,20780
2,,はなおとめ,1319,10892
3,,おーいえ,1954,5992
4,,9rpm,1832,5684
5,,ｲﾝﾀｰﾈｯﾄ撲殺ﾏﾝ,1368,5399
6,,さなっしー,1832,4717
7,,アル・シェリ,969,4164
8,,ScarletRuby,929,3988
9,,ぷーちゃん♪,2000,3698
10,,創造神皇ダニエル,1272,3611
11,,らっきーよだすけ,1898,3592
12,,誇り無き教主,1344,3403
13,,sevencraw,1046,3340
14,,katsuxxx,1880,3175
15,,ループド,1907,3146
16,,残兵首領,1468,3142
17,,愛犬サクラ,1945,3046
18,,捨ノ型・生生流転,1845,2948
19,,ボイン姉ちゃん,1826,2813
20,,ハスラム,1093,2802
21,,Diamant,1289,2759
22,,リタリン,951,2670
23,,＋カイト＋,1873,2590
24,,風の歌,1817,2466
25,,岡部誠∵,1556,2465
26,,【ポッセ】,1852,2419
27,,ｷｰｽ･ｶｲ,1285,2418
28,,RORONOA＋ZORO,1255,2379
29,,シル星,1910,2362
30,,戦士ちゃま,1609,2357
31,,とろっとろ牛すじ,1907,2349
32,,ヘビー,1250,2329
33,,RelMayer,1762,2257
34,,つばきひめ,1655,2169
35,,らいみん,1266,2147
36,,ゅぅぁ,1775,2124
37,,カマキリ令嬢,1943,2104
38,,じみ～,1750,2102
39,,メロメロイド,1418,2083
40,,J・T・Sサム,1671,2075
41,,covid,1821,2061
42,,狛狗,1853,2042
43,,Spallow_Tail,1623,2041
44,,間衣華,1784,2022
45,,§エス§,1856,1998
46,,みゅうごろう,1879,1982
47,,カラー、,1052,1971
48,,daRinki,1605,1908
49,,趣味は・・・矢,1830,1893
50,,☆ショップ☆,1777,1875
51,,ooよーだoo,1256,1869
52,,狼輝,1946,1848
53,,おいえ天使,1500,1834
54,,シュガ♪,1635,1828
55,,アネット姫,717,1823
56,,↑ウラチャ↑,1266,1812
57,,ｱﾝﾄﾞﾚｻﾞｼﾞｬｲｱﾝﾄ,1500,1769
58,,CV種田梨沙,1707,1764
59,,アーリア。,1936,1705
60,,ぷいきゅあ～,1788,1703
61,,マイシャローナ,1466,1690
62,,ナイア君,875,1637
63,,神風の隼,1781,1632
64,,皇虎,1219,1578
65,,アンヘル＿,1360,1566
66,,魔法の壁,1552,1557
67,,みどり先輩,1543,1555
68,,もんもんだよ,918,1548
69,,狼煌,1501,1547
70,,おじろくん,1756,1527
71,,BILL・PEACE,1202,1522
72,,Crewd,1430,1502
73,,トラウトサーモン,1791,1498
74,,ピレッソ,1725,1494
75,,イチゴ大福姫,1383,1491
76,,笛吹奏,1571,1469
77,,マリジェンヌ,1131,1464
78,,☆アミュレット☆,903,1463
79,,しらたま団子ＬＬ,1963,1460
80,,UnBiR,1939,1460
81,,ｂｏｗ‐ｗｏｗ,1810,1459
82,,くりゅ,1459,1457
83,,RAD大好き,1771,1455
84,,さなっしーJr,1237,1444
85,,お～い恋茶,1924,1443
86,,二代目おいえ,1276,1438
87,,heet,962,1423
88,,最強姫あ,1631,1422
89,,yamada3000,1892,1415
90,,たこち,1837,1392
91,,瑞穂りん,1635,1382
92,,￡Gazelle,1500,1377
93,,誇り無き追放天使,1262,1372
94,,DXUキャプテンUSA,1892,1370
95,,NIFCO,559,1366
96,,＊hayato＊,1661,1365
97,,えいしぐ,1573,1365
98,,ranko_star,1803,1342
99,,もちゃ王,1431,1327
100,,城咲ロミオ,1693,1318
