,職業,キャラクター,レベル,ポイント
1,n2,syouitirou,2001,33960
2,n1,ひろ１００１,1996,12192
3,n2,ニャンニャンマン,952,9572
4,n10,ミルリ,2040,8070
5,n5,ＤＭＺ,1772,7802
6,n23,嶋太郎,1778,6831
7,n19,つらあじ,1408,6461
8,n6,ＬＡ：ＮＡ,1774,6416
9,n8,Mｉnelva,2000,5928
10,n9,おばさんULT,2000,4953
11,n2,きぃちゃ,667,4736
12,n20,DarkGradation,2000,4375
13,n0,叢雲のジュウザ,1242,4224
14,n1,☆もいちゃん☆,1587,3941
15,n1,毒おじや,1968,3834
16,n9,武神゜,2031,3710
17,n1,ブレイブスカイ,2028,3613
18,n24,ﾏｰｺﾞｯﾄ,2041,3499
19,n7,れっどしーふ,2021,3400
20,n1,新羅三郎,1812,3386
21,n8,ティダ射手,2000,3381
22,n1,死神のJ,1567,3347
23,n9,†金獅子姫†,2000,3299
24,n10,pikashu,2001,3270
25,n10,迷える妖精,2001,3137
26,n9,☆セントレア☆,2000,3075
27,n9,らぶのーと♪,2000,3001
28,n20,八番手,2000,2987
29,n0,shnzi,1634,2980
30,n7,gingingin,2005,2969
31,n6,エルスト,1107,2940
32,n20,PersephoneP,2000,2876
33,n0,†Einzbern,1191,2839
34,n6,パラヌス,1931,2833
35,n8,大木陸,1831,2822
36,n1,DancingBravo,1784,2768
37,n1,段四郎,1787,2716
38,n16,neon43,2010,2617
39,n8,雷神の弓,2000,2607
40,n12,ゆめごん,2000,2607
41,n2,☆夢露くん☆,1323,2559
42,n1,潜伏期間,1941,2537
43,n0,醤油取って,2000,2533
44,n9,Rosenritter2,1286,2516
45,n1,啓士郎,2004,2482
46,n16,お試しください♪,2033,2464
47,n10,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,2450
48,n2,２２３２,2007,2412
49,n8,コマ足,1963,2405
50,n8,_Jun_,1908,2400
51,n9,LOVEマシーン♪,1966,2397
52,n12,schｉller,1802,2388
53,n19,AllRangeClear☆,2000,2385
54,n2,ナットウキナーゼ,1799,2382
55,n22,δsnowδ,2000,2363
56,n2,＄デビル＄,2000,2330
57,n9,漁師コンピュータ,1696,2329
58,n10,ぽこっさん,2000,2320
59,n16,きゃぴ☆,2001,2308
60,n6,コールドプレイ,2001,2301
61,n11,北国ウルフ,2000,2291
62,n8,浅研,1971,2272
63,n0,RSQ_RAY,1898,2263
64,n16,◇妖精◇,1959,2259
65,n23,レミニセンス,2000,2229
66,n10,ピアッサ,973,2223
67,n9,Lionel・MessiⅡ,2000,2221
68,n10,＋ゆい＋,1916,2191
69,n10,ファルコンパンチ,1734,2189
70,n10,つよみん,2030,2181
71,n8,ペったー,1583,2162
72,n9,マーキψ,1815,2158
73,n8,∬purposefire∬,2000,2152
74,n1,奇襲,1739,2150
75,n9,クレモル,1942,2132
76,n20,苺桜三玖,1946,2121
77,n19,dokuringo,2004,2119
78,n10,Ψmo☆moΨ,1771,2117
79,n9,チャットとろい,1079,2117
80,n4,魔女の使いジジ,2018,2110
81,n0,＄reef＄,2000,2090
82,n10,AiryKuroe,2003,2064
83,n4,高天原ゆとり,2000,2060
84,n24,お前もう船降りろ,2000,2057
85,n10,チャット入力苦手,1067,2003
86,n5,私は返事出来ん,1127,1994
87,n0,ダーシュ！,1964,1981
88,n0,amagon,2010,1979
89,n2,jun53,920,1972
90,n9,超越ゆめんごⅤ,1823,1968
91,n19,リンチェンコ,2000,1966
92,n8,ソルディエンヌ,1812,1955
93,n11,bsk団,2000,1954
94,n20,∬Veloce∬,1974,1923
95,n20,ShineLight,2000,1917
96,n12,パリバリ,2000,1903
97,n7,腰痛の爺,1809,1897
98,n4,戦慄のおっさん,2017,1890
99,n2,kino2,970,1864
100,n19,＠小作人,2000,1833
