,職業,キャラクター,レベル,ポイント
1,,ZODIAC6168,1442,20403
2,,はなおとめ,1313,10891
3,,9rpm,1727,5320
4,,おーいえ,1815,4812
5,,ｲﾝﾀｰﾈｯﾄ撲殺ﾏﾝ,1365,4562
6,,さなっしー,1785,4508
7,,アル・シェリ,965,4161
8,,ScarletRuby,929,3988
9,,創造神皇ダニエル,1272,3611
10,,らっきーよだすけ,1719,3472
11,,sevencraw,1038,3338
12,,残兵首領,1464,3140
13,,捨ノ型・生生流転,1795,2856
14,,ハスラム,1069,2707
15,,リタリン,939,2657
16,,Diamant,993,2637
17,,ぷーちゃん♪,1839,2634
18,,愛犬サクラ,1788,2631
19,,ボイン姉ちゃん,1790,2615
20,,誇り無き教主,1326,2522
21,,岡部誠∵,1553,2461
22,,katsuxxx,1791,2423
23,,ｷｰｽ･ｶｲ,1264,2417
24,,＋カイト＋,1786,2403
25,,RORONOA＋ZORO,1087,2373
26,,ヘビー,1221,2328
27,,【ポッセ】,1780,2249
28,,風の歌,1743,2221
29,,シル星,1816,2212
30,,RelMayer,1744,2183
31,,らいみん,1262,2147
32,,ループド,1766,2109
33,,じみ～,1748,2102
34,,戦士ちゃま,1445,2086
35,,ゅぅぁ,1751,2071
36,,カラー、,1051,1971
37,,間衣華,1743,1960
38,,covid,1775,1953
39,,daRinki,1605,1908
40,,とろっとろ牛すじ,1722,1906
41,,狛狗,1783,1881
42,,ooよーだoo,1256,1869
43,,アネット姫,716,1823
44,,おいえ天使,1473,1813
45,,↑ウラチャ↑,1254,1812
46,,趣味は・・・矢,1825,1791
47,,Spallow_Tail,1545,1765
48,,CV種田梨沙,1707,1764
49,,☆ショップ☆,1755,1751
50,,シュガ♪,1597,1692
51,,ナイア君,875,1637
52,,カマキリ令嬢,1810,1615
53,,マイシャローナ,1408,1610
54,,皇虎,1031,1576
55,,みゅうごろう,1568,1573
56,,狼煌,1500,1547
57,,ｱﾝﾄﾞﾚｻﾞｼﾞｬｲｱﾝﾄ,1424,1538
58,,神風の隼,1714,1528
59,,おじろくん,1756,1527
60,,Crewd,1429,1501
61,,アンヘル＿,1328,1500
62,,イチゴ大福姫,1348,1484
63,,ピレッソ,1719,1479
64,,マリジェンヌ,1131,1464
65,,§エス§,1571,1454
66,,さなっしーJr,1218,1444
67,,BILL・PEACE,1152,1443
68,,トラウトサーモン,1771,1438
69,,二代目おいえ,1273,1434
70,,heet,962,1423
71,,ぷいきゅあ～,1647,1405
72,,RAD大好き,1718,1403
73,,ｂｏｗ‐ｗｏｗ,1788,1397
74,,狼輝,1776,1395
75,,最強姫あ,1605,1391
76,,NIFCO,559,1366
77,,￡Gazelle,1458,1335
78,,もちゃ王,1431,1327
79,,えいしぐ,1537,1318
80,,Vergiftung,1009,1313
81,,CV水瀬いのり,1676,1312
82,,アーリア。,1733,1305
83,,城咲ロミオ,1667,1302
84,,ねこぱんつ,1202,1294
85,,笛吹奏,1501,1284
86,,新撰組近藤,981,1280
87,,つんで･れい,1716,1279
88,,peace。,1569,1272
89,,イフリィート,1406,1265
90,,ranko_star,1735,1262
91,,☆ぷりんちゃん,778,1254
92,,めぎぃ,1470,1253
93,,たこち,1766,1247
94,,UltimateRAD,1720,1245
95,,未來♪,1259,1242
96,,Tummy,1321,1238
97,,＊鷹＊,1180,1228
98,,ワユ,1592,1213
99,,Lacris,1503,1213
100,,お～い恋茶,1781,1209
