,職業,キャラクター,レベル,ポイント
1,,krisu,2008,15355
2,,Tengallon,1674,11400
3,,キュウチャン,1268,7677
4,,ミツリン,1912,6984
5,,♪D－cyan♪,1535,6325
6,,mttt,2025,5739
7,,ロザリナ☆,1698,5382
8,,jeil,1002,5209
9,,七色インコ,616,4860
10,,たいやきあんこ,2013,4589
11,,∴ジャヌψ,1403,4464
12,,♪もも,1501,4347
13,,槍まーりも,1500,4253
14,,takakazuma,1013,4185
15,,不協和音♪,1535,4178
16,,レジェンド石橋,2000,4139
17,,あすみす,1283,4093
18,,ザンゾウ,929,4041
19,,夜刃神,1831,3847
20,,ﾌｪﾘｯｸｽ,1308,3815
21,n25,アリス・ワンダー,2004,3793
22,,ちゃらめる,1976,3774
23,,ﾌｪﾘｱ,2010,3471
24,,Liliel,2000,3465
25,,りるどーぷ,1712,3411
26,,ψXENOψ,2001,3367
27,,ボイスブリザード,1975,3361
28,,ルベーグ2世,1973,3305
29,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
30,,トト・レイニス,1599,3185
31,,桃牙,1434,3154
32,,セヴィ・ティセス,1570,3102
33,,ｋａｚｕｋｕｎ剣,1875,3076
34,,思いやりGDX,2005,2951
35,,アルス君,2000,2951
36,,近代的なsouei,1879,2938
37,,shogi,1867,2933
38,,∬ましゅまろ∬,1885,2891
39,,‐鏡月‐,1851,2855
40,,ぽいんこ,1602,2842
41,,陽奈♪,1895,2835
42,,アバブ,2001,2808
43,,筋肉♂パイセン,1657,2793
44,,サイバーナイト,2004,2784
45,,むぎちゃ。,1970,2780
46,,†LightSide†,1949,2761
47,,ζhaluluζ,1823,2755
48,,れもんψ,1915,2723
49,,＄ＨＩＤＥ＄,1885,2699
50,,azusachan,1875,2615
51,,二階堂パンパース,1910,2577
52,,ﾄﾛﾄﾛｵﾖﾖ,545,2561
53,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,2001,2545
54,,†フィル†,1929,2541
55,,CherryShuffle,997,2516
56,,マハーデーヴィー,2006,2481
57,,黄金卿の案内人,1038,2462
58,,夜廻まるか,2000,2456
59,,永遠の暗闇,2000,2437
60,,ラクサスドレアン,2000,2386
61,,魔法姫ひかり,2000,2342
62,,§ＮＥＸＵＳ§,1024,2342
63,,ずっさん,1962,2309
64,,緋色＄,1990,2298
65,,RockAce,1823,2282
66,,しーふ君,888,2280
67,,Jamii,1877,2265
68,,アルネホーク,1603,2254
69,,超炒飯,1084,2253
70,,２式改,1650,2240
71,,余貴真優,1818,2236
72,,＊鬼鮫＊,2000,2232
73,,emg4159,1763,2210
74,,最前線の開拓者,1305,2202
75,,Inocent,1745,2201
76,,もぐらⅲ,2006,2196
77,,あぷりこ,2000,2196
78,,骨ラーメン☆,1918,2195
79,,ｱﾆﾘｿ,1940,2177
80,,天日槍,1388,2150
81,,ひるの,1852,2128
82,,♪☆神崎葵☆♪,1947,2126
83,,てのひら,1581,2111
84,,misya☆,1307,2110
85,,あるせん,1762,2108
86,,豹弦,1921,2103
87,,弐華威堂,1740,2102
88,,【愛】チェルシー,1506,2096
89,,小茉里,1123,2090
90,,アリス☆☆,1389,2081
91,,anderson,1344,2070
92,,愛泉,2000,2067
93,,カジュアル,2000,2048
94,,ｍｅｒｙ,1611,2021
95,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
96,,RhymeDealer,1299,2010
97,,ウリ☆,2005,2009
98,,φAimerφ,1927,2006
99,,☆キノ♪,2000,1995
100,,戦略破壊魔術兵器,2000,1995
