,職業,キャラクター,レベル,ポイント
1,n0,ZODIAC6168,1740,21333
2,n10,はなおとめ,1333,10892
3,n19,おーいえ,2014,7833
4,n4,ｲﾝﾀｰﾈｯﾄ撲殺ﾏﾝ,1370,6286
5,n2,9rpm,1909,6142
6,n9,さなっしー,1833,4721
7,n5,【ポッセ】,2004,4696
8,n10,ぷーちゃん♪,2032,4473
9,n19,解離,1491,4431
10,n4,誇り無き教主,1355,4316
11,n10,アル・シェリ,1013,4193
12,n16,ScarletRuby,931,3988
13,n21,ループド,2003,3938
14,n1,シュガ♪,1950,3786
15,n1,katsuxxx,1959,3767
16,n9,らっきーよだすけ,1964,3650
17,n2,創造神皇ダニエル,1272,3611
18,n8,愛犬サクラ,2005,3547
19,n13,瑞穂りん,2011,3528
20,n7,風の歌,2000,3522
21,n6,＋カイト＋,2021,3400
22,n2,sevencraw,1255,3345
23,n0,捨ノ型・生生流転,2000,3270
24,n16,カマキリ令嬢,2034,3265
25,n2,§エス§,2019,3232
26,n2,ハスラム,1133,3183
27,n9,Spallow_Tail,2000,3156
28,n2,残兵首領,1468,3142
29,n19,みどり先輩,2003,3118
30,n7,地下室,1054,3102
31,n2,Diamant,1452,3037
32,n4,シル星,2026,3013
33,n8,とろっとろ牛すじ,2002,2988
34,n16,ボイン姉ちゃん,1857,2925
35,n9,covid,2003,2923
36,n10,みゅうごろう,2000,2723
37,n2,リタリン,951,2670
38,n1,戦士ちゃま,1679,2604
39,n5,狼輝,2030,2580
40,n7,ぷいきゅあ～,1965,2559
41,n3,ｂｏｗ‐ｗｏｗ,2027,2531
42,n7,ｱﾝﾄﾞﾚｻﾞｼﾞｬｲｱﾝﾄ,1725,2521
43,n0,ｷｰｽ･ｶｲ,1403,2491
44,n12,岡部誠∵,1558,2465
45,n19,ｹﾓ蔵,1532,2452
46,n9,趣味は・・・矢,1974,2434
47,n16,UnBiR,2034,2395
48,n1,RORONOA＋ZORO,1256,2379
49,n0,ヘビー,1339,2349
50,n9,りんじょー,2031,2297
51,n13,RelMayer,1762,2257
52,n19,狛狗,1928,2256
53,n12,らいみん,1504,2226
54,n20,つばきひめ,1655,2169
55,n7,神風の隼,1933,2158
56,n9,ゅぅぁ,1775,2124
57,n19,J・T・Sサム,1676,2110
58,n1,じみ～,1751,2102
59,n21,メロメロイド,1418,2083
60,n20,アーリア。,2004,2078
61,n1,マイシャローナ,1825,2062
62,n4,誇り無き追放天使,1305,2061
63,n16,タメヴィアータ。,2007,2034
64,n19,間衣華,1785,2022
65,n0,カラー、,1052,1971
66,n9,甘栗うっまW,2032,1966
67,n1,DXUキャプテンUSA,2011,1958
68,n6,sunafu,2022,1946
69,n4,☆ショップ☆,1794,1946
70,n9,えいしぐ,1955,1916
71,n2,daRinki,1605,1908
72,n9,ooよーだoo,1271,1873
73,n6,BILL・PEACE,1424,1863
74,n5,おいえ天使,1503,1834
75,n10,アネット姫,721,1823
76,n8,↑ウラチャ↑,1297,1812
77,n11,笛吹奏,1857,1797
78,n8,CV種田梨沙,1707,1764
79,n19,たこち,2000,1724
80,n9,城咲ロミオ,1952,1723
81,n20,しらたま団子ＬＬ,2005,1692
82,n13,魔凜,1982,1690
83,n16,mikaoto,1868,1678
84,n17,アンヘル＿,1490,1676
85,n9,つんで･れい,1936,1663
86,n16,鷸榧,2001,1649
87,n7,ナイア君,875,1637
88,n8,お～い恋茶,2006,1627
89,n2,STANSFIELD,1737,1622
90,n9,†卍キリト卍†,2005,1618
91,n25,おぃ、止まれ！？,2003,1616
92,n7,CV水瀬いのり,1850,1613
93,n6,めぎぃ,1785,1613
94,n1,トラウトサーモン,1856,1599
95,n22,雨後清水,2001,1584
96,n0,皇虎,1256,1578
97,n4,如雷戦,1783,1576
98,n13,イチゴ大福姫,1507,1569
99,n20,Narmaya,2019,1563
100,n15,か～ら,2000,1559
