,職業,キャラクター,レベル,ポイント
1,n9,krisu,2023,15773
2,n4,Tengallon,1777,12181
3,n5,キュウチャン,1322,7706
4,n7,ミツリン,1963,7416
5,n7,♪D－cyan♪,1563,6359
6,n16,mttt,2028,5807
7,n8,ロザリナ☆,1698,5382
8,n8,jeil,1023,5239
9,n6,七色インコ,616,4860
10,n12,たいやきあんこ,2013,4589
11,n7,ザンゾウ,931,4565
12,n8,∴ジャヌψ,1409,4476
13,n8,♪もも,1504,4347
14,n3,ちゃらめる,2008,4331
15,n4,ψXENOψ,2006,4270
16,n2,不協和音♪,1553,4256
17,n9,槍まーりも,1500,4253
18,n8,夜刃神,1886,4251
19,n1,takakazuma,1021,4205
20,n9,レジェンド石橋,2000,4146
21,n7,あすみす,1283,4093
22,n5,ﾌｪﾘｯｸｽ,1404,3868
23,n9,りるどーぷ,2001,3834
24,n24,アリス・ワンダー,2004,3801
25,n9,余貴真優,1967,3796
26,n9,ボイスブリザード,2000,3786
27,n20,Liliel,2000,3570
28,n9,陽奈♪,1990,3522
29,n19,ﾌｪﾘｱ,2010,3496
30,n8,azusachan,1962,3401
31,n1,ルベーグ2世,2000,3382
32,n1,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
33,n22,近代的なsouei,1916,3256
34,n0,ｋａｚｕｋｕｎ剣,1905,3249
35,n1,セヴィ・ティセス,1610,3245
36,n2,トト・レイニス,1600,3185
37,n2,桃牙,1511,3185
38,n1,むぎちゃ。,2000,3113
39,n19,†フィル†,1987,3108
40,n8,思いやりGDX,2010,3088
41,n1,†LightSide†,2000,3049
42,n20,∬ましゅまろ∬,1906,2993
43,n10,永遠の暗闇,2023,2988
44,n19,6shou,1966,2972
45,n1,サイバーナイト,2012,2968
46,n9,アルス君,2000,2961
47,n2,shogi,1867,2933
48,n19,♪☆神崎葵☆♪,2000,2893
49,n9,‐鏡月‐,1860,2874
50,n19,骨ラーメン☆,2005,2870
51,n7,アバブ,2002,2850
52,n12,ぽいんこ,1602,2842
53,n7,ずっさん,2006,2818
54,n15,＄ＨＩＤＥ＄,1934,2805
55,n0,あるせん,1911,2798
56,n4,筋肉♂パイセン,1657,2793
57,n1,アルネホーク,1903,2772
58,n19,ζhaluluζ,1823,2755
59,n9,れもんψ,1915,2723
60,n4,黄金卿の案内人,1040,2644
61,n1,ｱﾆﾘｿ,2001,2616
62,n16,ΨtinariΨ,2006,2595
63,n8,二階堂パンパース,1910,2577
64,n10,ﾄﾛﾄﾛｵﾖﾖ,552,2561
65,n24,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,2001,2545
66,n10,CherryShuffle,997,2516
67,n4,emg4159,1912,2515
68,n19,マハーデーヴィー,2006,2481
69,n20,夜廻まるか,2000,2456
70,n1,RockAce,1868,2435
71,n6,hanacyan,2011,2398
72,n9,緋色＄,2000,2390
73,n5,ラクサスドレアン,2000,2386
74,n1,ウリ☆,2010,2347
75,n9,魔法姫ひかり,2000,2346
76,n2,§ＮＥＸＵＳ§,1024,2342
77,n2,豹弦,2000,2294
78,n6,しーふ君,888,2280
79,n0,Jamii,1877,2265
80,n0,超炒飯,1098,2255
81,n7,２式改,1650,2240
82,n9,＊鬼鮫＊,2000,2239
83,n2,ひるの,1893,2234
84,n8,もぐらⅲ,2007,2230
85,n13,kininaru姫,1975,2221
86,n8,ホロックス,1953,2215
87,n19,Inocent,1772,2210
88,n7,ﾃﾞｨｰﾝ･ｳｨﾝﾁｪｽﾀｰ,1949,2204
89,n4,最前線の開拓者,1305,2202
90,n11,あぷりこ,2000,2199
91,n9,天日槍,1419,2150
92,n10,てのひら,1581,2111
93,n8,ｍｅｒｙ,1744,2110
94,n8,misya☆,1333,2110
95,n13,アリス☆☆,1406,2103
96,n19,弐華威堂,1740,2102
97,n9,あまぞねす。,2004,2098
98,n8,【愛】チェルシー,1506,2096
99,n9,☆キノ♪,2002,2091
100,n10,小茉里,1123,2090
