,職業,キャラクター,レベル,ポイント
1,,krisu,2000,15010
2,,Tengallon,1619,10900
3,,キュウチャン,1233,7622
4,,ミツリン,1868,6679
5,,♪D－cyan♪,1505,6276
6,,mttt,2000,5387
7,,ロザリナ☆,1698,5382
8,,jeil,994,5191
9,,七色インコ,615,4860
10,,∴ジャヌψ,1390,4441
11,,♪もも,1479,4347
12,,たいやきあんこ,2000,4309
13,,槍まーりも,1500,4253
14,,takakazuma,1007,4176
15,,レジェンド石橋,2000,4096
16,,あすみす,1283,4093
17,,不協和音♪,1515,4069
18,,ﾌｪﾘｯｸｽ,1276,3802
19,,アリス・ワンダー,2000,3577
20,,ザンゾウ,928,3513
21,,りるどーぷ,1711,3411
22,,ちゃらめる,1897,3356
23,,夜刃神,1671,3345
24,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
25,,ルベーグ2世,1952,3222
26,,トト・レイニス,1598,3185
27,,ﾌｪﾘｱ,1971,3168
28,,桃牙,1397,3102
29,,Liliel,1900,3069
30,,セヴィ・ティセス,1541,3002
31,,shogi,1867,2933
32,,‐鏡月‐,1851,2855
33,,ｋａｚｕｋｕｎ剣,1851,2852
34,,ぽいんこ,1602,2842
35,,筋肉♂パイセン,1657,2793
36,,思いやりGDX,2000,2770
37,,ζhaluluζ,1823,2755
38,,ψXENOψ,2000,2751
39,,れもんψ,1915,2723
40,,∬ましゅまろ∬,1852,2723
41,,ボイスブリザード,1891,2699
42,,＄ＨＩＤＥ＄,1851,2631
43,,サイバーナイト,1977,2601
44,,二階堂パンパース,1910,2577
45,,ﾄﾛﾄﾛｵﾖﾖ,540,2561
46,,アバブ,1939,2560
47,,CherryShuffle,997,2516
48,,陽奈♪,1849,2463
49,,近代的なsouei,1815,2450
50,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1988,2438
51,,むぎちゃ。,1887,2410
52,,ラクサスドレアン,2000,2383
53,,†LightSide†,1880,2379
54,,アルス君,1852,2372
55,,§ＮＥＸＵＳ§,1024,2342
56,,黄金卿の案内人,1037,2320
57,,しーふ君,888,2280
58,,夜廻まるか,1909,2260
59,,２式改,1650,2240
60,,超炒飯,1067,2240
61,,永遠の暗闇,1921,2228
62,,Inocent,1743,2198
63,,あぷりこ,2000,2192
64,,＊鬼鮫＊,1992,2157
65,,天日槍,1364,2150
66,,†フィル†,1884,2139
67,,最前線の開拓者,1302,2128
68,,RockAce,1755,2118
69,,てのひら,1580,2111
70,,misya☆,1287,2110
71,,弐華威堂,1740,2102
72,,【愛】チェルシー,1506,2096
73,,小茉里,1123,2090
74,,ひるの,1842,2083
75,,アルネホーク,1565,2070
76,,anderson,1331,2070
77,,緋色＄,1908,2058
78,,カジュアル,2000,2048
79,,魔法姫ひかり,1975,2048
80,,アリス☆☆,1362,2041
81,,Jamii,1795,2033
82,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
83,,愛泉,1991,2016
84,,emg4159,1631,2014
85,,RhymeDealer,1299,2010
86,,ｱﾆﾘｿ,1852,1995
87,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
88,,～マハルコ～，,1272,1943
89,,ホロックス,1860,1926
90,,ｍｅｒｙ,1541,1924
91,,マハーデーヴィー,1890,1923
92,,しらすたっぷ。,1915,1909
93,,†盗掘者†,1010,1909
94,,ずっさん,1876,1902
95,,エルロン5,1901,1888
96,,FalkeNaze,1708,1881
97,,azusachan,1714,1877
98,,xたまきちx,2000,1867
99,,marui11111,2000,1861
100,,☆キノ♪,1936,1860
