,職業,キャラクター,レベル,ポイント
1,,krisu,2006,15306
2,,Tengallon,1671,11357
3,,キュウチャン,1267,7677
4,,ミツリン,1911,6974
5,,♪D－cyan♪,1533,6323
6,,mttt,2025,5739
7,,ロザリナ☆,1698,5382
8,,jeil,1001,5206
9,,七色インコ,616,4860
10,,たいやきあんこ,2013,4583
11,,∴ジャヌψ,1403,4464
12,,♪もも,1499,4347
13,,槍まーりも,1500,4253
14,,takakazuma,1013,4185
15,,不協和音♪,1533,4165
16,,レジェンド石橋,2000,4139
17,,あすみす,1283,4093
18,,ザンゾウ,929,4005
19,,夜刃神,1830,3836
20,,ﾌｪﾘｯｸｽ,1308,3815
21,n25,アリス・ワンダー,2004,3793
22,,ちゃらめる,1972,3748
23,,Liliel,2000,3462
24,,ﾌｪﾘｱ,2009,3459
25,,りるどーぷ,1712,3411
26,,ψXENOψ,2001,3313
27,,ボイスブリザード,1970,3312
28,,ルベーグ2世,1973,3305
29,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
30,,トト・レイニス,1599,3185
31,,桃牙,1431,3153
32,,セヴィ・ティセス,1569,3099
33,,ｋａｚｕｋｕｎ剣,1873,3058
34,,思いやりGDX,2005,2951
35,,アルス君,2000,2951
36,,shogi,1867,2933
37,,∬ましゅまろ∬,1885,2889
38,,近代的なsouei,1875,2889
39,,‐鏡月‐,1851,2855
40,,ぽいんこ,1602,2842
41,,陽奈♪,1894,2808
42,,アバブ,2001,2806
43,,筋肉♂パイセン,1657,2793
44,,サイバーナイト,2003,2775
45,,ζhaluluζ,1823,2755
46,,†LightSide†,1944,2731
47,,れもんψ,1915,2723
48,,むぎちゃ。,1960,2709
49,,＄ＨＩＤＥ＄,1884,2694
50,,二階堂パンパース,1910,2577
51,,ﾄﾛﾄﾛｵﾖﾖ,545,2561
52,,azusachan,1869,2560
53,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,2001,2545
54,,CherryShuffle,997,2516
55,,†フィル†,1927,2509
56,,マハーデーヴィー,2006,2481
57,,黄金卿の案内人,1038,2462
58,,夜廻まるか,2000,2456
59,,ラクサスドレアン,2000,2386
60,,永遠の暗闇,1988,2359
61,,§ＮＥＸＵＳ§,1024,2342
62,,魔法姫ひかり,2000,2339
63,,緋色＄,1989,2286
64,,しーふ君,888,2280
65,,RockAce,1821,2279
66,,ずっさん,1950,2270
67,,Jamii,1877,2265
68,,超炒飯,1083,2253
69,,アルネホーク,1601,2246
70,,２式改,1650,2240
71,,＊鬼鮫＊,2000,2232
72,,最前線の開拓者,1305,2202
73,,Inocent,1745,2201
74,,あぷりこ,2000,2196
75,,emg4159,1751,2192
76,,余貴真優,1813,2183
77,,ｱﾆﾘｿ,1940,2170
78,,もぐらⅲ,2005,2156
79,,天日槍,1386,2150
80,,骨ラーメン☆,1912,2128
81,,ひるの,1852,2128
82,,てのひら,1581,2111
83,,misya☆,1306,2110
84,,弐華威堂,1740,2102
85,,【愛】チェルシー,1506,2096
86,,豹弦,1919,2095
87,,小茉里,1123,2090
88,,アリス☆☆,1388,2081
89,,あるせん,1753,2079
90,,anderson,1344,2070
91,,愛泉,2000,2067
92,,カジュアル,2000,2048
93,,♪☆神崎葵☆♪,1941,2045
94,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
95,,ｍｅｒｙ,1606,2013
96,,RhymeDealer,1299,2010
97,,φAimerφ,1927,2006
98,,☆キノ♪,2000,1995
99,,戦略破壊魔術兵器,2000,1995
100,,エルロン5,2000,1990
