,職業,キャラクター,レベル,ポイント
1,,syouitirou,1811,32450
2,,ニャンニャンマン,906,9456
3,,ひろ１００１,1473,9043
4,,ＤＭＺ,1507,6753
5,,ミルリ,1848,6195
6,,ＬＡ：ＮＡ,1740,6157
7,,嶋太郎,1551,5116
8,,きぃちゃ,666,4736
9,,叢雲のジュウザ,1191,4224
10,,DarkGradation,1762,4023
11,,おばさんULT,1800,3921
12,,☆もいちゃん☆,1456,3838
13,,新羅三郎,1715,3142
14,,死神のJ,1390,3111
15,,Mｉnelva,1805,2985
16,,エルスト,1067,2896
17,,†Einzbern,1191,2839
18,,DancingBravo,1760,2675
19,,毒おじや,1652,2609
20,,☆夢露くん☆,1255,2559
21,,Rosenritter2,1258,2516
22,,八番手,1839,2454
23,,shnzi,1406,2401
24,,大木陸,1537,2325
25,,pikashu,1811,2310
26,,らぶのーと♪,1825,2248
27,,ブレイブスカイ,1802,2238
28,,ピアッサ,968,2223
29,,武神゜,1827,2209
30,,段四郎,1445,2138
31,,ペったー,1554,2137
32,,チャットとろい,1046,2094
33,,_Jun_,1733,2089
34,,†金獅子姫†,1778,2033
35,,ティダ射手,1564,2031
36,,gingingin,1800,2017
37,,ゆめごん,1802,2010
38,,雷神の弓,1722,1984
39,,jun53,920,1972
40,,チャット入力苦手,1026,1965
41,,☆セントレア☆,1791,1941
42,,私は返事出来ん,1085,1940
43,,２２３２,1745,1922
44,,パラヌス,1761,1905
45,,腰痛の爺,1809,1897
46,,neon43,1829,1886
47,,ソルディエンヌ,1763,1884
48,,超越ゆめんごⅤ,1747,1878
49,,AllRangeClear☆,1802,1867
50,,δsnowδ,1810,1865
51,,ﾏｰｺﾞｯﾄ,1841,1832
52,,ナットウキナーゼ,1406,1818
53,,マーキψ,1595,1802
54,,れっどしーふ,1804,1799
55,,＋ゆい＋,1760,1782
56,,PersephoneP,1657,1777
57,,LOVEマシーン♪,1765,1775
58,,啓士郎,1738,1766
59,,苺桜三玖,1748,1755
60,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1840,1744
61,,ブルーマンジェロ,1032,1744
62,,愛知のトッシー,1226,1734
63,,レミニセンス,1821,1724
64,,６９５,900,1716
65,,kino2,917,1709
66,,millay,1795,1701
67,,Lionel・MessiⅡ,1804,1695
68,,スガサワ,1712,1686
69,,北国ウルフ,1556,1683
70,,きゃぴ☆,1821,1680
71,,醤油取って,1779,1676
72,,楼麗莱,951,1654
73,,クレモル,1810,1652
74,,パリバリ,1722,1652
75,,dokuringo,1781,1598
76,,TS020,1303,1585
77,,∬Veloce∬,1803,1581
78,,∬purposefire∬,1826,1576
79,,浅研,1717,1574
80,,HIMAMA,1794,1571
81,,（とち）,1185,1563
82,,バク天,963,1556
83,,ダイワ☆,1125,1551
84,,バイマン先生,1179,1546
85,,ハイシェン姫,1706,1538
86,,tururu,1019,1537
87,,newkoara,1410,1517
88,,Leila。,1510,1516
89,,Invisible元老,908,1509
90,,モルディブ。,1716,1495
91,,GLASS7,1727,1487
92,,・まゆしぃ・,1611,1482
93,,エクアカイザー,1147,1480
94,,銀九朗,1670,1473
95,,いみそ～れ,1387,1468
96,,高嶋彩,670,1466
97,,高天原ゆとり,1817,1459
98,,megumi♪,1713,1459
99,,バッジオ,1405,1445
100,,＄reef＄,1666,1444
