,職業,キャラクター,レベル,ポイント
1,,krisu,1823,13720
2,,Tengallon,1562,10201
3,,キュウチャン,1197,7620
4,,ミツリン,1787,6423
5,,♪D－cyan♪,1443,6219
6,,ロザリナ☆,1698,5382
7,,jeil,983,5165
8,,mttt,1830,5054
9,,七色インコ,615,4860
10,,♪もも,1453,4346
11,,∴ジャヌψ,1325,4316
12,,槍まーりも,1462,4228
13,,takakazuma,982,4164
14,,あすみす,1283,4093
15,,たいやきあんこ,1849,4006
16,,ﾌｪﾘｯｸｽ,1271,3799
17,,不協和音♪,1362,3543
18,,レジェンド石橋,1841,3516
19,,りるどーぷ,1696,3402
20,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
21,,トト・レイニス,1597,3185
22,,夜刃神,1599,3040
23,,ザンゾウ,925,2868
24,,桃牙,1326,2854
25,,ぽいんこ,1602,2842
26,,ﾌｪﾘｱ,1810,2841
27,,ちゃらめる,1784,2835
28,,ルベーグ2世,1804,2810
29,,筋肉♂パイセン,1657,2793
30,,ζhaluluζ,1823,2755
31,,Liliel,1736,2687
32,,セヴィ・ティセス,1443,2686
33,,shogi,1798,2564
34,,ﾄﾛﾄﾛｵﾖﾖ,532,2561
35,,アリス・ワンダー,1842,2536
36,,CherryShuffle,997,2516
37,,‐鏡月‐,1573,2499
38,,＄ＨＩＤＥ＄,1786,2493
39,,二階堂パンパース,1830,2490
40,,ｋａｚｕｋｕｎ剣,1753,2459
41,,ψXENOψ,1845,2395
42,,れもんψ,1834,2348
43,,§ＮＥＸＵＳ§,1024,2342
44,,しーふ君,888,2280
45,,∬ましゅまろ∬,1727,2264
46,,サイバーナイト,1800,2261
47,,アルス君,1801,2260
48,,２式改,1629,2211
49,,超炒飯,1022,2203
50,,アバブ,1809,2195
51,,Inocent,1740,2195
52,,天日槍,1330,2150
53,,てのひら,1574,2111
54,,misya☆,1259,2110
55,,弐華威堂,1739,2102
56,,思いやりGDX,1836,2093
57,,陽奈♪,1721,2092
58,,小茉里,1118,2090
59,,【愛】チェルシー,1476,2072
60,,anderson,1301,2070
61,,むぎちゃ。,1786,2055
62,,黄金卿の案内人,1012,2041
63,,RockAce,1718,2027
64,,アリス☆☆,1326,2027
65,,†LightSide†,1802,2024
66,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
67,,RhymeDealer,1299,2010
68,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
69,,夜廻まるか,1744,1976
70,,ｱﾆﾘｿ,1823,1949
71,,ボイスブリザード,1623,1922
72,,～マハルコ～，,1249,1918
73,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1828,1917
74,,†盗掘者†,1002,1905
75,,FalkeNaze,1708,1881
76,,ﾀｲｶﾞｰﾀﾅｶ,1277,1848
77,,近代的なsouei,1622,1838
78,,ひるの,1751,1830
79,,ｍｅｒｙ,1464,1818
80,,元団長さん,1780,1817
81,,永遠の暗闇,1722,1815
82,,真夏の雨§,1800,1812
83,,ラクサスドレアン,1805,1810
84,,Jamii,1626,1782
85,,しらすたっぷ。,1800,1777
86,,emg4159,1551,1777
87,,子供部屋おばさん,1737,1773
88,,otasam,1386,1764
89,,豹弦,1757,1754
90,,＠みゆ＠,1260,1747
91,,＊鬼鮫＊,1825,1735
92,,エルロン5,1738,1718
93,,ずっさん,1806,1693
94,,元てつ,937,1684
95,,筋弛緩剤,1171,1679
96,,ＣＯＯＬ－ＪＯＥ,1368,1670
97,,緋色＄,1777,1668
98,,更級？,1101,1665
99,,サクラサケ,1804,1659
100,,べルカンプ,1732,1638
