,職業,キャラクター,レベル,ポイント
1,,krisu,1924,14491
2,,Tengallon,1594,10598
3,,キュウチャン,1214,7620
4,,ミツリン,1832,6585
5,,♪D－cyan♪,1475,6252
6,,mttt,2000,5387
7,,ロザリナ☆,1698,5382
8,,jeil,992,5190
9,,七色インコ,615,4860
10,,∴ジャヌψ,1365,4395
11,,♪もも,1466,4346
12,,たいやきあんこ,2000,4309
13,,槍まーりも,1483,4239
14,,takakazuma,988,4168
15,,あすみす,1283,4093
16,,レジェンド石橋,1993,4026
17,,不協和音♪,1502,3966
18,,ﾌｪﾘｯｸｽ,1272,3799
19,,アリス・ワンダー,2000,3566
20,,りるどーぷ,1711,3411
21,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
22,,ザンゾウ,926,3262
23,,トト・レイニス,1598,3185
24,,夜刃神,1618,3133
25,,ちゃらめる,1845,3099
26,,ﾌｪﾘｱ,1911,3026
27,,ルベーグ2世,1885,2979
28,,桃牙,1369,2979
29,,Liliel,1826,2889
30,,shogi,1859,2862
31,,セヴィ・ティセス,1503,2861
32,,ぽいんこ,1602,2842
33,,筋肉♂パイセン,1657,2793
34,,ζhaluluζ,1823,2755
35,,ψXENOψ,2000,2751
36,,ｋａｚｕｋｕｎ剣,1836,2726
37,,れもんψ,1911,2691
38,,二階堂パンパース,1910,2577
39,,ﾄﾛﾄﾛｵﾖﾖ,536,2561
40,,＄ＨＩＤＥ＄,1823,2545
41,,∬ましゅまろ∬,1819,2541
42,,CherryShuffle,997,2516
43,,‐鏡月‐,1573,2499
44,,思いやりGDX,1958,2479
45,,サイバーナイト,1906,2425
46,,むぎちゃ。,1879,2386
47,,ボイスブリザード,1830,2382
48,,ラクサスドレアン,2000,2365
49,,アルス君,1850,2359
50,,§ＮＥＸＵＳ§,1024,2342
51,,しーふ君,888,2280
52,,陽奈♪,1778,2262
53,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1942,2250
54,,２式改,1650,2240
55,,超炒飯,1039,2223
56,,アバブ,1822,2213
57,,Inocent,1741,2195
58,,黄金卿の案内人,1017,2191
59,,近代的なsouei,1737,2155
60,,天日槍,1347,2150
61,,†LightSide†,1835,2146
62,,RockAce,1750,2112
63,,てのひら,1577,2111
64,,misya☆,1275,2110
65,,永遠の暗闇,1885,2108
66,,弐華威堂,1740,2102
67,,【愛】チェルシー,1500,2092
68,,小茉里,1123,2090
69,,anderson,1318,2070
70,,カジュアル,2000,2048
71,,アリス☆☆,1348,2036
72,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
73,,RhymeDealer,1299,2010
74,,＊鬼鮫＊,1929,2007
75,,ひるの,1816,2007
76,,ｱﾆﾘｿ,1851,1989
77,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
78,,夜廻まるか,1745,1976
79,,†フィル†,1859,1933
80,,～マハルコ～，,1263,1933
81,,emg4159,1592,1911
82,,しらすたっぷ。,1915,1909
83,,†盗掘者†,1006,1909
84,,ｍｅｒｙ,1516,1902
85,,ホロックス,1852,1899
86,,Jamii,1688,1882
87,,FalkeNaze,1708,1881
88,,ﾀｲｶﾞｰﾀﾅｶ,1277,1848
89,,あぷりこ,1937,1829
90,,真夏の雨§,1804,1819
91,,愛泉,1920,1817
92,,元団長さん,1780,1817
93,,緋色＄,1847,1811
94,,アルネホーク,1451,1800
95,,豹弦,1784,1795
96,,エルロン5,1806,1786
97,,マハーデーヴィー,1855,1777
98,,子供部屋おばさん,1737,1776
99,,otasam,1401,1764
100,,☆キノ♪,1870,1749
