,職業,キャラクター,レベル,ポイント
1,,ZODIAC6168,1427,20352
2,,はなおとめ,1313,10891
3,,9rpm,1724,5300
4,,おーいえ,1805,4733
5,,ｲﾝﾀｰﾈｯﾄ撲殺ﾏﾝ,1365,4415
6,,さなっしー,1754,4401
7,,アル・シェリ,965,4161
8,,ScarletRuby,929,3988
9,,らっきーよだすけ,1718,3472
10,,sevencraw,1033,3338
11,,残兵首領,1463,3140
12,,捨ノ型・生生流転,1778,2783
13,,ハスラム,1066,2696
14,,愛犬サクラ,1787,2631
15,,Diamant,986,2629
16,,岡部誠∵,1551,2461
17,,ｷｰｽ･ｶｲ,1263,2414
18,,誇り無き教主,1324,2403
19,,ぷーちゃん♪,1831,2372
20,,＋カイト＋,1761,2341
21,,ヘビー,1217,2328
22,,katsuxxx,1764,2304
23,,シル星,1815,2207
24,,らいみん,1259,2147
25,,RelMayer,1737,2144
26,,風の歌,1707,2143
27,,じみ～,1748,2102
28,,【ポッセ】,1692,2036
29,,ループド,1743,2033
30,,ゅぅぁ,1729,2021
31,,戦士ちゃま,1420,1998
32,,カラー、,1051,1971
33,,間衣華,1743,1960
34,,とろっとろ牛すじ,1721,1906
35,,covid,1739,1871
36,,ooよーだoo,1256,1869
37,,アネット姫,716,1823
38,,↑ウラチャ↑,1250,1812
39,,狛狗,1761,1803
40,,CV種田梨沙,1707,1764
41,,Spallow_Tail,1534,1722
42,,趣味は・・・矢,1818,1710
43,,☆ショップ☆,1743,1689
44,,おいえ天使,1400,1678
45,,シュガ♪,1589,1661
46,,ナイア君,875,1637
47,,マイシャローナ,1406,1609
48,,皇虎,1027,1572
49,,カマキリ令嬢,1803,1568
50,,みゅうごろう,1554,1531
51,,おじろくん,1756,1527
52,,神風の隼,1706,1502
53,,Crewd,1429,1501
54,,狼煌,1462,1497
55,,アンヘル＿,1323,1491
56,,イチゴ大福姫,1342,1479
57,,マリジェンヌ,1131,1464
58,,さなっしーJr,1215,1444
59,,二代目おいえ,1273,1434
60,,BILL・PEACE,1146,1434
61,,ピレッソ,1705,1431
62,,heet,961,1423
63,,RAD大好き,1716,1399
64,,トラウトサーモン,1750,1397
65,,狼輝,1775,1395
66,,§エス§,1539,1385
67,,最強姫あ,1600,1382
68,,NIFCO,559,1366
69,,ぷいきゅあ～,1619,1341
70,,￡Gazelle,1458,1335
71,,もちゃ王,1431,1327
72,,ｂｏｗ‐ｗｏｗ,1761,1324
73,,Vergiftung,1006,1313
74,,CV水瀬いのり,1676,1312
75,,アーリア。,1732,1305
76,,城咲ロミオ,1665,1300
77,,ねこぱんつ,1202,1294
78,,つんで･れい,1716,1279
79,,新撰組近藤,976,1278
80,,peace。,1568,1272
81,,イフリィート,1405,1263
82,,ranko_star,1733,1261
83,,☆ぷりんちゃん,778,1254
84,,めぎぃ,1468,1253
85,,UltimateRAD,1720,1245
86,,笛吹奏,1488,1243
87,,未來♪,1258,1242
88,,Tummy,1321,1238
89,,えいしぐ,1513,1227
90,,ワユ,1592,1213
91,,Lacris,1501,1213
92,,たこち,1744,1200
93,,Gazelle_tim,1257,1199
94,,るーしぇ。,995,1199
95,,swordko,1711,1198
96,,お～い恋茶,1756,1186
97,,yamada3000,1696,1186
98,,弓兵頭,1732,1183
99,,リヤン,1424,1180
100,,＊鷹＊,1153,1172
