,職業,キャラクター,レベル,ポイント
1,,krisu,1901,14403
2,,Tengallon,1590,10549
3,,キュウチャン,1212,7620
4,,ミツリン,1822,6553
5,,♪D－cyan♪,1471,6250
6,,mttt,2000,5387
7,,ロザリナ☆,1698,5382
8,,jeil,991,5189
9,,七色インコ,615,4860
10,,∴ジャヌψ,1362,4390
11,,♪もも,1464,4346
12,,たいやきあんこ,2000,4309
13,,槍まーりも,1483,4239
14,,takakazuma,987,4168
15,,あすみす,1283,4093
16,,レジェンド石橋,1979,3967
17,,不協和音♪,1482,3913
18,,ﾌｪﾘｯｸｽ,1272,3799
19,,アリス・ワンダー,1998,3509
20,,りるどーぷ,1697,3402
21,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
22,,ザンゾウ,926,3232
23,,トト・レイニス,1598,3185
24,,夜刃神,1618,3133
25,,ちゃらめる,1839,3076
26,,ﾌｪﾘｱ,1883,2996
27,,桃牙,1364,2966
28,,ルベーグ2世,1851,2929
29,,セヴィ・ティセス,1500,2851
30,,ぽいんこ,1602,2842
31,,shogi,1845,2835
32,,Liliel,1776,2801
33,,筋肉♂パイセン,1657,2793
34,,ζhaluluζ,1823,2755
35,,ψXENOψ,2000,2751
36,,れもんψ,1911,2691
37,,ｋａｚｕｋｕｎ剣,1824,2689
38,,二階堂パンパース,1910,2577
39,,ﾄﾛﾄﾛｵﾖﾖ,536,2561
40,,＄ＨＩＤＥ＄,1816,2539
41,,CherryShuffle,997,2516
42,,‐鏡月‐,1573,2499
43,,思いやりGDX,1958,2476
44,,∬ましゅまろ∬,1778,2443
45,,サイバーナイト,1876,2367
46,,アルス君,1832,2342
47,,§ＮＥＸＵＳ§,1024,2342
48,,むぎちゃ。,1863,2340
49,,ボイスブリザード,1807,2336
50,,ラクサスドレアン,1993,2315
51,,しーふ君,888,2280
52,,陽奈♪,1777,2260
53,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1942,2250
54,,２式改,1650,2240
55,,超炒飯,1037,2221
56,,アバブ,1812,2195
57,,Inocent,1741,2195
58,,黄金卿の案内人,1016,2162
59,,天日槍,1345,2150
60,,†LightSide†,1830,2117
61,,近代的なsouei,1720,2113
62,,RockAce,1749,2112
63,,てのひら,1577,2111
64,,misya☆,1273,2110
65,,弐華威堂,1740,2102
66,,小茉里,1123,2090
67,,【愛】チェルシー,1493,2085
68,,anderson,1316,2070
69,,永遠の暗闇,1865,2058
70,,カジュアル,1999,2045
71,,アリス☆☆,1346,2035
72,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
73,,RhymeDealer,1299,2010
74,,ひるの,1803,1981
75,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
76,,＊鬼鮫＊,1915,1977
77,,夜廻まるか,1745,1976
78,,ｱﾆﾘｿ,1844,1971
79,,～マハルコ～，,1261,1925
80,,しらすたっぷ。,1915,1909
81,,†盗掘者†,1006,1909
82,,ｍｅｒｙ,1515,1902
83,,emg4159,1584,1891
84,,FalkeNaze,1708,1881
85,,Jamii,1684,1879
86,,†フィル†,1847,1869
87,,ﾀｲｶﾞｰﾀﾅｶ,1277,1848
88,,ホロックス,1832,1834
89,,真夏の雨§,1804,1819
90,,元団長さん,1780,1817
91,,エルロン5,1806,1784
92,,あぷりこ,1920,1780
93,,愛泉,1903,1777
94,,子供部屋おばさん,1737,1776
95,,豹弦,1768,1775
96,,otasam,1399,1764
97,,緋色＄,1820,1747
98,,＠みゆ＠,1260,1747
99,,☆キノ♪,1864,1743
100,,アルネホーク,1414,1741
