,職業,キャラクター,レベル,ポイント
1,n2,syouitirou,2000,33558
2,n1,ひろ１００１,1569,9703
3,n2,ニャンニャンマン,908,9522
4,n4,ＤＭＺ,1663,7420
5,n10,ミルリ,2004,6840
6,n19,つらあじ,1408,6461
7,n6,ＬＡ：ＮＡ,1772,6400
8,n23,嶋太郎,1687,6299
9,n8,Mｉnelva,1974,5074
10,n2,きぃちゃ,666,4736
11,n9,おばさんULT,1917,4382
12,n0,叢雲のジュウザ,1214,4224
13,n20,DarkGradation,1801,4062
14,n1,☆もいちゃん☆,1500,3869
15,n1,新羅三郎,1811,3385
16,n10,pikashu,2001,3258
17,n1,死神のJ,1486,3211
18,n1,毒おじや,1858,3202
19,n9,☆セントレア☆,2000,3075
20,n9,らぶのーと♪,2000,3000
21,n20,八番手,2000,2987
22,n9,ティダ射手,1933,2982
23,n9,武神゜,2002,2980
24,n6,エルスト,1096,2934
25,n0,†Einzbern,1191,2839
26,n1,ブレイブスカイ,2000,2820
27,n1,DancingBravo,1784,2768
28,n0,shnzi,1551,2722
29,n9,†金獅子姫†,1922,2695
30,n7,れっどしーふ,1983,2694
31,n13,ゆめごん,2000,2605
32,n2,☆夢露くん☆,1286,2559
33,n7,gingingin,1953,2546
34,n0,醤油取って,2000,2533
35,n24,ﾏｰｺﾞｯﾄ,2003,2529
36,n9,Rosenritter2,1281,2516
37,n16,neon43,2004,2497
38,n9,大木陸,1581,2434
39,n10,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,2429
40,n6,パラヌス,1859,2428
41,n19,AllRangeClear☆,2000,2371
42,n10,ぽこっさん,2000,2320
43,n20,PersephoneP,1888,2319
44,n16,きゃぴ☆,2000,2261
45,n8,_Jun_,1849,2242
46,n22,レミニセンス,2000,2229
47,n10,ピアッサ,970,2223
48,n8,ペったー,1577,2162
49,n8,∬purposefire∬,2000,2152
50,n22,δsnowδ,1967,2149
51,n2,２２３２,1910,2145
52,n1,啓士郎,1942,2143
53,n1,段四郎,1445,2138
54,n9,LOVEマシーン♪,1867,2121
55,n9,チャットとろい,1062,2100
56,n6,コールドプレイ,1980,2085
57,n9,クレモル,1933,2068
58,n8,雷神の弓,1763,2046
59,n5,高天原ゆとり,2000,2032
60,n24,お前もう船降りろ,1985,2007
61,n10,チャット入力苦手,1044,1972
62,n2,jun53,920,1972
63,n8,超越ゆめんごⅤ,1822,1965
64,n8,マーキψ,1700,1964
65,n4,私は返事出来ん,1103,1960
66,n8,ソルディエンヌ,1812,1955
67,n20,ShineLight,2000,1917
68,n1,潜伏期間,1799,1916
69,n18,dokuringo,1950,1912
70,n7,腰痛の爺,1809,1897
71,n16,お試しください♪,2000,1894
72,n20,∬Veloce∬,1957,1891
73,n20,苺桜三玖,1859,1878
74,n10,＋ゆい＋,1787,1877
75,n0,RSQ_RAY,1741,1852
76,n9,Lionel・MessiⅡ,1882,1842
77,n3,ナットウキナーゼ,1420,1823
78,n8,浅研,1858,1806
79,n0,amagon,2001,1787
80,n16,◇妖精◇,1852,1783
81,n19,リンチェンコ,1962,1777
82,n2,kino2,956,1776
83,n2,＄デビル＄,1920,1772
84,n10,つよみん,2004,1751
85,n1,スガサワ,1787,1748
86,n10,Ψmo☆moΨ,1587,1745
87,n6,ブルーマンジェロ,1042,1744
88,n1,＄reef＄,1908,1742
89,n1,愛知のトッシー,1248,1734
90,n10,６９５,900,1716
91,n10,AiryKuroe,1969,1690
92,n12,パリバリ,1785,1687
93,n10,北国ウルフ,1575,1684
94,n1,ダーシュ！,1872,1668
95,n6,HIMAMA,1843,1658
96,n12,WildCandy♪,2000,1657
97,n10,楼麗莱,951,1654
98,n5,ビッグマ万太郎,1989,1653
99,n11,bsk団,1927,1649
100,n1,TS020,1354,1643
