,職業,キャラクター,レベル,ポイント
1,n2,syouitirou,2000,33558
2,n1,ひろ１００１,1562,9677
3,n2,ニャンニャンマン,908,9522
4,n4,ＤＭＺ,1661,7411
5,n10,ミルリ,2003,6828
6,n19,つらあじ,1408,6461
7,n6,ＬＡ：ＮＡ,1772,6400
8,n23,嶋太郎,1687,6299
9,n8,Mｉnelva,1968,4997
10,n2,きぃちゃ,666,4736
11,n9,おばさんULT,1913,4358
12,n0,叢雲のジュウザ,1213,4224
13,n20,DarkGradation,1801,4062
14,n1,☆もいちゃん☆,1478,3856
15,n1,新羅三郎,1811,3385
16,n10,pikashu,2001,3251
17,n1,死神のJ,1481,3205
18,n1,毒おじや,1854,3189
19,n9,☆セントレア☆,2000,3075
20,n9,らぶのーと♪,2000,3000
21,n20,八番手,2000,2987
22,n9,ティダ射手,1930,2974
23,n9,武神゜,2002,2973
24,n6,エルスト,1096,2934
25,n0,†Einzbern,1191,2839
26,n1,ブレイブスカイ,2000,2819
27,n1,DancingBravo,1784,2768
28,n0,shnzi,1546,2713
29,n7,れっどしーふ,1981,2680
30,n9,†金獅子姫†,1917,2666
31,n13,ゆめごん,2000,2605
32,n2,☆夢露くん☆,1285,2559
33,n7,gingingin,1953,2545
34,n0,醤油取って,2000,2533
35,n24,ﾏｰｺﾞｯﾄ,2003,2518
36,n9,Rosenritter2,1281,2516
37,n16,neon43,2003,2479
38,n9,大木陸,1580,2433
39,n6,パラヌス,1857,2419
40,n10,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,2408
41,n19,AllRangeClear☆,1993,2334
42,n10,ぽこっさん,2000,2320
43,n20,PersephoneP,1884,2306
44,n16,きゃぴ☆,2000,2258
45,n8,_Jun_,1837,2224
46,n10,ピアッサ,970,2223
47,n22,レミニセンス,1995,2215
48,n8,ペったー,1577,2162
49,n8,∬purposefire∬,2000,2152
50,n22,δsnowδ,1965,2143
51,n2,２２３２,1908,2142
52,n1,段四郎,1445,2138
53,n1,啓士郎,1935,2127
54,n9,LOVEマシーン♪,1866,2120
55,n9,チャットとろい,1061,2100
56,n9,クレモル,1933,2068
57,n6,コールドプレイ,1972,2058
58,n8,雷神の弓,1763,2046
59,n5,高天原ゆとり,2000,2031
60,n24,お前もう船降りろ,1981,1985
61,n10,チャット入力苦手,1044,1972
62,n2,jun53,920,1972
63,n9,超越ゆめんごⅤ,1822,1965
64,n9,マーキψ,1700,1964
65,n5,私は返事出来ん,1103,1959
66,n8,ソルディエンヌ,1812,1955
67,n20,ShineLight,2000,1917
68,n1,潜伏期間,1792,1904
69,n7,腰痛の爺,1809,1897
70,n19,dokuringo,1939,1896
71,n16,お試しください♪,2000,1894
72,n20,∬Veloce∬,1957,1891
73,n20,苺桜三玖,1858,1878
74,n10,＋ゆい＋,1787,1877
75,n0,RSQ_RAY,1733,1844
76,n8,Lionel・MessiⅡ,1880,1839
77,n3,ナットウキナーゼ,1420,1823
78,n8,浅研,1856,1803
79,n0,amagon,2001,1776
80,n2,kino2,956,1776
81,n16,◇妖精◇,1845,1769
82,n19,リンチェンコ,1955,1766
83,n1,スガサワ,1786,1746
84,n2,＄デビル＄,1914,1744
85,n6,ブルーマンジェロ,1042,1744
86,n10,Ψmo☆moΨ,1586,1743
87,n10,つよみん,2003,1739
88,n1,愛知のトッシー,1248,1734
89,n1,＄reef＄,1903,1725
90,n10,６９５,900,1716
91,n12,パリバリ,1785,1687
92,n10,北国ウルフ,1574,1684
93,n10,AiryKuroe,1965,1676
94,n0,ダーシュ！,1871,1667
95,n6,HIMAMA,1843,1658
96,n12,WildCandy♪,2000,1657
97,n10,楼麗莱,951,1654
98,n5,ビッグマ万太郎,1987,1645
99,n1,TS020,1353,1642
100,n11,bsk団,1924,1634
