,職業,キャラクター,レベル,ポイント
1,,krisu,1812,13477
2,,Tengallon,1530,9772
3,,キュウチャン,1175,7604
4,,ミツリン,1749,6264
5,,♪D－cyan♪,1431,6194
6,,ロザリナ☆,1698,5382
7,,jeil,978,5137
8,,mttt,1827,5054
9,,七色インコ,615,4860
10,,♪もも,1451,4346
11,,∴ジャヌψ,1296,4268
12,,槍まーりも,1461,4228
13,,takakazuma,976,4158
14,,あすみす,1280,4093
15,,ﾌｪﾘｯｸｽ,1253,3785
16,,たいやきあんこ,1835,3489
17,,りるどーぷ,1643,3267
18,,不協和音♪,1261,3248
19,,レジェンド石橋,1828,3198
20,,トト・レイニス,1597,3185
21,,夜刃神,1564,2887
22,,筋肉♂パイセン,1657,2793
23,,桃牙,1291,2771
24,,ﾌｪﾘｱ,1793,2759
25,,ζhaluluζ,1819,2733
26,,ルベーグ2世,1802,2729
27,,Liliel,1732,2668
28,,ちゃらめる,1751,2660
29,,ﾄﾛﾄﾛｵﾖﾖ,528,2561
30,,セヴィ・ティセス,1421,2559
31,,ザンゾウ,923,2522
32,,CherryShuffle,997,2516
33,,‐鏡月‐,1573,2499
34,,二階堂パンパース,1828,2490
35,,shogi,1788,2486
36,,＄ＨＩＤＥ＄,1748,2441
37,,しーふ君,888,2280
38,,ｋａｚｕｋｕｎ剣,1702,2225
39,,超炒飯,1015,2201
40,,Inocent,1740,2195
41,,アバブ,1801,2179
42,,２式改,1599,2158
43,,天日槍,1318,2150
44,,サイバーナイト,1740,2139
45,,てのひら,1574,2111
46,,misya☆,1246,2108
47,,弐華威堂,1738,2102
48,,小茉里,1108,2076
49,,anderson,1289,2070
50,,【愛】チェルシー,1470,2055
51,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
52,,RhymeDealer,1298,2010
53,,∬ましゅまろ∬,1668,1985
54,,アリス☆☆,1299,1981
55,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
56,,夜廻まるか,1744,1976
57,,アリス・ワンダー,1827,1963
58,,ｱﾆﾘｿ,1820,1940
59,,黄金卿の案内人,1008,1914
60,,†盗掘者†,992,1896
61,,～マハルコ～，,1231,1887
62,,むぎちゃ。,1741,1881
63,,FalkeNaze,1708,1881
64,,RockAce,1653,1870
65,,†LightSide†,1765,1861
66,,ﾀｲｶﾞｰﾀﾅｶ,1277,1848
67,,アルス君,1644,1842
68,,ψXENOψ,1832,1837
69,,元団長さん,1779,1817
70,,永遠の暗闇,1719,1814
71,,陽奈♪,1599,1800
72,,ｍｅｒｙ,1441,1777
73,,しらすたっぷ。,1800,1775
74,,otasam,1374,1764
75,,ラクサスドレアン,1800,1760
76,,＠みゆ＠,1259,1747
77,,子供部屋おばさん,1724,1742
78,,豹弦,1735,1720
79,,エルロン5,1738,1718
80,,思いやりGDX,1819,1699
81,,ひるの,1705,1693
82,,筋弛緩剤,1171,1679
83,,Jamii,1595,1673
84,,更級？,1088,1665
85,,れもんψ,1813,1644
86,,ＣＯＯＬ－ＪＯＥ,1349,1642
87,,べルカンプ,1732,1638
88,,サクラサケ,1793,1636
89,,emg4159,1506,1632
90,,やわら,1009,1627
91,,グライムズ01,1754,1619
92,,ボイスブリザード,1505,1619
93,,近代的なsouei,1564,1615
94,,ネコ・ジャラシ,1714,1607
95,,＊鬼鮫＊,1815,1605
96,,エルネスティ,1507,1601
97,,Ameron,927,1594
98,,†大和なでし子,1494,1591
99,,870＠支援,1061,1590
100,,CROSSJUSTICE,1492,1588
