,職業,キャラクター,レベル,ポイント
1,,krisu,1909,14437
2,,Tengallon,1591,10569
3,,キュウチャン,1213,7620
4,,ミツリン,1827,6567
5,,♪D－cyan♪,1472,6250
6,,mttt,2000,5387
7,,ロザリナ☆,1698,5382
8,,jeil,991,5189
9,,七色インコ,615,4860
10,,∴ジャヌψ,1363,4393
11,,♪もも,1465,4346
12,,たいやきあんこ,2000,4309
13,,槍まーりも,1483,4239
14,,takakazuma,987,4168
15,,あすみす,1283,4093
16,,レジェンド石橋,1986,3995
17,,不協和音♪,1491,3930
18,,ﾌｪﾘｯｸｽ,1272,3799
19,,アリス・ワンダー,2000,3537
20,,りるどーぷ,1697,3402
21,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
22,,ザンゾウ,926,3241
23,,トト・レイニス,1598,3185
24,,夜刃神,1618,3133
25,,ちゃらめる,1839,3079
26,,ﾌｪﾘｱ,1891,3008
27,,桃牙,1367,2972
28,,ルベーグ2世,1862,2949
29,,セヴィ・ティセス,1502,2856
30,,shogi,1851,2846
31,,ぽいんこ,1602,2842
32,,Liliel,1794,2840
33,,筋肉♂パイセン,1657,2793
34,,ζhaluluζ,1823,2755
35,,ψXENOψ,2000,2751
36,,ｋａｚｕｋｕｎ剣,1829,2702
37,,れもんψ,1911,2691
38,,二階堂パンパース,1910,2577
39,,ﾄﾛﾄﾛｵﾖﾖ,536,2561
40,,＄ＨＩＤＥ＄,1816,2539
41,,CherryShuffle,997,2516
42,,‐鏡月‐,1573,2499
43,,思いやりGDX,1958,2479
44,,∬ましゅまろ∬,1793,2477
45,,サイバーナイト,1886,2397
46,,むぎちゃ。,1870,2366
47,,ラクサスドレアン,2000,2365
48,,ボイスブリザード,1817,2359
49,,アルス君,1832,2342
50,,§ＮＥＸＵＳ§,1024,2342
51,,しーふ君,888,2280
52,,陽奈♪,1777,2261
53,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1942,2250
54,,２式改,1650,2240
55,,超炒飯,1038,2222
56,,アバブ,1812,2195
57,,Inocent,1741,2195
58,,黄金卿の案内人,1016,2162
59,,天日槍,1346,2150
60,,近代的なsouei,1732,2135
61,,†LightSide†,1833,2132
62,,RockAce,1749,2112
63,,てのひら,1577,2111
64,,misya☆,1274,2110
65,,弐華威堂,1740,2102
66,,永遠の暗闇,1879,2096
67,,小茉里,1123,2090
68,,【愛】チェルシー,1496,2089
69,,anderson,1317,2070
70,,カジュアル,2000,2045
71,,アリス☆☆,1346,2035
72,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
73,,RhymeDealer,1299,2010
74,,ひるの,1807,1992
75,,＊鬼鮫＊,1917,1984
76,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
77,,夜廻まるか,1745,1976
78,,ｱﾆﾘｿ,1844,1971
79,,～マハルコ～，,1261,1926
80,,しらすたっぷ。,1915,1909
81,,†盗掘者†,1006,1909
82,,ｍｅｒｙ,1515,1902
83,,emg4159,1588,1899
84,,†フィル†,1851,1891
85,,Jamii,1687,1882
86,,FalkeNaze,1708,1881
87,,ホロックス,1840,1851
88,,ﾀｲｶﾞｰﾀﾅｶ,1277,1848
89,,真夏の雨§,1804,1819
90,,元団長さん,1780,1817
91,,あぷりこ,1925,1794
92,,愛泉,1911,1793
93,,エルロン5,1806,1784
94,,豹弦,1770,1780
95,,子供部屋おばさん,1737,1776
96,,otasam,1400,1764
97,,緋色＄,1828,1763
98,,アルネホーク,1423,1761
99,,マハーデーヴィー,1848,1750
100,,＠みゆ＠,1260,1747
