,職業,キャラクター,レベル,ポイント
1,n2,syouitirou,2000,33558
2,n1,ひろ１００１,1547,9609
3,n2,ニャンニャンマン,908,9522
4,n5,ＤＭＺ,1661,7411
5,n10,ミルリ,2001,6790
6,n19,つらあじ,1408,6461
7,n6,ＬＡ：ＮＡ,1772,6400
8,n23,嶋太郎,1687,6299
9,n8,Mｉnelva,1956,4880
10,n2,きぃちゃ,666,4736
11,n0,叢雲のジュウザ,1212,4224
12,n9,おばさんULT,1869,4213
13,n21,DarkGradation,1801,4062
14,n1,☆もいちゃん☆,1456,3838
15,n1,新羅三郎,1811,3385
16,n10,pikashu,2000,3244
17,n1,死神のJ,1463,3193
18,n1,毒おじや,1847,3161
19,n9,☆セントレア☆,2000,3075
20,n9,らぶのーと♪,2000,3000
21,n20,八番手,2000,2987
22,n9,ティダ射手,1920,2955
23,n8,武神゜,2001,2946
24,n6,エルスト,1095,2933
25,n0,†Einzbern,1191,2839
26,n1,DancingBravo,1784,2768
27,n1,ブレイブスカイ,1980,2744
28,n0,shnzi,1532,2693
29,n9,†金獅子姫†,1904,2599
30,n7,れっどしーふ,1952,2593
31,n13,ゆめごん,1992,2581
32,n2,☆夢露くん☆,1285,2559
33,n9,Rosenritter2,1281,2516
34,n7,gingingin,1931,2511
35,n24,ﾏｰｺﾞｯﾄ,2002,2497
36,n1,醤油取って,1984,2491
37,n16,neon43,2001,2450
38,n8,大木陸,1570,2416
39,n10,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,2408
40,n6,パラヌス,1846,2372
41,n10,ぽこっさん,2000,2320
42,n20,PersephoneP,1877,2291
43,n19,AllRangeClear☆,1972,2284
44,n10,ピアッサ,970,2223
45,n16,きゃぴ☆,1979,2208
46,n8,_Jun_,1816,2200
47,n8,ペったー,1576,2162
48,n9,∬purposefire∬,2000,2152
49,n1,段四郎,1445,2138
50,n2,２２３２,1894,2121
51,n22,レミニセンス,1948,2118
52,n1,啓士郎,1925,2107
53,n9,チャットとろい,1060,2099
54,n9,LOVEマシーン♪,1851,2075
55,n22,δsnowδ,1906,2067
56,n8,雷神の弓,1762,2046
57,n9,クレモル,1915,2018
58,n4,高天原ゆとり,1997,2016
59,n2,jun53,920,1972
60,n10,チャット入力苦手,1043,1969
61,n4,私は返事出来ん,1102,1957
62,n8,ソルディエンヌ,1812,1955
63,n9,超越ゆめんごⅤ,1792,1946
64,n6,コールドプレイ,1926,1936
65,n9,マーキψ,1663,1925
66,n20,ShineLight,2000,1917
67,n7,腰痛の爺,1809,1897
68,n20,∬Veloce∬,1957,1891
69,n1,潜伏期間,1783,1883
70,n10,＋ゆい＋,1787,1877
71,n24,お前もう船降りろ,1939,1846
72,n19,dokuringo,1902,1825
73,n2,ナットウキナーゼ,1420,1823
74,n20,苺桜三玖,1811,1820
75,n8,Lionel・MessiⅡ,1851,1788
76,n0,RSQ_RAY,1659,1785
77,n8,浅研,1840,1778
78,n16,お試しください♪,1953,1774
79,n2,kino2,956,1774
80,n0,amagon,2001,1770
81,n6,ブルーマンジェロ,1042,1744
82,n1,愛知のトッシー,1246,1734
83,n16,◇妖精◇,1835,1730
84,n11,Ψmo☆moΨ,1556,1719
85,n10,６９５,900,1716
86,n1,スガサワ,1751,1714
87,n10,つよみん,2001,1700
88,n2,＄デビル＄,1899,1698
89,n1,＄reef＄,1873,1693
90,n10,北国ウルフ,1574,1683
91,n19,リンチェンコ,1893,1665
92,n12,パリバリ,1732,1661
93,n6,HIMAMA,1843,1658
94,n12,WildCandy♪,2000,1657
95,n10,楼麗莱,951,1654
96,n1,ダーシュ！,1861,1647
97,n1,TS020,1351,1638
98,n10,AiryKuroe,1939,1629
99,n5,ビッグマ万太郎,1980,1620
100,n5,（とち）,1248,1601
