,職業,キャラクター,レベル,ポイント
1,n2,syouitirou,2000,33559
2,n1,ひろ１００１,1584,9876
3,n2,ニャンニャンマン,908,9524
4,n4,ＤＭＺ,1667,7448
5,n11,ミルリ,2010,6966
6,n19,つらあじ,1408,6461
7,n6,ＬＡ：ＮＡ,1772,6400
8,n23,嶋太郎,1687,6299
9,n8,Mｉnelva,1982,5372
10,n2,きぃちゃ,666,4736
11,n9,おばさんULT,1922,4437
12,n0,叢雲のジュウザ,1216,4224
13,n20,DarkGradation,1801,4062
14,n1,☆もいちゃん☆,1500,3869
15,n1,新羅三郎,1812,3386
16,n10,pikashu,2001,3270
17,n1,毒おじや,1862,3243
18,n1,死神のJ,1500,3226
19,n9,☆セントレア☆,2000,3075
20,n9,武神゜,2004,3051
21,n9,ティダ射手,1939,3029
22,n9,らぶのーと♪,2000,3001
23,n20,八番手,2000,2987
24,n6,エルスト,1098,2934
25,n1,ブレイブスカイ,2002,2902
26,n9,†金獅子姫†,1934,2888
27,n0,†Einzbern,1191,2839
28,n7,れっどしーふ,1990,2799
29,n1,DancingBravo,1784,2768
30,n0,shnzi,1555,2745
31,n25,ﾏｰｺﾞｯﾄ,2007,2611
32,n13,ゆめごん,2000,2605
33,n16,neon43,2009,2603
34,n7,gingingin,1958,2588
35,n2,☆夢露くん☆,1289,2559
36,n0,醤油取って,2000,2533
37,n9,Rosenritter2,1281,2516
38,n9,大木陸,1585,2454
39,n10,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,2443
40,n6,パラヌス,1860,2439
41,n20,PersephoneP,1896,2373
42,n19,AllRangeClear☆,2000,2372
43,n10,ぽこっさん,2000,2320
44,n16,きゃぴ☆,2000,2261
45,n8,_Jun_,1853,2257
46,n23,レミニセンス,2000,2229
47,n10,ピアッサ,970,2223
48,n22,δsnowδ,1974,2191
49,n8,ペったー,1577,2162
50,n1,啓士郎,1944,2158
51,n8,∬purposefire∬,2000,2152
52,n2,２２３２,1910,2145
53,n9,LOVEマシーン♪,1868,2143
54,n1,段四郎,1445,2138
55,n6,コールドプレイ,1982,2121
56,n9,チャットとろい,1063,2104
57,n9,クレモル,1936,2097
58,n8,雷神の弓,1771,2061
59,n4,高天原ゆとり,2000,2037
60,n24,お前もう船降りろ,1985,2007
61,n10,チャット入力苦手,1045,1976
62,n2,jun53,920,1972
63,n1,潜伏期間,1815,1970
64,n4,私は返事出来ん,1105,1969
65,n9,超越ゆめんごⅤ,1823,1968
66,n9,マーキψ,1702,1966
67,n8,ソルディエンヌ,1812,1955
68,n20,ShineLight,2000,1917
69,n19,dokuringo,1950,1917
70,n16,お試しください♪,2000,1897
71,n7,腰痛の爺,1809,1897
72,n20,∬Veloce∬,1957,1891
73,n0,RSQ_RAY,1755,1888
74,n20,苺桜三玖,1859,1878
75,n10,＋ゆい＋,1787,1877
76,n0,amagon,2004,1864
77,n2,＄デビル＄,1925,1854
78,n10,つよみん,2010,1852
79,n8,Lionel・MessiⅡ,1882,1842
80,n16,◇妖精◇,1858,1826
81,n9,浅研,1862,1823
82,n2,ナットウキナーゼ,1420,1823
83,n19,リンチェンコ,1966,1798
84,n2,kino2,957,1782
85,n10,Ψmo☆moΨ,1596,1781
86,n1,＄reef＄,1912,1756
87,n1,スガサワ,1787,1748
88,n6,ブルーマンジェロ,1042,1744
89,n1,愛知のトッシー,1251,1734
90,n10,AiryKuroe,1973,1718
91,n10,６９５,900,1716
92,n10,北国ウルフ,1578,1688
93,n5,ビッグマ万太郎,1992,1687
94,n12,パリバリ,1785,1687
95,n11,bsk団,1931,1681
96,n1,ダーシュ！,1874,1675
97,n1,TS020,1365,1668
98,n6,HIMAMA,1843,1658
99,n12,WildCandy♪,2000,1657
100,n8,コマ足,1800,1654
