,職業,キャラクター,レベル,ポイント
1,n9,krisu,2023,15773
2,n4,Tengallon,1820,12730
3,n5,キュウチャン,1336,7707
4,n7,ミツリン,1978,7644
5,n7,♪D－cyan♪,1573,6363
6,n16,mttt,2032,5857
7,n8,ロザリナ☆,1698,5382
8,n8,jeil,1028,5250
9,n4,ψXENOψ,2009,4892
10,n6,七色インコ,617,4860
11,n7,ザンゾウ,932,4789
12,n12,たいやきあんこ,2013,4589
13,n8,∴ジャヌψ,1411,4483
14,n9,余貴真優,2000,4460
15,n9,Magic1an,1997,4431
16,n8,夜刃神,1902,4417
17,n3,ちゃらめる,2009,4383
18,n8,♪もも,1504,4347
19,n2,不協和音♪,1561,4276
20,n9,槍まーりも,1500,4253
21,n1,takakazuma,1026,4207
22,n9,レジェンド石橋,2000,4146
23,n7,あすみす,1283,4093
24,n8,ボイスブリザード,2001,3886
25,n9,りるどーぷ,2002,3870
26,n5,ﾌｪﾘｯｸｽ,1407,3868
27,n24,アリス・ワンダー,2004,3801
28,n8,azusachan,1977,3646
29,n19,6shou,2000,3617
30,n20,Liliel,2000,3608
31,n9,陽奈♪,2000,3606
32,n19,ﾌｪﾘｱ,2012,3534
33,n22,近代的なsouei,1930,3519
34,n1,ルベーグ2世,2000,3382
35,n10,永遠の暗闇,2031,3353
36,n19,骨ラーメン☆,2023,3323
37,n19,†フィル†,2000,3318
38,n1,セヴィ・ティセス,1625,3279
39,n20,∬ましゅまろ∬,1930,3278
40,n1,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
41,n0,ｋａｚｕｋｕｎ剣,1905,3249
42,n2,桃牙,1516,3193
43,n2,トト・レイニス,1602,3185
44,n0,むぎちゃ。,2000,3113
45,n1,サイバーナイト,2017,3096
46,n8,思いやりGDX,2010,3088
47,n16,ΨtinariΨ,2025,3084
48,n1,†LightSide†,2000,3054
49,n0,あるせん,1936,3053
50,n1,アルネホーク,1969,3052
51,n8,アルス君,2000,2962
52,n2,shogi,1867,2933
53,n15,＄ＨＩＤＥ＄,1977,2905
54,n7,ずっさん,2009,2900
55,n9,‐鏡月‐,1877,2895
56,n19,♪☆神崎葵☆♪,2000,2893
57,n7,アバブ,2002,2874
58,n12,ぽいんこ,1602,2842
59,n4,黄金卿の案内人,1042,2836
60,n4,筋肉♂パイセン,1657,2793
61,n19,ζhaluluζ,1823,2755
62,n8,れもんψ,1915,2723
63,n4,emg4159,1941,2694
64,n1,ｱﾆﾘｿ,2001,2653
65,n8,二階堂パンパース,1910,2577
66,n10,ﾄﾛﾄﾛｵﾖﾖ,556,2561
67,n1,ウリ☆,2010,2551
68,n24,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,2001,2545
69,n10,CherryShuffle,997,2516
70,n19,マハーデーヴィー,2006,2481
71,n20,夜廻まるか,2000,2456
72,n7,ﾃﾞｨｰﾝ･ｳｨﾝﾁｪｽﾀｰ,2000,2454
73,n1,RockAce,1871,2436
74,n6,hanacyan,2011,2398
75,n8,緋色＄,2000,2392
76,n5,ラクサスドレアン,2000,2386
77,n9,φAimerφ,1988,2368
78,n9,魔法姫ひかり,2000,2349
79,n2,§ＮＥＸＵＳ§,1024,2342
80,n9,＊鬼鮫＊,2002,2320
81,n2,豹弦,2000,2295
82,n2,ひるの,1905,2290
83,n6,しーふ君,888,2280
84,n13,kininaru姫,1983,2276
85,n9,レリュム,1955,2266
86,n0,Jamii,1877,2265
87,n8,もぐらⅲ,2007,2263
88,n0,超炒飯,1108,2259
89,n9,ホロックス,1957,2246
90,n7,２式改,1650,2240
91,n19,Inocent,1779,2218
92,n4,最前線の開拓者,1305,2202
93,n11,あぷりこ,2000,2199
94,n9,濁心,1912,2177
95,n9,ｍｅｒｙ,1795,2175
96,n9,晴和,1975,2171
97,n9,天日槍,1449,2150
98,n13,アリス☆☆,1424,2133
99,n8,とかいっぺ大将,1889,2118
100,n10,てのひら,1581,2111
