,職業,キャラクター,レベル,ポイント
1,,krisu,1878,14283
2,,Tengallon,1582,10450
3,,キュウチャン,1207,7620
4,,ミツリン,1811,6527
5,,♪D－cyan♪,1458,6233
6,,ロザリナ☆,1698,5382
7,,mttt,1998,5361
8,,jeil,990,5187
9,,七色インコ,615,4860
10,,∴ジャヌψ,1347,4358
11,,♪もも,1458,4346
12,,たいやきあんこ,2000,4306
13,,槍まーりも,1483,4239
14,,takakazuma,985,4166
15,,あすみす,1283,4093
16,,不協和音♪,1427,3800
17,,ﾌｪﾘｯｸｽ,1272,3799
18,,レジェンド石橋,1917,3749
19,,りるどーぷ,1697,3402
20,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
21,,トト・レイニス,1597,3185
22,,ザンゾウ,926,3134
23,,夜刃神,1616,3131
24,,アリス・ワンダー,1943,3091
25,,ちゃらめる,1823,3005
26,,ﾌｪﾘｱ,1863,2957
27,,桃牙,1353,2933
28,,ルベーグ2世,1838,2886
29,,ぽいんこ,1602,2842
30,,shogi,1835,2795
31,,筋肉♂パイセン,1657,2793
32,,セヴィ・ティセス,1468,2782
33,,ζhaluluζ,1823,2755
34,,ψXENOψ,1998,2737
35,,Liliel,1749,2702
36,,れもんψ,1902,2664
37,,ｋａｚｕｋｕｎ剣,1801,2620
38,,二階堂パンパース,1910,2577
39,,ﾄﾛﾄﾛｵﾖﾖ,534,2561
40,,＄ＨＩＤＥ＄,1812,2526
41,,CherryShuffle,997,2516
42,,‐鏡月‐,1573,2499
43,,思いやりGDX,1918,2366
44,,§ＮＥＸＵＳ§,1024,2342
45,,サイバーナイト,1857,2326
46,,∬ましゅまろ∬,1738,2307
47,,しーふ君,888,2280
48,,アルス君,1804,2279
49,,陽奈♪,1777,2260
50,,２式改,1650,2240
51,,ボイスブリザード,1775,2230
52,,むぎちゃ。,1846,2223
53,,超炒飯,1029,2204
54,,アバブ,1811,2195
55,,Inocent,1741,2195
56,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1917,2162
57,,天日槍,1339,2150
58,,黄金卿の案内人,1014,2126
59,,てのひら,1576,2111
60,,misya☆,1268,2110
61,,RockAce,1745,2107
62,,弐華威堂,1740,2102
63,,小茉里,1123,2090
64,,【愛】チェルシー,1486,2078
65,,anderson,1311,2070
66,,†LightSide†,1809,2040
67,,アリス☆☆,1340,2034
68,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
69,,近代的なsouei,1688,2016
70,,RhymeDealer,1299,2010
71,,ラクサスドレアン,1927,1991
72,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
73,,夜廻まるか,1745,1976
74,,ｱﾆﾘｿ,1844,1971
75,,永遠の暗闇,1841,1962
76,,ひるの,1790,1935
77,,～マハルコ～，,1257,1921
78,,†盗掘者†,1005,1908
79,,ｍｅｒｙ,1515,1902
80,,しらすたっぷ。,1910,1896
81,,FalkeNaze,1708,1881
82,,emg4159,1576,1868
83,,Jamii,1673,1864
84,,ﾀｲｶﾞｰﾀﾅｶ,1277,1848
85,,元団長さん,1780,1817
86,,真夏の雨§,1801,1812
87,,＊鬼鮫＊,1873,1810
88,,子供部屋おばさん,1737,1776
89,,†フィル†,1835,1766
90,,otasam,1395,1764
91,,豹弦,1762,1762
92,,＠みゆ＠,1260,1747
93,,ホロックス,1787,1731
94,,愛泉,1886,1729
95,,エルロン5,1756,1729
96,,ずっさん,1812,1722
97,,☆キノ♪,1853,1716
98,,元てつ,939,1684
99,,筋弛緩剤,1171,1679
100,,ＣＯＯＬ－ＪＯＥ,1382,1677
