,職業,キャラクター,レベル,ポイント
1,,syouitirou,2000,33558
2,,ニャンニャンマン,907,9522
3,,ひろ１００１,1519,9222
4,,ＤＭＺ,1612,7245
5,,ミルリ,2000,6753
6,,つらあじ,1408,6461
7,,ＬＡ：ＮＡ,1767,6348
8,,嶋太郎,1641,6020
9,,きぃちゃ,666,4736
10,,叢雲のジュウザ,1206,4224
11,,DarkGradation,1801,4062
12,,おばさんULT,1806,3949
13,,☆もいちゃん☆,1456,3838
14,,Mｉnelva,1911,3661
15,,新羅三郎,1793,3335
16,,pikashu,2000,3211
17,,死神のJ,1390,3111
18,,毒おじや,1805,3010
19,,らぶのーと♪,2000,3000
20,,八番手,2000,2987
21,,武神゜,2000,2924
22,,エルスト,1079,2911
23,,†Einzbern,1191,2839
24,,DancingBravo,1783,2768
25,,ティダ射手,1858,2717
26,,shnzi,1490,2572
27,,☆夢露くん☆,1278,2559
28,,Rosenritter2,1280,2516
29,,ﾏｰｺﾞｯﾄ,2000,2445
30,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,2403
31,,大木陸,1558,2377
32,,☆セントレア☆,1879,2367
33,,ゆめごん,1928,2303
34,,gingingin,1879,2285
35,,ブレイブスカイ,1806,2238
36,,millay,1905,2230
37,,ピアッサ,969,2223
38,,†金獅子姫†,1826,2197
39,,れっどしーふ,1868,2178
40,,ペったー,1571,2162
41,,_Jun_,1777,2153
42,,∬purposefire∬,2000,2152
43,,段四郎,1445,2138
44,,AllRangeClear☆,1931,2129
45,,チャットとろい,1055,2097
46,,neon43,1885,2090
47,,パラヌス,1792,2090
48,,２２３２,1853,2044
49,,PersephoneP,1777,2034
50,,雷神の弓,1733,1999
51,,jun53,920,1972
52,,チャット入力苦手,1039,1969
53,,きゃぴ☆,1903,1955
54,,ソルディエンヌ,1812,1955
55,,啓士郎,1851,1952
56,,私は返事出来ん,1097,1951
57,,超越ゆめんごⅤ,1792,1946
58,,LOVEマシーン♪,1825,1934
59,,腰痛の爺,1809,1897
60,,δsnowδ,1825,1888
61,,＋ゆい＋,1787,1877
62,,クレモル,1875,1869
63,,醤油取って,1853,1841
64,,マーキψ,1621,1841
65,,ナットウキナーゼ,1418,1823
66,,∬Veloce∬,1923,1800
67,,レミニセンス,1831,1791
68,,苺桜三玖,1768,1780
69,,Lionel・MessiⅡ,1838,1761
70,,kino2,926,1751
71,,ブルーマンジェロ,1042,1744
72,,愛知のトッシー,1238,1734
73,,６９５,900,1716
74,,スガサワ,1714,1686
75,,北国ウルフ,1568,1683
76,,高天原ゆとり,1890,1680
77,,ぽこっさん,1882,1679
78,,dokuringo,1810,1666
79,,パリバリ,1724,1654
80,,楼麗莱,951,1654
81,,HIMAMA,1834,1644
82,,つよみん,1981,1617
83,,＄reef＄,1828,1617
84,,潜伏期間,1667,1616
85,,Ψmo☆moΨ,1505,1609
86,,浅研,1735,1606
87,,TS020,1331,1594
88,,bitaminn,1874,1590
89,,ShineLight,1913,1588
90,,五十嵐由貴,2000,1577
91,,◇妖精◇,1794,1577
92,,（とち）,1200,1571
93,,RSQ_RAY,1556,1557
94,,バク天,968,1556
95,,megumi♪,1788,1554
96,,ダイワ☆,1125,1551
97,,ダーシュ！,1834,1547
98,,バイマン先生,1180,1547
99,,ハイシェン姫,1706,1538
100,,tururu,1019,1537
