,職業,キャラクター,レベル,ポイント
1,,ZODIAC6168,1480,20573
2,,はなおとめ,1313,10891
3,,9rpm,1765,5479
4,,おーいえ,1823,5203
5,,ｲﾝﾀｰﾈｯﾄ撲殺ﾏﾝ,1366,4729
6,,さなっしー,1813,4624
7,,アル・シェリ,966,4161
8,,ScarletRuby,929,3988
9,,創造神皇ダニエル,1272,3611
10,,らっきーよだすけ,1720,3472
11,,sevencraw,1045,3339
12,,残兵首領,1468,3142
13,,ぷーちゃん♪,1847,3054
14,,捨ノ型・生生流転,1798,2872
15,,ボイン姉ちゃん,1823,2800
16,,ハスラム,1077,2742
17,,katsuxxx,1815,2727
18,,Diamant,1024,2687
19,,リタリン,939,2657
20,,誇り無き教主,1330,2652
21,,愛犬サクラ,1792,2640
22,,岡部誠∵,1554,2465
23,,＋カイト＋,1800,2448
24,,ループド,1813,2425
25,,ｷｰｽ･ｶｲ,1265,2418
26,,RORONOA＋ZORO,1087,2373
27,,【ポッセ】,1801,2343
28,,風の歌,1781,2337
29,,ヘビー,1232,2329
30,,RelMayer,1762,2257
31,,シル星,1816,2215
32,,戦士ちゃま,1500,2204
33,,つばきひめ,1655,2169
34,,らいみん,1265,2147
35,,ゅぅぁ,1775,2124
36,,じみ～,1749,2102
37,,メロメロイド,1418,2083
38,,J・T・Sサム,1669,2067
39,,間衣華,1781,2020
40,,covid,1785,1983
41,,カラー、,1052,1971
42,,狛狗,1800,1954
43,,daRinki,1605,1908
44,,とろっとろ牛すじ,1722,1906
45,,趣味は・・・矢,1830,1893
46,,ooよーだoo,1256,1869
47,,Spallow_Tail,1565,1857
48,,おいえ天使,1500,1834
49,,☆ショップ☆,1769,1827
50,,アネット姫,717,1823
51,,↑ウラチャ↑,1261,1812
52,,シュガ♪,1617,1766
53,,CV種田梨沙,1707,1764
54,,カマキリ令嬢,1817,1657
55,,§エス§,1684,1648
56,,マイシャローナ,1421,1638
57,,ナイア君,875,1637
58,,ｱﾝﾄﾞﾚｻﾞｼﾞｬｲｱﾝﾄ,1445,1634
59,,神風の隼,1763,1594
60,,皇虎,1035,1576
61,,みゅうごろう,1569,1574
62,,魔法の壁,1552,1557
63,,もんもんだよ,918,1548
64,,狼煌,1500,1547
65,,狼輝,1812,1537
66,,おじろくん,1756,1527
67,,アンヘル＿,1341,1525
68,,Crewd,1430,1502
69,,ピレッソ,1724,1494
70,,トラウトサーモン,1787,1492
71,,イチゴ大福姫,1361,1488
72,,BILL・PEACE,1173,1476
73,,みどり先輩,1515,1470
74,,マリジェンヌ,1131,1464
75,,☆アミュレット☆,903,1463
76,,くりゅ,1459,1457
77,,ｂｏｗ‐ｗｏｗ,1804,1448
78,,さなっしーJr,1225,1444
79,,二代目おいえ,1273,1434
80,,heet,962,1423
81,,ぷいきゅあ～,1650,1408
82,,最強姫あ,1615,1408
83,,RAD大好き,1720,1403
84,,NIFCO,559,1366
85,,￡Gazelle,1463,1351
86,,ranko_star,1801,1331
87,,もちゃ王,1431,1327
88,,たこち,1794,1323
89,,えいしぐ,1537,1318
90,,笛吹奏,1513,1317
91,,Vergiftung,1010,1313
92,,CV水瀬いのり,1676,1312
93,,アーリア。,1734,1305
94,,城咲ロミオ,1672,1305
95,,くりゅう,1301,1305
96,,＊hayato＊,1620,1297
97,,メルティアーノ♪,1152,1295
98,,yamada3000,1798,1294
99,,ねこぱんつ,1202,1294
100,,新撰組近藤,986,1280
