,職業,キャラクター,レベル,ポイント
1,n2,syouitirou,2001,34294
2,n1,ひろ１００１,2010,13361
3,n2,ニャンニャンマン,953,9572
4,n10,ミルリ,2044,8285
5,n4,ＤＭＺ,1866,8268
6,n23,嶋太郎,1868,7532
7,n19,つらあじ,1408,6461
8,n6,ＬＡ：ＮＡ,1774,6416
9,n8,Mｉnelva,2000,5928
10,n9,おばさんULT,2000,4958
11,n2,きぃちゃ,667,4736
12,n20,DarkGradation,2000,4375
13,n0,叢雲のジュウザ,1251,4224
14,n1,毒おじや,1994,4141
15,n1,☆もいちゃん☆,1800,4060
16,n9,武神゜,2031,3710
17,n1,ブレイブスカイ,2031,3700
18,n7,れっどしーふ,2030,3614
19,n25,ﾏｰｺﾞｯﾄ,2045,3612
20,n9,†金獅子姫†,2000,3515
21,n1,死神のJ,1574,3389
22,n1,新羅三郎,1812,3386
23,n9,ティダ射手,2000,3381
24,n10,pikashu,2001,3270
25,n10,迷える妖精,2001,3236
26,n10,ファルコンパンチ,1897,3157
27,n0,shnzi,1676,3082
28,n9,☆セントレア☆,2000,3075
29,n1,段四郎,1858,3014
30,n9,らぶのーと♪,2000,3001
31,n7,gingingin,2006,2994
32,n20,八番手,2000,2987
33,n6,エルスト,1119,2948
34,n9,大木陸,1900,2946
35,n8,コマ足,2000,2884
36,n20,PersephoneP,2000,2876
37,n6,パラヌス,1933,2849
38,n0,†Einzbern,1191,2839
39,n1,DancingBravo,1784,2768
40,n1,潜伏期間,1953,2630
41,n9,漁師コンピュータ,1786,2629
42,n16,neon43,2010,2617
43,n8,雷神の弓,2000,2607
44,n12,ゆめごん,2000,2607
45,n2,ナットウキナーゼ,1861,2591
46,n2,☆夢露くん☆,1343,2559
47,n0,醤油取って,2000,2533
48,n9,Rosenritter2,1304,2516
49,n2,２２３２,2012,2513
50,n1,啓士郎,2006,2510
51,n9,浅研,2000,2505
52,n8,_Jun_,1929,2495
53,n9,クレモル,2000,2476
54,n16,お試しください♪,2033,2464
55,n9,LOVEマシーン♪,1986,2455
56,n10,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,2451
57,n1,RSQ_RAY,1929,2420
58,n16,◇妖精◇,1985,2412
59,n12,schｉller,1803,2388
60,n19,AllRangeClear☆,2000,2386
61,n22,δsnowδ,2000,2364
62,n7,コールドプレイ,2003,2349
63,n1,奇襲,1822,2347
64,n4,魔女の使いジジ,2028,2337
65,n2,＄デビル＄,2000,2330
66,n10,ぽこっさん,2000,2320
67,n16,きゃぴ☆,2001,2309
68,n11,北国ウルフ,2000,2291
69,n10,AiryKuroe,2008,2243
70,n9,マーキψ,1848,2240
71,n23,レミニセンス,2000,2229
72,n10,ピアッサ,974,2223
73,n9,Lionel・MessiⅡ,2000,2221
74,n10,つよみん,2031,2217
75,n10,＋ゆい＋,1916,2191
76,n8,ペったー,1585,2162
77,n8,∬purposefire∬,2000,2152
78,n10,Ψmo☆moΨ,1781,2152
79,n20,苺桜三玖,1946,2121
80,n19,dokuringo,2004,2119
81,n9,チャットとろい,1080,2117
82,n0,＄reef＄,2000,2090
83,n4,高天原ゆとり,2000,2068
84,n1,ダーシュ！,1981,2068
85,n9,青髭のティーチ,2000,2063
86,n24,お前もう船降りろ,2000,2057
87,n4,戦慄のおっさん,2028,2051
88,n6,殺し屋さん卍,1560,2004
89,n10,チャット入力苦手,1068,2004
90,n4,私は返事出来ん,1156,1997
91,n16,Ψ榴Ψ,1978,1993
92,n8,チーズグラタン,1897,1993
93,n0,amagon,2010,1979
94,n2,jun53,920,1972
95,n9,超越ゆめんごⅤ,1823,1968
96,n19,リンチェンコ,2000,1966
97,n8,ソルディエンヌ,1812,1955
98,n11,bsk団,2000,1954
99,n2,kino2,981,1924
100,n20,∬Veloce∬,1974,1923
