,職業,キャラクター,レベル,ポイント
1,,syouitirou,2000,33558
2,,ニャンニャンマン,907,9522
3,,ひろ１００１,1516,9183
4,,ＤＭＺ,1612,7245
5,,ミルリ,2000,6753
6,,つらあじ,1408,6461
7,,ＬＡ：ＮＡ,1757,6249
8,,嶋太郎,1638,5985
9,,きぃちゃ,666,4736
10,,叢雲のジュウザ,1205,4224
11,,DarkGradation,1801,4062
12,,おばさんULT,1806,3949
13,,☆もいちゃん☆,1456,3838
14,,Mｉnelva,1907,3498
15,,新羅三郎,1789,3323
16,,pikashu,1999,3199
17,,死神のJ,1390,3111
18,,らぶのーと♪,2000,3000
19,,八番手,2000,2987
20,,毒おじや,1799,2977
21,,武神゜,2000,2924
22,,エルスト,1079,2911
23,,†Einzbern,1191,2839
24,,DancingBravo,1783,2768
25,,ティダ射手,1853,2684
26,,shnzi,1483,2562
27,,☆夢露くん☆,1276,2559
28,,Rosenritter2,1278,2516
29,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,2403
30,,ﾏｰｺﾞｯﾄ,1992,2381
31,,大木陸,1557,2374
32,,☆セントレア☆,1875,2337
33,,ゆめごん,1928,2303
34,,gingingin,1873,2253
35,,ブレイブスカイ,1806,2238
36,,ピアッサ,969,2223
37,,†金獅子姫†,1825,2197
38,,ペったー,1570,2162
39,,れっどしーふ,1865,2153
40,,_Jun_,1777,2153
41,,∬purposefire∬,2000,2152
42,,段四郎,1445,2138
43,,AllRangeClear☆,1931,2127
44,,millay,1902,2116
45,,チャットとろい,1054,2097
46,,パラヌス,1792,2090
47,,neon43,1870,2057
48,,２２３２,1853,2044
49,,PersephoneP,1774,2016
50,,雷神の弓,1733,1999
51,,jun53,920,1972
52,,チャット入力苦手,1038,1966
53,,きゃぴ☆,1903,1955
54,,ソルディエンヌ,1811,1953
55,,啓士郎,1851,1952
56,,私は返事出来ん,1097,1950
57,,超越ゆめんごⅤ,1792,1946
58,,LOVEマシーン♪,1825,1932
59,,腰痛の爺,1809,1897
60,,δsnowδ,1824,1888
61,,＋ゆい＋,1787,1877
62,,クレモル,1875,1865
63,,マーキψ,1619,1839
64,,ナットウキナーゼ,1418,1823
65,,∬Veloce∬,1923,1800
66,,レミニセンス,1831,1791
67,,苺桜三玖,1768,1780
68,,Lionel・MessiⅡ,1838,1761
69,,kino2,926,1751
70,,ブルーマンジェロ,1042,1744
71,,醤油取って,1835,1743
72,,愛知のトッシー,1237,1734
73,,６９５,900,1716
74,,スガサワ,1714,1686
75,,北国ウルフ,1567,1683
76,,dokuringo,1810,1666
77,,パリバリ,1724,1654
78,,楼麗莱,951,1654
79,,HIMAMA,1834,1643
80,,ぽこっさん,1872,1624
81,,高天原ゆとり,1875,1622
82,,つよみん,1981,1617
83,,＄reef＄,1828,1617
84,,浅研,1735,1606
85,,Ψmo☆moΨ,1502,1600
86,,TS020,1329,1593
87,,潜伏期間,1659,1592
88,,bitaminn,1874,1590
89,,ShineLight,1910,1573
90,,（とち）,1200,1571
91,,◇妖精◇,1792,1565
92,,バク天,968,1556
93,,RSQ_RAY,1554,1555
94,,megumi♪,1788,1554
95,,ダイワ☆,1125,1551
96,,バイマン先生,1180,1547
97,,ダーシュ！,1832,1541
98,,ハイシェン姫,1706,1538
99,,五十嵐由貴,1992,1537
100,,tururu,1019,1537
