,職業,キャラクター,レベル,ポイント
1,,krisu,1813,13477
2,,Tengallon,1537,9855
3,,キュウチャン,1181,7612
4,,ミツリン,1760,6306
5,,♪D－cyan♪,1432,6198
6,,ロザリナ☆,1698,5382
7,,jeil,978,5140
8,,mttt,1827,5054
9,,七色インコ,615,4860
10,,♪もも,1451,4346
11,,∴ジャヌψ,1301,4270
12,,槍まーりも,1461,4228
13,,takakazuma,977,4158
14,,あすみす,1282,4093
15,,ﾌｪﾘｯｸｽ,1258,3788
16,,たいやきあんこ,1838,3585
17,,りるどーぷ,1671,3339
18,,不協和音♪,1274,3290
19,,レジェンド石橋,1832,3289
20,,トト・レイニス,1597,3185
21,,夜刃神,1572,2930
22,,筋肉♂パイセン,1657,2793
23,,ﾌｪﾘｱ,1801,2791
24,,桃牙,1298,2784
25,,ζhaluluζ,1822,2755
26,,ルベーグ2世,1802,2729
27,,ちゃらめる,1754,2682
28,,Liliel,1734,2682
29,,セヴィ・ティセス,1422,2563
30,,ザンゾウ,924,2562
31,,ﾄﾛﾄﾛｵﾖﾖ,529,2561
32,,CherryShuffle,997,2516
33,,‐鏡月‐,1573,2499
34,,二階堂パンパース,1829,2490
35,,shogi,1789,2486
36,,＄ＨＩＤＥ＄,1762,2454
37,,しーふ君,888,2280
38,,ｋａｚｕｋｕｎ剣,1716,2279
39,,超炒飯,1016,2201
40,,アバブ,1806,2195
41,,Inocent,1740,2195
42,,２式改,1600,2159
43,,天日槍,1321,2150
44,,アリス・ワンダー,1833,2147
45,,サイバーナイト,1741,2140
46,,てのひら,1574,2111
47,,misya☆,1249,2110
48,,弐華威堂,1739,2102
49,,小茉里,1110,2079
50,,anderson,1291,2070
51,,【愛】チェルシー,1471,2057
52,,∬ましゅまろ∬,1686,2054
53,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
54,,RhymeDealer,1298,2010
55,,アリス☆☆,1302,1987
56,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
57,,夜廻まるか,1744,1976
58,,アルス君,1707,1961
59,,むぎちゃ。,1761,1949
60,,黄金卿の案内人,1009,1943
61,,ｱﾆﾘｿ,1821,1940
62,,ψXENOψ,1836,1936
63,,†LightSide†,1783,1920
64,,†盗掘者†,994,1897
65,,～マハルコ～，,1234,1895
66,,RockAce,1663,1890
67,,FalkeNaze,1708,1881
68,,陽奈♪,1638,1875
69,,ﾀｲｶﾞｰﾀﾅｶ,1277,1848
70,,元団長さん,1780,1817
71,,永遠の暗闇,1719,1814
72,,れもんψ,1823,1812
73,,思いやりGDX,1824,1790
74,,ｍｅｒｙ,1449,1789
75,,しらすたっぷ。,1800,1775
76,,ラクサスドレアン,1801,1769
77,,otasam,1376,1764
78,,子供部屋おばさん,1732,1760
79,,＠みゆ＠,1259,1747
80,,ひるの,1716,1727
81,,豹弦,1736,1720
82,,エルロン5,1738,1718
83,,Jamii,1604,1707
84,,筋弛緩剤,1171,1679
85,,ボイスブリザード,1523,1673
86,,＊鬼鮫＊,1821,1668
87,,近代的なsouei,1578,1665
88,,更級？,1091,1665
89,,サクラサケ,1804,1659
90,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1820,1656
91,,emg4159,1512,1655
92,,ＣＯＯＬ－ＪＯＥ,1352,1651
93,,べルカンプ,1732,1638
94,,やわら,1009,1627
95,,グライムズ01,1754,1619
96,,ネコ・ジャラシ,1714,1607
97,,エルネスティ,1507,1601
98,,真夏の雨§,1746,1600
99,,愛泉,1811,1595
100,,Ameron,927,1594
