,職業,キャラクター,レベル,ポイント
1,n2,syouitirou,2001,34308
2,n1,ひろ１００１,2014,13743
3,n2,ニャンニャンマン,1252,9575
4,n4,ＤＭＺ,1894,8478
5,n10,ミルリ,2049,8415
6,n23,嶋太郎,1894,7757
7,n19,つらあじ,1408,6461
8,n6,ＬＡ：ＮＡ,1778,6458
9,n8,Mｉnelva,2000,5928
10,n9,おばさんULT,2000,4958
11,n2,きぃちゃ,667,4736
12,n20,DarkGradation,2000,4376
13,n0,叢雲のジュウザ,1254,4224
14,n1,毒おじや,1998,4206
15,n1,☆もいちゃん☆,1843,4091
16,n1,ブレイブスカイ,2032,3734
17,n9,武神゜,2031,3710
18,n25,ﾏｰｺﾞｯﾄ,2049,3708
19,n7,れっどしーふ,2031,3632
20,n9,†金獅子姫†,2000,3589
21,n10,ファルコンパンチ,1932,3401
22,n1,死神のJ,1576,3395
23,n1,新羅三郎,1812,3386
24,n8,ティダ射手,2000,3381
25,n10,pikashu,2001,3270
26,n10,迷える妖精,2001,3236
27,n0,shnzi,1695,3112
28,n1,段四郎,1873,3092
29,n9,☆セントレア☆,2000,3075
30,n7,gingingin,2007,3029
31,n9,らぶのーと♪,2000,3001
32,n9,大木陸,1906,2988
33,n20,八番手,2000,2987
34,n6,エルスト,1122,2949
35,n8,コマ足,2000,2884
36,n20,PersephoneP,2000,2876
37,n6,パラヌス,1933,2849
38,n0,†Einzbern,1191,2839
39,n1,DancingBravo,1784,2768
40,n9,漁師コンピュータ,1823,2631
41,n1,潜伏期間,1953,2630
42,n16,neon43,2010,2617
43,n8,雷神の弓,2000,2607
44,n12,ゆめごん,2000,2607
45,n2,ナットウキナーゼ,1861,2591
46,n9,浅研,2003,2561
47,n2,☆夢露くん☆,1348,2559
48,n2,２２３２,2013,2536
49,n8,_Jun_,1940,2535
50,n0,醤油取って,2000,2533
51,n1,啓士郎,2007,2526
52,n9,Rosenritter2,1307,2516
53,n9,クレモル,2000,2476
54,n16,お試しください♪,2033,2464
55,n16,◇妖精◇,1993,2464
56,n9,LOVEマシーン♪,1988,2458
57,n10,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,2451
58,n1,RSQ_RAY,1936,2435
59,n1,奇襲,1840,2407
60,n4,魔女の使いジジ,2031,2394
61,n12,schｉller,1803,2388
62,n19,AllRangeClear☆,2000,2386
63,n22,δsnowδ,2000,2364
64,n6,コールドプレイ,2003,2351
65,n10,つよみん,2036,2332
66,n2,＄デビル＄,2000,2330
67,n10,ぽこっさん,2000,2320
68,n16,きゃぴ☆,2001,2309
69,n11,北国ウルフ,2000,2291
70,n10,AiryKuroe,2009,2278
71,n9,マーキψ,1850,2243
72,n23,レミニセンス,2000,2229
73,n10,ピアッサ,975,2223
74,n9,Lionel・MessiⅡ,2000,2221
75,n10,＋ゆい＋,1916,2191
76,n10,Ψmo☆moΨ,1788,2171
77,n8,ペったー,1585,2162
78,n8,∬purposefire∬,2000,2152
79,n20,苺桜三玖,1946,2121
80,n19,dokuringo,2004,2119
81,n9,チャットとろい,1080,2117
82,n16,Ψ榴Ψ,1996,2099
83,n0,ダーシュ！,1990,2099
84,n1,＄reef＄,2000,2091
85,n4,戦慄のおっさん,2030,2079
86,n4,高天原ゆとり,2000,2068
87,n9,青髭のティーチ,2000,2063
88,n24,お前もう船降りろ,2000,2057
89,n6,殺し屋さん卍,1562,2015
90,n10,チャット入力苦手,1069,2004
91,n4,私は返事出来ん,1187,1998
92,n8,チーズグラタン,1897,1993
93,n0,amagon,2010,1979
94,n2,jun53,920,1972
95,n9,超越ゆめんごⅤ,1823,1968
96,n18,リンチェンコ,2000,1966
97,n8,ソルディエンヌ,1812,1955
98,n11,bsk団,2000,1954
99,n2,kino2,991,1933
100,n20,∬Veloce∬,1974,1923
