,職業,キャラクター,レベル,ポイント
1,n9,krisu,2000,15051
2,n4,Tengallon,1621,10924
3,n5,キュウチャン,1234,7622
4,n7,ミツリン,1870,6689
5,n7,♪D－cyan♪,1505,6277
6,n16,mttt,2000,5387
7,n8,ロザリナ☆,1698,5382
8,n8,jeil,994,5191
9,n6,七色インコ,615,4860
10,n8,∴ジャヌψ,1391,4444
11,n8,♪もも,1480,4347
12,n12,たいやきあんこ,2000,4309
13,n9,槍まーりも,1500,4253
14,n1,takakazuma,1007,4176
15,n9,レジェンド石橋,2000,4117
16,n7,あすみす,1283,4093
17,n2,不協和音♪,1516,4076
18,n5,ﾌｪﾘｯｸｽ,1276,3802
19,n24,アリス・ワンダー,2000,3577
20,n7,ザンゾウ,928,3563
21,n9,りるどーぷ,1711,3411
22,n3,ちゃらめる,1900,3387
23,n8,夜刃神,1676,3368
24,n1,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
25,n1,ルベーグ2世,1953,3234
26,n2,トト・レイニス,1598,3185
27,n19,ﾌｪﾘｱ,1972,3172
28,n2,桃牙,1399,3107
29,n20,Liliel,1904,3103
30,n1,セヴィ・ティセス,1542,3003
31,n2,shogi,1867,2933
32,n1,ｋａｚｕｋｕｎ剣,1852,2863
33,n9,‐鏡月‐,1851,2855
34,n12,ぽいんこ,1602,2842
35,n4,筋肉♂パイセン,1657,2793
36,n8,思いやりGDX,2000,2771
37,n19,ζhaluluζ,1823,2755
38,n4,ψXENOψ,2000,2751
39,n20,∬ましゅまろ∬,1852,2729
40,n9,ボイスブリザード,1893,2725
41,n9,れもんψ,1915,2723
42,n14,＄ＨＩＤＥ＄,1852,2632
43,n1,サイバーナイト,1977,2601
44,n7,アバブ,1943,2577
45,n8,二階堂パンパース,1910,2577
46,n10,ﾄﾛﾄﾛｵﾖﾖ,540,2561
47,n10,CherryShuffle,997,2516
48,n9,陽奈♪,1851,2497
49,n22,近代的なsouei,1817,2463
50,n24,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1988,2438
51,n1,むぎちゃ。,1887,2410
52,n1,†LightSide†,1883,2402
53,n9,アルス君,1855,2395
54,n4,ラクサスドレアン,2000,2384
55,n2,§ＮＥＸＵＳ§,1024,2342
56,n4,黄金卿の案内人,1037,2320
57,n20,夜廻まるか,1914,2284
58,n6,しーふ君,888,2280
59,n7,２式改,1650,2240
60,n0,超炒飯,1068,2240
61,n10,永遠の暗闇,1921,2228
62,n19,Inocent,1743,2198
63,n11,あぷりこ,2000,2192
64,n9,＊鬼鮫＊,1995,2177
65,n4,最前線の開拓者,1303,2156
66,n9,天日槍,1364,2150
67,n19,†フィル†,1884,2149
68,n1,RockAce,1755,2119
69,n9,魔法姫ひかり,1982,2114
70,n10,てのひら,1580,2111
71,n8,misya☆,1288,2110
72,n19,弐華威堂,1740,2102
73,n8,【愛】チェルシー,1506,2096
74,n10,小茉里,1123,2090
75,n2,ひるの,1842,2085
76,n1,アルネホーク,1566,2079
77,n2,anderson,1332,2070
78,n9,緋色＄,1908,2069
79,n1,カジュアル,2000,2048
80,n13,アリス☆☆,1364,2045
81,n1,Jamii,1797,2038
82,n9,愛泉,1993,2024
83,n1,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
84,n4,emg4159,1631,2014
85,n5,RhymeDealer,1299,2010
86,n1,ｱﾆﾘｿ,1852,1996
87,n9,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
88,n19,マハーデーヴィー,1894,1951
89,n9,～マハルコ～，,1273,1943
90,n9,ホロックス,1860,1926
91,n9,ｍｅｒｙ,1541,1924
92,n8,azusachan,1722,1911
93,n5,しらすたっぷ。,1915,1909
94,n6,†盗掘者†,1011,1909
95,n7,ずっさん,1876,1905
96,n4,エルロン5,1901,1888
97,n9,☆キノ♪,1940,1883
98,n1,FalkeNaze,1708,1881
99,n9,余貴真優,1665,1868
100,n10,xたまきちx,2000,1867
