,職業,キャラクター,レベル,ポイント
1,,syouitirou,1786,32076
2,,ニャンニャンマン,905,9453
3,,ＤＭＺ,1460,6645
4,,ＬＡ：ＮＡ,1737,6156
5,,ミルリ,1828,5314
6,,きぃちゃ,666,4736
7,,嶋太郎,1511,4690
8,,叢雲のジュウザ,1189,4224
9,,DarkGradation,1751,4014
10,,☆もいちゃん☆,1453,3829
11,,おばさんULT,1742,3225
12,,新羅三郎,1707,3140
13,,死神のJ,1390,3111
14,,エルスト,1060,2892
15,,†Einzbern,1191,2839
16,,Mｉnelva,1756,2729
17,,DancingBravo,1724,2581
18,,☆夢露くん☆,1246,2559
19,,毒おじや,1605,2454
20,,shnzi,1394,2347
21,,大木陸,1511,2265
22,,ブレイブスカイ,1800,2238
23,,ピアッサ,967,2223
24,,pikashu,1793,2149
25,,段四郎,1445,2138
26,,ペったー,1543,2110
27,,八番手,1813,2098
28,,チャットとろい,1043,2093
29,,_Jun_,1723,2068
30,,武神゜,1814,2062
31,,jun53,920,1972
32,,ゆめごん,1792,1965
33,,チャット入力苦手,1017,1962
34,,私は返事出来ん,1078,1931
35,,らぶのーと♪,1807,1911
36,,雷神の弓,1672,1905
37,,gingingin,1753,1887
38,,ソルディエンヌ,1732,1868
39,,２２３２,1669,1859
40,,†金獅子姫†,1703,1836
41,,ナットウキナーゼ,1403,1817
42,,☆セントレア☆,1753,1801
43,,マーキψ,1575,1771
44,,啓士郎,1728,1755
45,,ブルーマンジェロ,1028,1744
46,,AllRangeClear☆,1764,1740
47,,愛知のトッシー,1225,1734
48,,ティダ射手,1435,1721
49,,６９５,900,1716
50,,超越ゆめんごⅤ,1606,1706
51,,δsnowδ,1788,1695
52,,パラヌス,1714,1694
53,,kino2,913,1692
54,,LOVEマシーン♪,1732,1690
55,,スガサワ,1709,1686
56,,腰痛の爺,1798,1682
57,,PersephoneP,1618,1661
58,,楼麗莱,951,1654
59,,醤油取って,1764,1646
60,,北国ウルフ,1509,1642
61,,パリバリ,1717,1639
62,,neon43,1810,1634
63,,Lionel・MessiⅡ,1789,1619
64,,れっどしーふ,1754,1582
65,,苺桜三玖,1630,1576
66,,HIMAMA,1794,1571
67,,TS020,1287,1567
68,,バク天,961,1556
69,,（とち）,1177,1551
70,,ダイワ☆,1125,1551
71,,浅研,1693,1547
72,,レミニセンス,1726,1545
73,,バイマン先生,1175,1542
74,,tururu,1019,1537
75,,＋ゆい＋,1688,1535
76,,dokuringo,1747,1526
77,,Leila。,1510,1516
78,,newkoara,1402,1513
79,,Invisible元老,908,1509
80,,∬purposefire∬,1816,1508
81,,ﾏｰｺﾞｯﾄ,1822,1496
82,,モルディブ。,1714,1495
83,,∬Veloce∬,1766,1493
84,,エクアカイザー,1136,1479
85,,millay,1707,1471
86,,いみそ～れ,1377,1468
87,,高嶋彩,670,1466
88,,クレモル,1757,1457
89,,megumi♪,1709,1455
90,,銀九朗,1663,1455
91,,バッジオ,1405,1445
92,,移動する点Ｐ,1726,1442
93,,奇襲,1300,1438
94,,チャットがおそい,1036,1435
95,,佐々木のぞみ,1430,1429
96,,・まゆしぃ・,1595,1413
97,,ЖHeliosЖ,1665,1409
98,,きゃぴ☆,1777,1405
99,,クイーンギャング,1417,1399
100,,＄reef＄,1618,1396
