,職業,キャラクター,レベル,ポイント
1,n8,ミウ,26,65535
2,n9,krisu,2023,15773
3,n4,Tengallon,1885,14052
4,n18,GameMaster1,1,9057
5,n7,ミツリン,2001,7890
6,n9,Magic1an,2004,7749
7,n5,キュウチャン,1369,7709
8,n7,ザンゾウ,936,6750
9,n7,♪D－cyan♪,1604,6392
10,n5,ψXENOψ,2015,6381
11,n16,mttt,2032,5859
12,n8,ロザリナ☆,1698,5382
13,n8,jeil,1036,5284
14,n6,七色インコ,617,4860
15,n12,たいやきあんこ,2013,4589
16,n16,VVVV0VVV,1989,4555
17,n19,骨ラーメン☆,2032,4551
18,n8,∴ジャヌψ,1416,4491
19,n8,夜刃神,1904,4446
20,n3,ちゃらめる,2009,4386
21,n8,♪もも,1506,4347
22,n2,不協和音♪,1593,4328
23,n9,ボイスブリザード,2002,4261
24,n8,槍まーりも,1500,4253
25,n1,takakazuma,1035,4216
26,n22,近代的なsouei,1974,4149
27,n9,レジェンド石橋,2000,4146
28,n10,永遠の暗闇,2041,4139
29,n7,あすみす,1283,4093
30,n8,azusachan,2000,4066
31,n16,ΨtinariΨ,2031,3893
32,n5,ﾌｪﾘｯｸｽ,1448,3873
33,n9,りるどーぷ,2002,3870
34,n20,Liliel,2001,3820
35,n25,アリス・ワンダー,2004,3803
36,n1,†LightSide†,2024,3645
37,n19,†フィル†,2000,3631
38,n1,アルネホーク,2000,3627
39,n9,陽奈♪,2000,3618
40,n19,6shou,2000,3617
41,n19,ﾌｪﾘｱ,2015,3605
42,n20,∬ましゅまろ∬,1978,3601
43,n1,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1815,3510
44,n1,サイバーナイト,2031,3417
45,n1,ルベーグ2世,2000,3382
46,n2,桃牙,1557,3294
47,n1,セヴィ・ティセス,1638,3280
48,n0,ｋａｚｕｋｕｎ剣,1905,3249
49,n2,トト・レイニス,1608,3185
50,n7,ずっさん,2020,3182
51,n4,黄金卿の案内人,1044,3161
52,n4,emg4159,2000,3115
53,n0,むぎちゃ。,2000,3114
54,n8,思いやりGDX,2010,3088
55,n9,‐鏡月‐,2000,3062
56,n15,＄ＨＩＤＥ＄,2001,3054
57,n0,あるせん,1936,3054
58,n7,アバブ,2002,3034
59,n9,アルス君,2000,3013
60,n8,とかいっぺ大将,1981,2972
61,n2,shogi,1867,2933
62,n19,♪☆神崎葵☆♪,2000,2893
63,n25,『追浪』♀少女ん,2000,2854
64,n9,濁心,2000,2854
65,n12,ぽいんこ,1602,2842
66,n4,筋肉♂パイセン,1657,2793
67,n1,ウリ☆,2010,2773
68,n9,由利奈,2000,2764
69,n19,ζhaluluζ,1823,2755
70,n1,ｱﾆﾘｿ,2005,2743
71,n8,れもんψ,1915,2723
72,n9,QQBX,1605,2597
73,n8,二階堂パンパース,1910,2577
74,n10,ﾄﾛﾄﾛｵﾖﾖ,573,2561
75,n25,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,2001,2545
76,n10,CherryShuffle,997,2516
77,n19,マハーデーヴィー,2006,2481
78,n1,RockAce,1877,2470
79,n8,もぐらⅲ,2008,2457
80,n20,夜廻まるか,2000,2456
81,n7,ﾃﾞｨｰﾝ･ｳｨﾝﾁｪｽﾀｰ,2000,2454
82,n9,＊鬼鮫＊,2007,2450
83,n13,kininaru姫,2000,2432
84,n5,ラクサスドレアン,2000,2414
85,n11,あぷりこ,2010,2400
86,n9,緋色＄,2000,2400
87,n9,レリュム,2000,2399
88,n6,hanacyan,2011,2398
89,n20,純燼,2020,2389
90,n9,魔法姫ひかり,2000,2376
91,n9,φAimerφ,1988,2368
92,n2,ひるの,1915,2351
93,n2,豹弦,2001,2342
94,n2,§ＮＥＸＵＳ§,1024,2342
95,n0,超炒飯,1285,2339
96,n8,晴和,2000,2330
97,n4,パイカル,1570,2326
98,n21,対立ちゃん,2031,2323
99,n6,しーふ君,888,2280
100,n0,Jamii,1877,2265
