,職業,キャラクター,レベル,ポイント
1,n0,ZODIAC6168,1715,21245
2,n10,はなおとめ,1333,10892
3,n19,おーいえ,2014,7620
4,n4,ｲﾝﾀｰﾈｯﾄ撲殺ﾏﾝ,1370,6286
5,n2,9rpm,1900,6037
6,n9,さなっしー,1833,4721
7,n5,【ポッセ】,2004,4559
8,n19,解離,1491,4431
9,n11,ぷーちゃん♪,2030,4405
10,n4,誇り無き教主,1355,4316
11,n10,アル・シェリ,1010,4190
12,n16,ScarletRuby,931,3988
13,n21,ループド,2003,3935
14,n1,katsuxxx,1959,3767
15,n9,らっきーよだすけ,1964,3650
16,n2,創造神皇ダニエル,1272,3611
17,n8,愛犬サクラ,2005,3546
18,n13,瑞穂りん,2011,3523
19,n1,シュガ♪,1930,3397
20,n7,風の歌,1980,3357
21,n2,sevencraw,1254,3345
22,n0,捨ノ型・生生流転,2000,3270
23,n16,カマキリ令嬢,2034,3265
24,n6,＋カイト＋,2013,3240
25,n9,Spallow_Tail,2000,3156
26,n2,残兵首領,1468,3142
27,n19,みどり先輩,2003,3115
28,n2,ハスラム,1130,3107
29,n7,地下室,1054,3102
30,n2,§エス§,2014,3093
31,n2,Diamant,1394,3023
32,n5,シル星,2026,3013
33,n8,とろっとろ牛すじ,2002,2988
34,n16,ボイン姉ちゃん,1857,2925
35,n8,covid,2000,2810
36,n10,みゅうごろう,2000,2708
37,n2,リタリン,951,2670
38,n1,戦士ちゃま,1674,2596
39,n5,狼輝,2030,2580
40,n7,ぷいきゅあ～,1959,2494
41,n0,ｷｰｽ･ｶｲ,1394,2491
42,n12,岡部誠∵,1558,2465
43,n7,ｱﾝﾄﾞﾚｻﾞｼﾞｬｲｱﾝﾄ,1706,2453
44,n19,ｹﾓ蔵,1532,2452
45,n1,RORONOA＋ZORO,1256,2379
46,n3,ｂｏｗ‐ｗｏｗ,2021,2366
47,n16,UnBiR,2034,2353
48,n0,ヘビー,1329,2344
49,n9,りんじょー,2031,2264
50,n13,RelMayer,1762,2257
51,n19,狛狗,1923,2231
52,n12,らいみん,1504,2226
53,n20,つばきひめ,1655,2169
54,n9,ゅぅぁ,1775,2124
55,n9,趣味は・・・矢,1908,2121
56,n19,J・T・Sサム,1676,2110
57,n1,じみ～,1751,2102
58,n7,神風の隼,1925,2084
59,n21,メロメロイド,1418,2083
60,n20,アーリア。,2004,2078
61,n4,誇り無き追放天使,1305,2061
62,n19,間衣華,1785,2022
63,n1,マイシャローナ,1789,2014
64,n0,カラー、,1052,1971
65,n1,DXUキャプテンUSA,2011,1958
66,n5,☆ショップ☆,1793,1946
67,n2,daRinki,1605,1908
68,n16,タメヴィアータ。,2002,1904
69,n9,ooよーだoo,1271,1873
70,n6,sunafu,2018,1866
71,n5,おいえ天使,1503,1834
72,n6,BILL・PEACE,1404,1834
73,n10,アネット姫,721,1823
74,n8,↑ウラチャ↑,1293,1812
75,n9,えいしぐ,1923,1809
76,n11,笛吹奏,1856,1788
77,n8,CV種田梨沙,1707,1764
78,n9,甘栗うっまW,2020,1729
79,n19,たこち,2000,1724
80,n20,しらたま団子ＬＬ,2004,1680
81,n17,アンヘル＿,1454,1659
82,n13,魔凜,1977,1646
83,n7,ナイア君,875,1637
84,n16,鷸榧,2000,1631
85,n16,mikaoto,1858,1629
86,n2,STANSFIELD,1737,1622
87,n7,CV水瀬いのり,1850,1613
88,n25,おぃ、止まれ！？,2003,1612
89,n8,お～い恋茶,2004,1606
90,n9,城咲ロミオ,1905,1603
91,n1,トラウトサーモン,1855,1592
92,n0,皇虎,1256,1578
93,n23,雨後清水,2000,1575
94,n6,めぎぃ,1769,1571
95,n13,イチゴ大福姫,1504,1569
96,n9,†卍キリト卍†,2003,1564
97,n15,か～ら,2000,1559
98,n14,魔法の壁,1552,1557
99,n7,もんもんだよ,918,1548
100,n19,狼煌,1503,1547
