,職業,キャラクター,レベル,ポイント
1,n0,ZODIAC6168,1789,21504
2,n10,はなおとめ,1333,10892
3,n19,おーいえ,2015,8148
4,n2,9rpm,1926,6292
5,n4,ｲﾝﾀｰﾈｯﾄ撲殺ﾏﾝ,1370,6286
6,n5,【ポッセ】,2005,5127
7,n9,さなっしー,1833,4721
8,n10,ぷーちゃん♪,2037,4590
9,n1,シュガ♪,1983,4494
10,n19,解離,1491,4431
11,n4,誇り無き教主,1355,4316
12,n10,アル・シェリ,1016,4195
13,n16,ScarletRuby,931,3988
14,n21,ループド,2003,3938
15,n7,風の歌,2009,3872
16,n1,katsuxxx,1959,3767
17,n9,らっきーよだすけ,1964,3650
18,n2,創造神皇ダニエル,1272,3611
19,n8,愛犬サクラ,2005,3554
20,n13,瑞穂りん,2011,3552
21,n6,＋カイト＋,2021,3412
22,n2,§エス§,2024,3364
23,n2,sevencraw,1255,3345
24,n0,捨ノ型・生生流転,2000,3270
25,n16,カマキリ令嬢,2034,3265
26,n2,ハスラム,1135,3263
27,n9,covid,2018,3192
28,n9,Spallow_Tail,2000,3156
29,n2,残兵首領,1468,3142
30,n19,みどり先輩,2003,3139
31,n7,地下室,1054,3102
32,n2,Diamant,1461,3038
33,n4,シル星,2027,3025
34,n8,とろっとろ牛すじ,2002,2990
35,n16,ボイン姉ちゃん,1857,2925
36,n10,みゅうごろう,2001,2815
37,n9,趣味は・・・矢,2004,2695
38,n2,リタリン,952,2670
39,n3,ｂｏｗ‐ｗｏｗ,2030,2610
40,n1,戦士ちゃま,1684,2609
41,n7,ぷいきゅあ～,1971,2608
42,n9,りんじょー,2041,2588
43,n5,狼輝,2030,2581
44,n7,ｱﾝﾄﾞﾚｻﾞｼﾞｬｲｱﾝﾄ,1726,2521
45,n0,ｷｰｽ･ｶｲ,1405,2494
46,n12,岡部誠∵,1559,2465
47,n19,ｹﾓ蔵,1532,2452
48,n16,UnBiR,2034,2423
49,n1,RORONOA＋ZORO,1256,2379
50,n0,ヘビー,1354,2349
51,n16,タメヴィアータ。,2020,2288
52,n7,神風の隼,1967,2258
53,n13,RelMayer,1762,2257
54,n19,狛狗,1928,2256
55,n12,らいみん,1505,2226
56,n20,つばきひめ,1655,2169
57,n1,マイシャローナ,1865,2138
58,n9,ゅぅぁ,1775,2124
59,n19,J・T・Sサム,1676,2110
60,n1,じみ～,1751,2102
61,n21,メロメロイド,1418,2083
62,n20,アーリア。,2004,2078
63,n4,誇り無き追放天使,1305,2061
64,n9,甘栗うっまW,2035,2028
65,n19,間衣華,1785,2022
66,n6,sunafu,2024,2002
67,n0,カラー、,1052,1971
68,n9,えいしぐ,1975,1965
69,n5,☆ショップ☆,1799,1959
70,n1,DXUキャプテンUSA,2011,1958
71,n6,BILL・PEACE,1469,1950
72,n5,ﾀｲｶﾞｰﾒﾛﾝ,2000,1931
73,n2,daRinki,1605,1908
74,n9,城咲ロミオ,2000,1875
75,n9,ooよーだoo,1271,1873
76,n4,おいえ天使,1505,1834
77,n9,つんで･れい,2000,1830
78,n10,アネット姫,722,1823
79,n11,笛吹奏,1867,1815
80,n8,↑ウラチャ↑,1298,1812
81,n8,CV種田梨沙,1707,1764
82,n13,魔凜,1990,1743
83,n19,たこち,2000,1724
84,n4,如雷戦,1861,1717
85,n17,アンヘル＿,1518,1706
86,n20,しらたま団子ＬＬ,2005,1692
87,n16,mikaoto,1870,1687
88,n16,鷸榧,2001,1651
89,n20,Narmaya,2022,1643
90,n6,めぎぃ,1808,1641
91,n7,ナイア君,875,1637
92,n9,お～い恋茶,2006,1627
93,n7,CV水瀬いのり,1860,1624
94,n2,STANSFIELD,1737,1622
95,n9,†卍キリト卍†,2005,1621
96,n25,おぃ、止まれ！？,2003,1616
97,n1,トラウトサーモン,1859,1606
98,n22,雨後清水,2001,1593
99,n2,魔法道長,1363,1592
100,n19,獣☆ホブス,1982,1579
