,職業,キャラクター,レベル,ポイント
1,n9,krisu,2023,15749
2,n4,Tengallon,1767,12052
3,n5,キュウチャン,1316,7705
4,n7,ミツリン,1958,7349
5,n7,♪D－cyan♪,1560,6357
6,n16,mttt,2025,5753
7,n8,ロザリナ☆,1698,5382
8,n8,jeil,1022,5236
9,n6,七色インコ,616,4860
10,n12,たいやきあんこ,2013,4589
11,n7,ザンゾウ,930,4495
12,n8,∴ジャヌψ,1408,4474
13,n8,♪もも,1504,4347
14,n3,ちゃらめる,2008,4331
15,n9,槍まーりも,1500,4253
16,n2,不協和音♪,1550,4242
17,n1,takakazuma,1020,4201
18,n8,夜刃神,1876,4154
19,n9,レジェンド石橋,2000,4146
20,n4,ψXENOψ,2005,4108
21,n7,あすみす,1283,4093
22,n5,ﾌｪﾘｯｸｽ,1402,3868
23,n9,りるどーぷ,2001,3834
24,n24,アリス・ワンダー,2004,3801
25,n9,ボイスブリザード,2000,3738
26,n20,Liliel,2000,3563
27,n19,ﾌｪﾘｱ,2010,3491
28,n9,陽奈♪,1984,3447
29,n1,ルベーグ2世,2000,3382
30,n8,azusachan,1957,3298
31,n1,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
32,n0,ｋａｚｕｋｕｎ剣,1905,3249
33,n1,セヴィ・ティセス,1605,3232
34,n22,近代的なsouei,1912,3199
35,n2,トト・レイニス,1599,3185
36,n2,桃牙,1509,3183
37,n1,むぎちゃ。,2000,3113
38,n8,思いやりGDX,2010,3088
39,n1,†LightSide†,2000,3049
40,n19,†フィル†,1982,3025
41,n9,アルス君,2000,2961
42,n1,サイバーナイト,2011,2948
43,n20,∬ましゅまろ∬,1901,2936
44,n2,shogi,1867,2933
45,n10,永遠の暗闇,2020,2897
46,n19,♪☆神崎葵☆♪,2000,2893
47,n9,‐鏡月‐,1859,2869
48,n7,アバブ,2002,2847
49,n12,ぽいんこ,1602,2842
50,n9,余貴真優,1906,2808
51,n15,＄ＨＩＤＥ＄,1932,2794
52,n4,筋肉♂パイセン,1657,2793
53,n7,ずっさん,2004,2771
54,n19,骨ラーメン☆,2001,2769
55,n19,ζhaluluζ,1823,2755
56,n0,あるせん,1905,2735
57,n9,れもんψ,1915,2723
58,n1,アルネホーク,1897,2699
59,n19,6shou,1937,2642
60,n1,ｱﾆﾘｿ,2001,2612
61,n4,黄金卿の案内人,1040,2599
62,n8,二階堂パンパース,1910,2577
63,n16,ΨtinariΨ,2005,2568
64,n10,ﾄﾛﾄﾛｵﾖﾖ,551,2561
65,n24,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,2001,2545
66,n10,CherryShuffle,997,2516
67,n19,マハーデーヴィー,2006,2481
68,n4,emg4159,1903,2459
69,n20,夜廻まるか,2000,2456
70,n1,RockAce,1867,2435
71,n6,hanacyan,2011,2398
72,n9,緋色＄,2000,2390
73,n5,ラクサスドレアン,2000,2386
74,n9,魔法姫ひかり,2000,2346
75,n2,§ＮＥＸＵＳ§,1024,2342
76,n1,ウリ☆,2010,2320
77,n2,豹弦,2000,2294
78,n6,しーふ君,888,2280
79,n0,Jamii,1877,2265
80,n0,超炒飯,1094,2255
81,n7,２式改,1650,2240
82,n9,＊鬼鮫＊,2000,2237
83,n2,ひるの,1893,2234
84,n8,もぐらⅲ,2006,2219
85,n19,Inocent,1772,2210
86,n4,最前線の開拓者,1305,2202
87,n11,あぷりこ,2000,2199
88,n8,ホロックス,1946,2189
89,n13,kininaru姫,1967,2172
90,n9,天日槍,1414,2150
91,n7,ﾃﾞｨｰﾝ･ｳｨﾝﾁｪｽﾀｰ,1935,2134
92,n10,てのひら,1581,2111
93,n8,misya☆,1329,2110
94,n9,ｍｅｒｙ,1739,2106
95,n19,弐華威堂,1740,2102
96,n8,【愛】チェルシー,1506,2096
97,n13,アリス☆☆,1399,2094
98,n10,小茉里,1123,2090
99,n9,☆キノ♪,2002,2087
100,n2,anderson,1344,2070
