,職業,キャラクター,レベル,ポイント
1,,krisu,2005,15255
2,,Tengallon,1667,11313
3,,キュウチャン,1265,7677
4,,ミツリン,1909,6950
5,,♪D－cyan♪,1531,6320
6,,mttt,2025,5739
7,,ロザリナ☆,1698,5382
8,,jeil,1000,5204
9,,七色インコ,616,4860
10,,たいやきあんこ,2012,4558
11,,∴ジャヌψ,1402,4462
12,,♪もも,1496,4347
13,,槍まーりも,1500,4253
14,,takakazuma,1012,4185
15,,不協和音♪,1532,4156
16,,レジェンド石橋,2000,4139
17,,あすみす,1283,4093
18,,ザンゾウ,929,3950
19,,ﾌｪﾘｯｸｽ,1307,3815
20,,夜刃神,1824,3795
21,n25,アリス・ワンダー,2004,3783
22,,ちゃらめる,1962,3698
23,,Liliel,2000,3460
24,,ﾌｪﾘｱ,2008,3442
25,,りるどーぷ,1712,3411
26,,ルベーグ2世,1973,3305
27,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
28,,ψXENOψ,2001,3253
29,,ボイスブリザード,1965,3247
30,,トト・レイニス,1599,3185
31,,桃牙,1428,3152
32,,セヴィ・ティセス,1566,3087
33,,ｋａｚｕｋｕｎ剣,1872,3041
34,,アルス君,2000,2951
35,,思いやりGDX,2004,2935
36,,shogi,1867,2933
37,,∬ましゅまろ∬,1885,2889
38,,‐鏡月‐,1851,2855
39,,ぽいんこ,1602,2842
40,,近代的なsouei,1869,2835
41,,アバブ,2001,2803
42,,筋肉♂パイセン,1657,2793
43,,陽奈♪,1889,2766
44,,サイバーナイト,2003,2761
45,,ζhaluluζ,1823,2755
46,,れもんψ,1915,2723
47,,†LightSide†,1937,2694
48,,＄ＨＩＤＥ＄,1884,2692
49,,むぎちゃ。,1955,2677
50,,二階堂パンパース,1910,2577
51,,ﾄﾛﾄﾛｵﾖﾖ,544,2561
52,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,2001,2545
53,,CherryShuffle,997,2516
54,,マハーデーヴィー,2006,2481
55,,†フィル†,1925,2481
56,,azusachan,1857,2457
57,,夜廻まるか,2000,2456
58,,黄金卿の案内人,1038,2447
59,,ラクサスドレアン,2000,2386
60,,§ＮＥＸＵＳ§,1024,2342
61,,魔法姫ひかり,2000,2337
62,,永遠の暗闇,1977,2332
63,,しーふ君,888,2280
64,,RockAce,1820,2275
65,,緋色＄,1987,2265
66,,Jamii,1874,2254
67,,超炒飯,1081,2253
68,,２式改,1650,2240
69,,＊鬼鮫＊,2000,2232
70,,ずっさん,1939,2215
71,,アルネホーク,1594,2213
72,,最前線の開拓者,1305,2202
73,,Inocent,1745,2201
74,,あぷりこ,2000,2196
75,,ｱﾆﾘｿ,1939,2170
76,,余貴真優,1813,2168
77,,emg4159,1735,2167
78,,天日槍,1383,2150
79,,ひるの,1852,2128
80,,もぐらⅲ,2003,2111
81,,てのひら,1581,2111
82,,misya☆,1303,2110
83,,弐華威堂,1740,2102
84,,【愛】チェルシー,1506,2096
85,,小茉里,1123,2090
86,,豹弦,1917,2082
87,,アリス☆☆,1386,2080
88,,anderson,1344,2070
89,,愛泉,2000,2067
90,,骨ラーメン☆,1902,2052
91,,カジュアル,2000,2048
92,,あるせん,1736,2031
93,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
94,,RhymeDealer,1299,2010
95,,φAimerφ,1927,2006
96,,ｍｅｒｙ,1601,2006
97,,戦略破壊魔術兵器,2000,1995
98,,☆キノ♪,2000,1994
99,,エルロン5,2000,1990
100,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
