,職業,キャラクター,レベル,ポイント
1,n0,ZODIAC6168,1681,21152
2,n10,はなおとめ,1333,10892
3,n19,おーいえ,2014,7425
4,n4,ｲﾝﾀｰﾈｯﾄ撲殺ﾏﾝ,1370,6249
5,n2,9rpm,1879,5879
6,n9,さなっしー,1833,4721
7,n19,解離,1491,4431
8,n5,【ポッセ】,2003,4331
9,n10,ぷーちゃん♪,2026,4311
10,n4,誇り無き教主,1355,4284
11,n10,アル・シェリ,1006,4187
12,n16,ScarletRuby,931,3988
13,n21,ループド,2003,3935
14,n1,katsuxxx,1959,3767
15,n9,らっきーよだすけ,1964,3650
16,n2,創造神皇ダニエル,1272,3611
17,n8,愛犬サクラ,2005,3543
18,n13,瑞穂りん,2010,3374
19,n2,sevencraw,1046,3340
20,n0,捨ノ型・生生流転,2000,3270
21,n16,カマキリ令嬢,2034,3264
22,n2,残兵首領,1468,3142
23,n7,地下室,1054,3102
24,n19,みどり先輩,2002,3059
25,n7,風の歌,1933,3040
26,n2,ハスラム,1127,3038
27,n4,シル星,2025,2996
28,n6,＋カイト＋,2002,2986
29,n8,とろっとろ牛すじ,2002,2973
30,n2,Diamant,1365,2972
31,n1,シュガ♪,1912,2971
32,n9,Spallow_Tail,1981,2959
33,n16,ボイン姉ちゃん,1857,2925
34,n2,§エス§,2007,2902
35,n10,みゅうごろう,2000,2679
36,n8,covid,1984,2677
37,n2,リタリン,951,2670
38,n5,狼輝,2030,2580
39,n1,戦士ちゃま,1664,2580
40,n0,ｷｰｽ･ｶｲ,1372,2476
41,n12,岡部誠∵,1557,2465
42,n19,ｹﾓ蔵,1532,2452
43,n1,RORONOA＋ZORO,1255,2379
44,n7,ぷいきゅあ～,1949,2362
45,n0,ヘビー,1312,2343
46,n16,UnBiR,2033,2328
47,n7,ｱﾝﾄﾞﾚｻﾞｼﾞｬｲｱﾝﾄ,1651,2274
48,n13,RelMayer,1762,2257
49,n19,狛狗,1923,2230
50,n13,らいみん,1471,2225
51,n9,りんじょー,2030,2205
52,n20,つばきひめ,1655,2169
53,n3,ｂｏｗ‐ｗｏｗ,2013,2158
54,n9,ゅぅぁ,1775,2124
55,n19,J・T・Sサム,1676,2110
56,n1,じみ～,1751,2102
57,n21,メロメロイド,1418,2083
58,n20,アーリア。,2004,2078
59,n4,誇り無き追放天使,1305,2061
60,n19,間衣華,1785,2022
61,n7,神風の隼,1912,2009
62,n0,カラー、,1052,1971
63,n1,マイシャローナ,1746,1962
64,n1,DXUキャプテンUSA,2011,1958
65,n5,☆ショップ☆,1791,1946
66,n2,daRinki,1605,1908
67,n9,趣味は・・・矢,1830,1893
68,n9,ooよーだoo,1271,1873
69,n16,タメヴィアータ。,2000,1856
70,n5,おいえ天使,1502,1834
71,n10,アネット姫,721,1823
72,n8,↑ウラチャ↑,1292,1812
73,n11,笛吹奏,1855,1787
74,n6,BILL・PEACE,1370,1765
75,n8,CV種田梨沙,1707,1764
76,n6,sunafu,2014,1753
77,n19,たこち,2000,1724
78,n9,えいしぐ,1892,1702
79,n20,しらたま団子ＬＬ,2004,1673
80,n17,アンヘル＿,1426,1643
81,n7,ナイア君,875,1637
82,n16,鷸榧,2000,1631
83,n7,CV水瀬いのり,1850,1613
84,n25,おぃ、止まれ！？,2002,1597
85,n8,お～い恋茶,2004,1595
86,n1,トラウトサーモン,1853,1585
87,n2,STANSFIELD,1721,1578
88,n0,皇虎,1256,1578
89,n13,魔凜,1971,1577
90,n13,イチゴ大福姫,1497,1568
91,n15,か～ら,2000,1558
92,n14,魔法の壁,1552,1557
93,n22,雨後清水,2000,1549
94,n7,もんもんだよ,918,1548
95,n19,狼煌,1502,1547
96,n0,RAD大好き,1880,1545
97,n16,mikaoto,1841,1538
98,n6,めぎぃ,1745,1528
99,n8,おじろくん,1756,1527
100,n19,二代目おいえ,1500,1517
