,職業,キャラクター,レベル,ポイント
1,n0,ZODIAC6168,1582,20859
2,n10,はなおとめ,1319,10892
3,n19,おーいえ,1998,6370
4,n4,ｲﾝﾀｰﾈｯﾄ撲殺ﾏﾝ,1369,5956
5,n2,9rpm,1835,5734
6,n9,さなっしー,1833,4721
7,n10,アル・シェリ,984,4171
8,n4,誇り無き教主,1352,4128
9,n16,ScarletRuby,929,3988
10,n10,ぷーちゃん♪,2000,3698
11,n9,らっきーよだすけ,1918,3611
12,n2,創造神皇ダニエル,1272,3611
13,n21,ループド,1951,3608
14,n1,katsuxxx,1922,3500
15,n8,愛犬サクラ,2000,3369
16,n2,sevencraw,1046,3340
17,n2,残兵首領,1468,3142
18,n0,捨ノ型・生生流転,1927,3092
19,n16,ボイン姉ちゃん,1837,2862
20,n5,【ポッセ】,1953,2854
21,n2,ハスラム,1110,2846
22,n2,Diamant,1315,2811
23,n8,とろっとろ牛すじ,2000,2782
24,n6,＋カイト＋,1917,2743
25,n2,リタリン,951,2670
26,n7,風の歌,1843,2571
27,n5,シル星,1964,2500
28,n12,岡部誠∵,1556,2465
29,n0,ｷｰｽ･ｶｲ,1297,2419
30,n16,カマキリ令嬢,2000,2413
31,n1,戦士ちゃま,1617,2382
32,n1,RORONOA＋ZORO,1255,2379
33,n0,ヘビー,1262,2329
34,n13,RelMayer,1762,2257
35,n2,§エス§,1907,2219
36,n10,みゅうごろう,1950,2214
37,n8,covid,1855,2202
38,n20,つばきひめ,1655,2169
39,n12,らいみん,1266,2147
40,n9,ゅぅぁ,1775,2124
41,n19,J・T・Sサム,1676,2110
42,n1,じみ～,1750,2102
43,n21,メロメロイド,1418,2083
44,n8,Spallow_Tail,1629,2058
45,n19,狛狗,1857,2054
46,n5,狼輝,2000,2036
47,n19,間衣華,1784,2022
48,n0,カラー、,1052,1971
49,n20,アーリア。,2000,1969
50,n4,誇り無き追放天使,1284,1933
51,n2,daRinki,1605,1908
52,n4,☆ショップ☆,1780,1898
53,n9,趣味は・・・矢,1830,1893
54,n1,シュガ♪,1653,1877
55,n9,ooよーだoo,1257,1869
56,n7,ｱﾝﾄﾞﾚｻﾞｼﾞｬｲｱﾝﾄ,1523,1853
57,n5,おいえ天使,1501,1834
58,n10,アネット姫,717,1823
59,n13,瑞穂りん,1827,1812
60,n8,↑ウラチャ↑,1268,1812
61,n18,みどり先輩,1648,1787
62,n8,CV種田梨沙,1707,1764
63,n1,マイシャローナ,1507,1757
64,n7,ぷいきゅあ～,1808,1733
65,n16,UnBiR,2000,1686
66,n7,ナイア君,875,1637
67,n7,神風の隼,1781,1632
68,n1,DXUキャプテンUSA,1950,1623
69,n20,しらたま団子ＬＬ,2000,1602
70,n17,アンヘル＿,1376,1601
71,n0,皇虎,1255,1578
72,n6,BILL・PEACE,1261,1560
73,n15,魔法の壁,1552,1557
74,n8,お～い恋茶,1993,1551
75,n7,もんもんだよ,918,1548
76,n19,狼煌,1502,1547
77,n8,おじろくん,1756,1527
78,n1,トラウトサーモン,1807,1521
79,n3,ｂｏｗ‐ｗｏｗ,1857,1503
80,n23,Crewd,1430,1502
81,n23,ピレッソ,1725,1494
82,n13,イチゴ大福姫,1399,1491
83,n11,笛吹奏,1574,1476
84,n9,りんじょー,1992,1466
85,n0,RAD大好き,1778,1464
86,n8,マリジェンヌ,1131,1464
87,n2,☆アミュレット☆,903,1463
88,n9,くりゅ,1459,1457
89,n8,さなっしーJr,1238,1444
90,n7,yamada3000,1916,1439
91,n19,二代目おいえ,1276,1438
92,n9,えいしぐ,1637,1435
93,n13,最強姫あ,1632,1427
94,n19,たこち,1857,1423
95,n2,heet,962,1423
96,n6,＊hayato＊,1675,1397
97,n20,￡Gazelle,1515,1386
98,n9,城咲ロミオ,1775,1382
99,n5,NIFCO,559,1366
100,n16,鷸榧,1934,1364
