,職業,キャラクター,レベル,ポイント
1,,syouitirou,2000,33558
2,,ニャンニャンマン,907,9522
3,,ひろ１００１,1528,9332
4,,ＤＭＺ,1654,7391
5,,ミルリ,2000,6753
6,,つらあじ,1408,6461
7,,ＬＡ：ＮＡ,1767,6348
8,,嶋太郎,1684,6268
9,,きぃちゃ,666,4736
10,,叢雲のジュウザ,1208,4224
11,,DarkGradation,1801,4062
12,,Mｉnelva,1920,4061
13,,おばさんULT,1814,3974
14,,☆もいちゃん☆,1456,3838
15,,新羅三郎,1800,3351
16,,pikashu,2000,3218
17,,死神のJ,1390,3111
18,,毒おじや,1814,3040
19,,らぶのーと♪,2000,3000
20,,八番手,2000,2987
21,,武神゜,2000,2924
22,,エルスト,1086,2915
23,,†Einzbern,1191,2839
24,,ティダ射手,1885,2829
25,,DancingBravo,1784,2768
26,,shnzi,1507,2608
27,,☆セントレア☆,1921,2560
28,,☆夢露くん☆,1279,2559
29,,Rosenritter2,1281,2516
30,,ﾏｰｺﾞｯﾄ,2000,2445
31,,gingingin,1914,2415
32,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,2403
33,,大木陸,1561,2390
34,,ブレイブスカイ,1869,2362
35,,ゆめごん,1943,2355
36,,れっどしーふ,1904,2340
37,,†金獅子姫†,1832,2241
38,,neon43,1937,2234
39,,ピアッサ,970,2223
40,,AllRangeClear☆,1942,2178
41,,パラヌス,1807,2164
42,,ペったー,1573,2162
43,,_Jun_,1782,2161
44,,∬purposefire∬,2000,2152
45,,段四郎,1445,2138
46,,PersephoneP,1807,2106
47,,チャットとろい,1058,2097
48,,２２３２,1867,2077
49,,醤油取って,1909,2034
50,,きゃぴ☆,1918,2013
51,,雷神の弓,1743,2012
52,,啓士郎,1875,2003
53,,LOVEマシーン♪,1833,1980
54,,jun53,920,1972
55,,チャット入力苦手,1041,1969
56,,ソルディエンヌ,1812,1955
57,,私は返事出来ん,1099,1951
58,,超越ゆめんごⅤ,1792,1946
59,,クレモル,1895,1941
60,,δsnowδ,1843,1939
61,,腰痛の爺,1809,1897
62,,ぽこっさん,1921,1893
63,,＋ゆい＋,1787,1877
64,,マーキψ,1628,1860
65,,ナットウキナーゼ,1418,1823
66,,高天原ゆとり,1934,1820
67,,∬Veloce∬,1923,1800
68,,レミニセンス,1834,1799
69,,苺桜三玖,1772,1788
70,,Lionel・MessiⅡ,1838,1761
71,,kino2,952,1759
72,,ブルーマンジェロ,1042,1744
73,,愛知のトッシー,1241,1734
74,,ShineLight,1958,1725
75,,６９５,900,1716
76,,潜伏期間,1723,1707
77,,スガサワ,1714,1686
78,,北国ウルフ,1570,1683
79,,dokuringo,1821,1681
80,,つよみん,1994,1665
81,,浅研,1777,1664
82,,パリバリ,1724,1654
83,,楼麗莱,951,1654
84,,HIMAMA,1839,1651
85,,Ψmo☆moΨ,1523,1644
86,,◇妖精◇,1805,1624
87,,＄reef＄,1828,1617
88,,コールドプレイ,1853,1608
89,,amagon,1968,1597
90,,TS020,1335,1594
91,,bitaminn,1874,1590
92,,RSQ_RAY,1569,1590
93,,ダーシュ！,1844,1585
94,,五十嵐由貴,2000,1577
95,,（とち）,1229,1577
96,,バク天,969,1556
97,,megumi♪,1788,1554
98,,ダイワ☆,1125,1551
99,,バイマン先生,1180,1547
100,,WildCandy♪,1980,1545
