,職業,キャラクター,レベル,ポイント
1,n9,krisu,2000,15104
2,n4,Tengallon,1631,11014
3,n5,キュウチャン,1241,7627
4,n7,ミツリン,1878,6743
5,n7,♪D－cyan♪,1513,6295
6,n16,mttt,2003,5442
7,n8,ロザリナ☆,1698,5382
8,n8,jeil,995,5192
9,n6,七色インコ,616,4860
10,n8,∴ジャヌψ,1396,4452
11,n8,♪もも,1484,4347
12,n12,たいやきあんこ,2000,4316
13,n9,槍まーりも,1500,4253
14,n1,takakazuma,1009,4177
15,n9,レジェンド石橋,2000,4139
16,n2,不協和音♪,1521,4104
17,n7,あすみす,1283,4093
18,n5,ﾌｪﾘｯｸｽ,1277,3803
19,n7,ザンゾウ,928,3687
20,n24,アリス・ワンダー,2000,3603
21,n8,夜刃神,1727,3498
22,n3,ちゃらめる,1917,3473
23,n9,りるどーぷ,1712,3411
24,n19,ﾌｪﾘｱ,2000,3275
25,n1,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
26,n20,Liliel,1947,3253
27,n1,ルベーグ2世,1956,3247
28,n2,トト・レイニス,1598,3185
29,n2,桃牙,1405,3115
30,n1,セヴィ・ティセス,1546,3014
31,n2,shogi,1867,2933
32,n1,ｋａｚｕｋｕｎ剣,1857,2917
33,n9,ボイスブリザード,1920,2887
34,n4,ψXENOψ,2000,2863
35,n9,‐鏡月‐,1851,2855
36,n12,ぽいんこ,1602,2842
37,n4,筋肉♂パイセン,1657,2793
38,n8,思いやりGDX,2000,2778
39,n7,アバブ,2000,2761
40,n19,ζhaluluζ,1823,2755
41,n20,∬ましゅまろ∬,1855,2754
42,n9,れもんψ,1915,2723
43,n1,サイバーナイト,2000,2672
44,n14,＄ＨＩＤＥ＄,1866,2654
45,n9,陽奈♪,1866,2613
46,n8,二階堂パンパース,1910,2577
47,n10,ﾄﾛﾄﾛｵﾖﾖ,541,2561
48,n24,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,2001,2540
49,n22,近代的なsouei,1833,2540
50,n9,アルス君,1880,2518
51,n10,CherryShuffle,997,2516
52,n1,†LightSide†,1900,2461
53,n1,むぎちゃ。,1904,2451
54,n20,夜廻まるか,1981,2423
55,n5,ラクサスドレアン,2000,2386
56,n4,黄金卿の案内人,1037,2344
57,n2,§ＮＥＸＵＳ§,1024,2342
58,n6,しーふ君,888,2280
59,n9,魔法姫ひかり,2000,2268
60,n0,超炒飯,1073,2252
61,n10,永遠の暗闇,1922,2243
62,n7,２式改,1650,2240
63,n9,＊鬼鮫＊,2000,2221
64,n19,†フィル†,1895,2220
65,n4,最前線の開拓者,1305,2202
66,n19,Inocent,1744,2198
67,n11,あぷりこ,2000,2196
68,n9,天日槍,1369,2150
69,n1,Jamii,1838,2126
70,n1,RockAce,1759,2124
71,n1,アルネホーク,1574,2120
72,n2,ひるの,1850,2116
73,n10,てのひら,1581,2111
74,n8,misya☆,1291,2110
75,n9,緋色＄,1916,2108
76,n19,弐華威堂,1740,2102
77,n8,【愛】チェルシー,1506,2096
78,n10,小茉里,1123,2090
79,n19,マハーデーヴィー,1932,2086
80,n1,ｱﾆﾘｿ,1898,2079
81,n2,anderson,1335,2070
82,n9,愛泉,2000,2067
83,n13,アリス☆☆,1372,2060
84,n1,カジュアル,2000,2048
85,n4,emg4159,1646,2037
86,n8,azusachan,1765,2033
87,n1,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
88,n5,RhymeDealer,1299,2010
89,n9,余貴真優,1716,1982
90,n9,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
91,n7,ずっさん,1888,1976
92,n8,☆キノ♪,1988,1956
93,n4,エルロン5,1957,1948
94,n9,～マハルコ～，,1276,1948
95,n9,ｍｅｒｙ,1550,1929
96,n8,ホロックス,1860,1926
97,n2,豹弦,1860,1924
98,n16,ΨtinariΨ,2000,1920
99,n6,†盗掘者†,1013,1911
100,n5,しらすたっぷ。,1915,1909
