,職業,キャラクター,レベル,ポイント
1,,krisu,2004,15232
2,,Tengallon,1665,11300
3,,キュウチャン,1264,7676
4,,ミツリン,1907,6938
5,,♪D－cyan♪,1529,6318
6,,mttt,2025,5739
7,,ロザリナ☆,1698,5382
8,,jeil,999,5202
9,,七色インコ,616,4860
10,,たいやきあんこ,2011,4535
11,,∴ジャヌψ,1402,4462
12,,♪もも,1495,4347
13,,槍まーりも,1500,4253
14,,takakazuma,1012,4183
15,,不協和音♪,1530,4148
16,,レジェンド石橋,2000,4139
17,,あすみす,1283,4093
18,,ザンゾウ,928,3933
19,,ﾌｪﾘｯｸｽ,1307,3815
20,,夜刃神,1821,3774
21,,アリス・ワンダー,2004,3772
22,,ちゃらめる,1960,3686
23,,Liliel,2000,3457
24,,ﾌｪﾘｱ,2007,3431
25,,りるどーぷ,1712,3411
26,,ルベーグ2世,1973,3305
27,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
28,,ψXENOψ,2001,3226
29,,ボイスブリザード,1961,3201
30,,トト・レイニス,1598,3185
31,,桃牙,1426,3150
32,,セヴィ・ティセス,1566,3087
33,,ｋａｚｕｋｕｎ剣,1871,3033
34,,アルス君,2000,2951
35,,shogi,1867,2933
36,,思いやりGDX,2003,2918
37,,∬ましゅまろ∬,1884,2886
38,,‐鏡月‐,1851,2855
39,,ぽいんこ,1602,2842
40,,近代的なsouei,1865,2800
41,,アバブ,2001,2799
42,,筋肉♂パイセン,1657,2793
43,,ζhaluluζ,1823,2755
44,,サイバーナイト,2003,2751
45,,陽奈♪,1885,2739
46,,れもんψ,1915,2723
47,,＄ＨＩＤＥ＄,1883,2688
48,,†LightSide†,1932,2665
49,,むぎちゃ。,1950,2661
50,,二階堂パンパース,1910,2577
51,,ﾄﾛﾄﾛｵﾖﾖ,544,2561
52,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,2001,2545
53,,CherryShuffle,997,2516
54,,マハーデーヴィー,2006,2481
55,,†フィル†,1924,2463
56,,夜廻まるか,2000,2456
57,,黄金卿の案内人,1038,2432
58,,azusachan,1853,2414
59,,ラクサスドレアン,2000,2386
60,,§ＮＥＸＵＳ§,1024,2342
61,,魔法姫ひかり,2000,2335
62,,永遠の暗闇,1971,2311
63,,しーふ君,888,2280
64,,RockAce,1818,2267
65,,緋色＄,1986,2253
66,,超炒飯,1081,2253
67,,Jamii,1872,2249
68,,２式改,1650,2240
69,,＊鬼鮫＊,2000,2232
70,,アルネホーク,1593,2203
71,,最前線の開拓者,1305,2202
72,,ずっさん,1936,2201
73,,Inocent,1745,2201
74,,あぷりこ,2000,2196
75,,ｱﾆﾘｿ,1939,2170
76,,余貴真優,1812,2155
77,,emg4159,1724,2154
78,,天日槍,1382,2150
79,,ひるの,1852,2128
80,,てのひら,1581,2111
81,,misya☆,1302,2110
82,,弐華威堂,1740,2102
83,,【愛】チェルシー,1506,2096
84,,小茉里,1123,2090
85,,もぐらⅲ,2002,2085
86,,豹弦,1917,2082
87,,アリス☆☆,1385,2080
88,,anderson,1344,2070
89,,愛泉,2000,2067
90,,カジュアル,2000,2048
91,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
92,,RhymeDealer,1299,2010
93,,φAimerφ,1927,2006
94,,あるせん,1728,2005
95,,骨ラーメン☆,1894,2001
96,,戦略破壊魔術兵器,2000,1995
97,,☆キノ♪,2000,1994
98,,エルロン5,2000,1990
99,,ｍｅｒｙ,1589,1990
100,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
