,職業,キャラクター,レベル,ポイント
1,n0,ZODIAC6168,1806,21566
2,n10,はなおとめ,1333,10892
3,n19,おーいえ,2015,8162
4,n2,9rpm,1929,6341
5,n4,ｲﾝﾀｰﾈｯﾄ撲殺ﾏﾝ,1370,6286
6,n5,【ポッセ】,2005,5127
7,n1,シュガ♪,1993,4841
8,n9,さなっしー,1833,4721
9,n10,ぷーちゃん♪,2037,4590
10,n19,解離,1491,4431
11,n4,誇り無き教主,1355,4316
12,n10,アル・シェリ,1016,4195
13,n7,風の歌,2015,4027
14,n16,ScarletRuby,931,3988
15,n21,ループド,2003,3940
16,n1,katsuxxx,1959,3767
17,n9,らっきーよだすけ,1964,3650
18,n2,創造神皇ダニエル,1272,3611
19,n13,瑞穂りん,2011,3560
20,n8,愛犬サクラ,2005,3554
21,n6,＋カイト＋,2021,3417
22,n2,§エス§,2024,3376
23,n2,sevencraw,1255,3345
24,n2,ハスラム,1136,3313
25,n0,捨ノ型・生生流転,2000,3270
26,n16,カマキリ令嬢,2034,3265
27,n9,covid,2021,3240
28,n9,Spallow_Tail,2000,3156
29,n19,みどり先輩,2003,3152
30,n2,残兵首領,1468,3142
31,n7,地下室,1054,3102
32,n2,Diamant,1461,3038
33,n4,シル星,2027,3025
34,n8,とろっとろ牛すじ,2002,2990
35,n16,ボイン姉ちゃん,1857,2925
36,n9,趣味は・・・矢,2011,2824
37,n10,みゅうごろう,2001,2815
38,n9,りんじょー,2046,2744
39,n7,ぷいきゅあ～,1976,2681
40,n2,リタリン,952,2670
41,n1,戦士ちゃま,1686,2612
42,n3,ｂｏｗ‐ｗｏｗ,2030,2610
43,n5,狼輝,2030,2581
44,n7,ｱﾝﾄﾞﾚｻﾞｼﾞｬｲｱﾝﾄ,1726,2521
45,n0,ｷｰｽ･ｶｲ,1406,2494
46,n12,岡部誠∵,1560,2465
47,n19,ｹﾓ蔵,1532,2452
48,n16,UnBiR,2034,2423
49,n1,RORONOA＋ZORO,1256,2379
50,n0,ヘビー,1362,2349
51,n17,タメヴィアータ。,2021,2307
52,n7,神風の隼,1967,2258
53,n13,RelMayer,1762,2257
54,n19,狛狗,1928,2256
55,n12,らいみん,1505,2226
56,n1,マイシャローナ,1882,2182
57,n20,つばきひめ,1655,2169
58,n9,ゅぅぁ,1775,2124
59,n19,J・T・Sサム,1676,2110
60,n1,じみ～,1751,2102
61,n21,メロメロイド,1418,2083
62,n6,sunafu,2027,2081
63,n20,アーリア。,2004,2078
64,n4,誇り無き追放天使,1305,2061
65,n9,甘栗うっまW,2035,2028
66,n19,間衣華,1785,2022
67,n6,BILL・PEACE,1493,2002
68,n9,えいしぐ,1979,1984
69,n0,カラー、,1052,1971
70,n4,☆ショップ☆,1800,1959
71,n1,DXUキャプテンUSA,2011,1958
72,n5,ﾀｲｶﾞｰﾒﾛﾝ,2000,1931
73,n2,daRinki,1605,1908
74,n9,城咲ロミオ,2000,1876
75,n9,ooよーだoo,1271,1873
76,n5,おいえ天使,1506,1834
77,n11,笛吹奏,1877,1833
78,n9,つんで･れい,2000,1830
79,n10,アネット姫,722,1823
80,n8,↑ウラチャ↑,1298,1812
81,n4,如雷戦,1980,1780
82,n13,魔凜,2000,1768
83,n19,にきや,1932,1768
84,n8,CV種田梨沙,1707,1764
85,n19,たこち,2000,1724
86,n17,アンヘル＿,1521,1707
87,n20,しらたま団子ＬＬ,2005,1692
88,n16,mikaoto,1870,1688
89,n6,めぎぃ,1828,1681
90,n16,鷸榧,2001,1651
91,n5,鉄かぶと,2000,1649
92,n21,Narmaya,2022,1643
93,n19,獣☆ホブス,2000,1643
94,n7,ナイア君,875,1637
95,n9,お～い恋茶,2006,1627
96,n7,CV水瀬いのり,1860,1624
97,n2,STANSFIELD,1737,1622
98,n9,†卍キリト卍†,2005,1621
99,n25,おぃ、止まれ！？,2003,1616
100,n1,トラウトサーモン,1860,1614
