,職業,キャラクター,レベル,ポイント
1,,ZODIAC6168,1560,20781
2,,はなおとめ,1319,10892
3,,おーいえ,1955,6007
4,,9rpm,1832,5687
5,,ｲﾝﾀｰﾈｯﾄ撲殺ﾏﾝ,1368,5417
6,,さなっしー,1833,4721
7,,アル・シェリ,969,4164
8,,ScarletRuby,929,3988
9,,ぷーちゃん♪,2000,3698
10,,創造神皇ダニエル,1272,3611
11,,らっきーよだすけ,1898,3592
12,,誇り無き教主,1345,3431
13,,sevencraw,1046,3340
14,,katsuxxx,1880,3180
15,,ループド,1908,3169
16,,残兵首領,1468,3142
17,,愛犬サクラ,1947,3062
18,,捨ノ型・生生流転,1845,2948
19,,ボイン姉ちゃん,1826,2813
20,,ハスラム,1093,2803
21,,Diamant,1290,2764
22,,リタリン,951,2670
23,,＋カイト＋,1874,2593
24,,風の歌,1820,2476
25,,岡部誠∵,1556,2465
26,,【ポッセ】,1852,2419
27,,ｷｰｽ･ｶｲ,1286,2418
28,,RORONOA＋ZORO,1255,2379
29,,とろっとろ牛すじ,1909,2369
30,,シル星,1910,2362
31,,戦士ちゃま,1610,2359
32,,ヘビー,1250,2329
33,,RelMayer,1762,2257
34,,つばきひめ,1655,2169
35,,らいみん,1266,2147
36,,ゅぅぁ,1775,2124
37,,カマキリ令嬢,1946,2123
38,,じみ～,1750,2102
39,,メロメロイド,1418,2083
40,,J・T・Sサム,1671,2075
41,,covid,1821,2061
42,,狛狗,1853,2042
43,,Spallow_Tail,1623,2041
44,,間衣華,1784,2022
45,,§エス§,1857,2003
46,,みゅうごろう,1880,1991
47,,カラー、,1052,1971
48,,daRinki,1605,1908
49,,趣味は・・・矢,1830,1893
50,,☆ショップ☆,1777,1876
51,,ooよーだoo,1256,1869
52,,狼輝,1947,1850
53,,おいえ天使,1500,1834
54,,シュガ♪,1636,1829
55,,アネット姫,717,1823
56,,↑ウラチャ↑,1267,1812
57,,ｱﾝﾄﾞﾚｻﾞｼﾞｬｲｱﾝﾄ,1500,1769
58,,CV種田梨沙,1707,1764
59,,アーリア。,1936,1705
60,,ぷいきゅあ～,1788,1703
61,,マイシャローナ,1468,1691
62,,ナイア君,875,1637
63,,神風の隼,1781,1632
64,,皇虎,1220,1578
65,,アンヘル＿,1361,1566
66,,魔法の壁,1552,1557
67,,みどり先輩,1543,1555
68,,もんもんだよ,918,1548
69,,狼煌,1501,1547
70,,おじろくん,1756,1527
71,,BILL・PEACE,1203,1523
72,,Crewd,1430,1502
73,,トラウトサーモン,1791,1498
74,,ピレッソ,1725,1494
75,,イチゴ大福姫,1384,1491
76,,笛吹奏,1571,1469
77,,マリジェンヌ,1131,1464
78,,UnBiR,1939,1463
79,,☆アミュレット☆,903,1463
80,,しらたま団子ＬＬ,1963,1460
81,,ｂｏｗ‐ｗｏｗ,1810,1459
82,,くりゅ,1459,1457
83,,RAD大好き,1772,1455
84,,さなっしーJr,1238,1444
85,,お～い恋茶,1924,1443
86,,二代目おいえ,1276,1438
87,,heet,962,1423
88,,最強姫あ,1631,1422
89,,yamada3000,1892,1415
90,,瑞穂りん,1644,1404
91,,たこち,1837,1394
92,,誇り無き追放天使,1262,1391
93,,DXUキャプテンUSA,1894,1380
94,,￡Gazelle,1500,1377
95,,NIFCO,559,1366
96,,＊hayato＊,1661,1365
97,,えいしぐ,1573,1365
98,,ranko_star,1803,1342
99,,もちゃ王,1431,1327
100,,城咲ロミオ,1693,1318
