,職業,キャラクター,レベル,ポイント
1,n2,syouitirou,1802,32265
2,n2,ニャンニャンマン,905,9453
3,n4,ＤＭＺ,1461,6646
4,n6,ＬＡ：ＮＡ,1738,6157
5,n10,ミルリ,1839,5692
6,n2,きぃちゃ,666,4736
7,n23,嶋太郎,1512,4700
8,n0,叢雲のジュウザ,1189,4224
9,n21,DarkGradation,1751,4014
10,n1,☆もいちゃん☆,1456,3838
11,n9,おばさんULT,1780,3538
12,n1,新羅三郎,1710,3142
13,n1,死神のJ,1390,3111
14,n8,Mｉnelva,1797,2933
15,n6,エルスト,1064,2895
16,n0,†Einzbern,1191,2839
17,n1,DancingBravo,1750,2637
18,n2,☆夢露くん☆,1250,2559
19,n1,毒おじや,1630,2549
20,n0,shnzi,1401,2372
21,n8,大木陸,1514,2291
22,n10,pikashu,1806,2267
23,n20,八番手,1828,2256
24,n1,ブレイブスカイ,1801,2238
25,n10,ピアッサ,967,2223
26,n8,武神゜,1825,2209
27,n1,段四郎,1445,2138
28,n9,らぶのーと♪,1820,2132
29,n8,ペったー,1549,2123
30,n8,チャットとろい,1045,2093
31,n8,_Jun_,1727,2078
32,n12,ゆめごん,1801,2010
33,n2,jun53,920,1972
34,n10,チャット入力苦手,1021,1964
35,n5,私は返事出来ん,1081,1937
36,n9,雷神の弓,1691,1934
37,n7,gingingin,1765,1918
38,n2,２２３２,1708,1892
39,n8,ソルディエンヌ,1732,1868
40,n7,腰痛の爺,1806,1856
41,n22,δsnowδ,1809,1855
42,n9,†金獅子姫†,1711,1854
43,n9,ティダ射手,1480,1828
44,n2,ナットウキナーゼ,1404,1817
45,n19,AllRangeClear☆,1792,1810
46,n8,☆セントレア☆,1754,1803
47,n9,超越ゆめんごⅤ,1665,1798
48,n16,neon43,1824,1796
49,n9,マーキψ,1584,1785
50,n6,パラヌス,1729,1765
51,n1,啓士郎,1731,1755
52,n6,ブルーマンジェロ,1028,1744
53,n1,愛知のトッシー,1225,1734
54,n9,LOVEマシーン♪,1753,1728
55,n10,６９５,900,1716
56,n20,PersephoneP,1635,1707
57,n2,kino2,915,1697
58,n8,Lionel・MessiⅡ,1803,1695
59,n1,スガサワ,1710,1686
60,n1,醤油取って,1777,1674
61,n7,れっどしーふ,1777,1672
62,n24,ﾏｰｺﾞｯﾄ,1832,1656
63,n19,millay,1780,1656
64,n10,楼麗莱,951,1654
65,n10,北国ウルフ,1520,1652
66,n20,苺桜三玖,1680,1644
67,n12,パリバリ,1717,1639
68,n8,∬purposefire∬,1825,1576
69,n1,TS020,1293,1576
70,n10,＋ゆい＋,1705,1574
71,n6,HIMAMA,1794,1571
72,n19,dokuringo,1770,1571
73,n21,∬Veloce∬,1800,1570
74,n9,クレモル,1801,1559
75,n8,浅研,1702,1557
76,n7,バク天,962,1556
77,n5,（とち）,1179,1552
78,n6,ダイワ☆,1125,1551
79,n23,レミニセンス,1726,1545
80,n0,バイマン先生,1178,1545
81,n2,tururu,1019,1537
82,n8,Leila。,1510,1516
83,n6,newkoara,1405,1515
84,n0,Invisible元老,908,1509
85,n7,モルディブ。,1715,1495
86,n16,きゃぴ☆,1799,1493
87,n0,エクアカイザー,1140,1479
88,n6,いみそ～れ,1381,1468
89,n10,高嶋彩,670,1466
90,n8,megumi♪,1713,1459
91,n7,銀九朗,1664,1455
92,n6,バッジオ,1405,1445
93,n23,移動する点Ｐ,1726,1442
94,n1,奇襲,1300,1438
95,n14,チャットがおそい,1037,1435
96,n9,佐々木のぞみ,1430,1429
97,n9,・まゆしぃ・,1597,1427
98,n1,＄reef＄,1636,1416
99,n7,もげしふ,1725,1412
100,n6,ЖHeliosЖ,1665,1409
