,職業,キャラクター,レベル,ポイント
1,n0,ZODIAC6168,1651,21085
2,n10,はなおとめ,1332,10892
3,n19,おーいえ,2009,6929
4,n4,ｲﾝﾀｰﾈｯﾄ撲殺ﾏﾝ,1370,6233
5,n2,9rpm,1864,5798
6,n9,さなっしー,1833,4721
7,n4,誇り無き教主,1354,4284
8,n10,アル・シェリ,996,4175
9,n10,ぷーちゃん♪,2021,4157
10,n16,ScarletRuby,931,3988
11,n21,ループド,2003,3929
12,n5,【ポッセ】,2002,3830
13,n1,katsuxxx,1959,3767
14,n9,らっきーよだすけ,1925,3622
15,n2,創造神皇ダニエル,1272,3611
16,n8,愛犬サクラ,2003,3474
17,n2,sevencraw,1046,3340
18,n16,カマキリ令嬢,2034,3264
19,n0,捨ノ型・生生流転,2000,3248
20,n2,残兵首領,1468,3142
21,n13,瑞穂りん,2001,3093
22,n2,ハスラム,1121,2990
23,n6,＋カイト＋,2002,2986
24,n4,シル星,2021,2945
25,n2,Diamant,1355,2941
26,n8,とろっとろ牛すじ,2002,2933
27,n16,ボイン姉ちゃん,1857,2925
28,n19,みどり先輩,2000,2906
29,n7,風の歌,1901,2845
30,n2,リタリン,951,2670
31,n10,みゅうごろう,2000,2665
32,n2,§エス§,1992,2656
33,n1,シュガ♪,1867,2622
34,n8,covid,1939,2570
35,n1,戦士ちゃま,1653,2558
36,n12,岡部誠∵,1556,2465
37,n0,ｷｰｽ･ｶｲ,1330,2428
38,n4,狼輝,2020,2400
39,n1,RORONOA＋ZORO,1255,2379
40,n0,ヘビー,1288,2330
41,n16,UnBiR,2032,2275
42,n13,RelMayer,1762,2257
43,n19,狛狗,1921,2226
44,n7,ぷいきゅあ～,1931,2200
45,n20,つばきひめ,1655,2169
46,n12,らいみん,1266,2147
47,n9,ゅぅぁ,1775,2124
48,n19,J・T・Sサム,1676,2110
49,n1,じみ～,1751,2102
50,n7,ｱﾝﾄﾞﾚｻﾞｼﾞｬｲｱﾝﾄ,1593,2100
51,n8,Spallow_Tail,1657,2084
52,n21,メロメロイド,1418,2083
53,n20,アーリア。,2004,2078
54,n4,誇り無き追放天使,1299,2061
55,n19,間衣華,1785,2022
56,n0,カラー、,1052,1971
57,n9,りんじょー,2017,1946
58,n4,☆ショップ☆,1788,1939
59,n3,ｂｏｗ‐ｗｏｗ,2003,1938
60,n2,daRinki,1605,1908
61,n1,マイシャローナ,1651,1902
62,n9,趣味は・・・矢,1830,1893
63,n1,DXUキャプテンUSA,2006,1885
64,n7,神風の隼,1865,1876
65,n9,ooよーだoo,1271,1873
66,n5,おいえ天使,1501,1834
67,n10,アネット姫,719,1823
68,n8,↑ウラチャ↑,1284,1812
69,n8,CV種田梨沙,1707,1764
70,n19,たこち,2000,1724
71,n11,笛吹奏,1767,1673
72,n20,しらたま団子ＬＬ,2004,1671
73,n6,BILL・PEACE,1319,1660
74,n7,ナイア君,875,1637
75,n17,アンヘル＿,1408,1632
76,n16,鷸榧,2000,1629
77,n9,えいしぐ,1836,1623
78,n8,お～い恋茶,2003,1588
79,n16,タメヴィアータ。,1914,1587
80,n0,皇虎,1256,1578
81,n1,トラウトサーモン,1851,1571
82,n6,sunafu,2003,1559
83,n15,か～ら,2000,1558
84,n14,魔法の壁,1552,1557
85,n7,CV水瀬いのり,1784,1554
86,n7,もんもんだよ,918,1548
87,n19,狼煌,1502,1547
88,n24,おぃ、止まれ！？,2000,1536
89,n13,イチゴ大福姫,1451,1535
90,n0,RAD大好き,1852,1532
91,n8,おじろくん,1756,1527
92,n23,Crewd,1430,1503
93,n9,ロンサール,1993,1497
94,n7,yamada3000,1976,1494
95,n23,ピレッソ,1725,1494
96,n19,二代目おいえ,1406,1492
97,n8,伊勢七海,2000,1491
98,n8,セルフサービス,2000,1487
99,n0,swordko,1912,1476
100,n2,STANSFIELD,1658,1469
