,職業,キャラクター,レベル,ポイント
1,,krisu,1822,13678
2,,Tengallon,1561,10182
3,,キュウチャン,1196,7620
4,,ミツリン,1787,6419
5,,♪D－cyan♪,1442,6219
6,,ロザリナ☆,1698,5382
7,,jeil,982,5164
8,,mttt,1830,5054
9,,七色インコ,615,4860
10,,♪もも,1453,4346
11,,∴ジャヌψ,1323,4313
12,,槍まーりも,1462,4228
13,,takakazuma,982,4163
14,,あすみす,1283,4093
15,,たいやきあんこ,1848,4006
16,,ﾌｪﾘｯｸｽ,1271,3799
17,,不協和音♪,1357,3527
18,,レジェンド石橋,1840,3516
19,,りるどーぷ,1696,3402
20,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
21,,トト・レイニス,1597,3185
22,,夜刃神,1598,3038
23,,桃牙,1324,2852
24,,ぽいんこ,1602,2842
25,,ﾌｪﾘｱ,1810,2840
26,,ザンゾウ,925,2837
27,,ちゃらめる,1783,2817
28,,ルベーグ2世,1804,2810
29,,筋肉♂パイセン,1657,2793
30,,ζhaluluζ,1823,2755
31,,Liliel,1736,2687
32,,セヴィ・ティセス,1443,2684
33,,ﾄﾛﾄﾛｵﾖﾖ,532,2561
34,,shogi,1797,2549
35,,アリス・ワンダー,1841,2527
36,,CherryShuffle,997,2516
37,,‐鏡月‐,1573,2499
38,,＄ＨＩＤＥ＄,1786,2493
39,,二階堂パンパース,1830,2490
40,,ｋａｚｕｋｕｎ剣,1751,2446
41,,ψXENOψ,1845,2395
42,,§ＮＥＸＵＳ§,1024,2342
43,,れもんψ,1833,2321
44,,しーふ君,888,2280
45,,サイバーナイト,1800,2261
46,,アルス君,1801,2260
47,,∬ましゅまろ∬,1724,2250
48,,２式改,1627,2205
49,,超炒飯,1021,2202
50,,アバブ,1809,2195
51,,Inocent,1740,2195
52,,天日槍,1330,2150
53,,てのひら,1574,2111
54,,misya☆,1259,2110
55,,弐華威堂,1739,2102
56,,小茉里,1117,2090
57,,思いやりGDX,1836,2074
58,,【愛】チェルシー,1476,2072
59,,anderson,1301,2070
60,,陽奈♪,1716,2069
61,,むぎちゃ。,1785,2052
62,,黄金卿の案内人,1012,2041
63,,RockAce,1717,2027
64,,†LightSide†,1802,2024
65,,アリス☆☆,1324,2024
66,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
67,,RhymeDealer,1299,2010
68,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
69,,夜廻まるか,1744,1976
70,,ｱﾆﾘｿ,1823,1949
71,,～マハルコ～，,1248,1918
72,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1828,1917
73,,ボイスブリザード,1622,1914
74,,†盗掘者†,1002,1905
75,,FalkeNaze,1708,1881
76,,ﾀｲｶﾞｰﾀﾅｶ,1277,1848
77,,近代的なsouei,1621,1829
78,,ひるの,1750,1825
79,,元団長さん,1780,1817
80,,ｍｅｒｙ,1464,1816
81,,永遠の暗闇,1722,1815
82,,真夏の雨§,1800,1812
83,,ラクサスドレアン,1805,1810
84,,しらすたっぷ。,1800,1777
85,,emg4159,1550,1775
86,,子供部屋おばさん,1737,1773
87,,Jamii,1624,1773
88,,otasam,1385,1764
89,,豹弦,1757,1752
90,,＠みゆ＠,1260,1747
91,,＊鬼鮫＊,1825,1735
92,,エルロン5,1738,1718
93,,ずっさん,1805,1690
94,,元てつ,937,1684
95,,筋弛緩剤,1171,1679
96,,ＣＯＯＬ－ＪＯＥ,1367,1667
97,,緋色＄,1777,1665
98,,更級？,1100,1665
99,,サクラサケ,1804,1659
100,,べルカンプ,1732,1638
