,職業,キャラクター,レベル,ポイント
1,,ZODIAC6168,1434,20381
2,,はなおとめ,1313,10891
3,,9rpm,1726,5317
4,,おーいえ,1813,4806
5,,ｲﾝﾀｰﾈｯﾄ撲殺ﾏﾝ,1365,4520
6,,さなっしー,1763,4445
7,,アル・シェリ,965,4161
8,,ScarletRuby,929,3988
9,,創造神皇ダニエル,1272,3611
10,,らっきーよだすけ,1719,3472
11,,sevencraw,1036,3338
12,,残兵首領,1464,3140
13,,捨ノ型・生生流転,1794,2853
14,,ハスラム,1069,2706
15,,リタリン,939,2657
16,,Diamant,992,2634
17,,愛犬サクラ,1788,2631
18,,ボイン姉ちゃん,1778,2568
19,,ぷーちゃん♪,1836,2561
20,,誇り無き教主,1325,2491
21,,岡部誠∵,1552,2461
22,,ｷｰｽ･ｶｲ,1264,2417
23,,＋カイト＋,1782,2390
24,,RORONOA＋ZORO,1087,2373
25,,katsuxxx,1780,2368
26,,ヘビー,1220,2328
27,,シル星,1816,2212
28,,風の歌,1729,2199
29,,【ポッセ】,1750,2196
30,,RelMayer,1744,2181
31,,らいみん,1261,2147
32,,じみ～,1748,2102
33,,ループド,1758,2085
34,,戦士ちゃま,1434,2065
35,,ゅぅぁ,1745,2053
36,,カラー、,1051,1971
37,,間衣華,1743,1960
38,,covid,1762,1929
39,,daRinki,1605,1908
40,,とろっとろ牛すじ,1722,1906
41,,ooよーだoo,1256,1869
42,,狛狗,1777,1856
43,,アネット姫,716,1823
44,,↑ウラチャ↑,1253,1812
45,,趣味は・・・矢,1825,1791
46,,CV種田梨沙,1707,1764
47,,おいえ天使,1431,1754
48,,Spallow_Tail,1539,1744
49,,☆ショップ☆,1753,1742
50,,シュガ♪,1594,1682
51,,ナイア君,875,1637
52,,マイシャローナ,1408,1609
53,,カマキリ令嬢,1808,1602
54,,皇虎,1030,1575
55,,みゅうごろう,1568,1573
56,,狼煌,1500,1547
57,,ｱﾝﾄﾞﾚｻﾞｼﾞｬｲｱﾝﾄ,1423,1535
58,,神風の隼,1714,1528
59,,おじろくん,1756,1527
60,,Crewd,1429,1501
61,,アンヘル＿,1327,1498
62,,イチゴ大福姫,1346,1484
63,,ピレッソ,1717,1469
64,,マリジェンヌ,1131,1464
65,,さなっしーJr,1217,1444
66,,BILL・PEACE,1151,1442
67,,二代目おいえ,1273,1434
68,,§エス§,1556,1431
69,,heet,962,1423
70,,トラウトサーモン,1760,1419
71,,RAD大好き,1717,1402
72,,狼輝,1775,1395
73,,ぷいきゅあ～,1635,1393
74,,最強姫あ,1600,1385
75,,ｂｏｗ‐ｗｏｗ,1783,1381
76,,NIFCO,559,1366
77,,￡Gazelle,1458,1335
78,,もちゃ王,1431,1327
79,,Vergiftung,1008,1313
80,,CV水瀬いのり,1676,1312
81,,えいしぐ,1533,1308
82,,アーリア。,1733,1305
83,,城咲ロミオ,1666,1300
84,,ねこぱんつ,1202,1294
85,,つんで･れい,1716,1279
86,,新撰組近藤,979,1279
87,,笛吹奏,1496,1273
88,,peace。,1569,1272
89,,イフリィート,1406,1265
90,,ranko_star,1734,1261
91,,☆ぷりんちゃん,778,1254
92,,めぎぃ,1470,1253
93,,UltimateRAD,1720,1245
94,,たこち,1765,1243
95,,未來♪,1259,1242
96,,Tummy,1321,1238
97,,＊鷹＊,1175,1215
98,,ワユ,1592,1213
99,,Lacris,1502,1213
100,,お～い恋茶,1781,1209
