,職業,キャラクター,レベル,ポイント
1,,krisu,1990,14901
2,,Tengallon,1609,10765
3,,キュウチャン,1224,7620
4,,ミツリン,1843,6619
5,,♪D－cyan♪,1494,6262
6,,mttt,2000,5387
7,,ロザリナ☆,1698,5382
8,,jeil,993,5190
9,,七色インコ,615,4860
10,,∴ジャヌψ,1378,4414
11,,♪もも,1474,4347
12,,たいやきあんこ,2000,4309
13,,槍まーりも,1490,4246
14,,takakazuma,995,4169
15,,あすみす,1283,4093
16,,レジェンド石橋,2000,4057
17,,不協和音♪,1510,4031
18,,ﾌｪﾘｯｸｽ,1273,3799
19,,アリス・ワンダー,2000,3576
20,,りるどーぷ,1711,3411
21,,ザンゾウ,927,3388
22,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
23,,夜刃神,1633,3215
24,,ルベーグ2世,1945,3202
25,,ちゃらめる,1863,3202
26,,トト・レイニス,1598,3185
27,,ﾌｪﾘｱ,1938,3091
28,,桃牙,1386,3069
29,,Liliel,1864,2996
30,,セヴィ・ティセス,1523,2954
31,,shogi,1866,2922
32,,ぽいんこ,1602,2842
33,,‐鏡月‐,1802,2815
34,,ｋａｚｕｋｕｎ剣,1845,2802
35,,筋肉♂パイセン,1657,2793
36,,思いやりGDX,1999,2768
37,,ζhaluluζ,1823,2755
38,,ψXENOψ,2000,2751
39,,れもんψ,1914,2716
40,,∬ましゅまろ∬,1851,2711
41,,ボイスブリザード,1864,2589
42,,＄ＨＩＤＥ＄,1833,2580
43,,二階堂パンパース,1910,2577
44,,ﾄﾛﾄﾛｵﾖﾖ,538,2561
45,,CherryShuffle,997,2516
46,,サイバーナイト,1938,2501
47,,むぎちゃ。,1886,2408
48,,アルス君,1851,2369
49,,ラクサスドレアン,2000,2365
50,,§ＮＥＸＵＳ§,1024,2342
51,,陽奈♪,1797,2341
52,,近代的なsouei,1783,2335
53,,アバブ,1851,2325
54,,†LightSide†,1868,2311
55,,しーふ君,888,2280
56,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1949,2266
57,,黄金卿の案内人,1021,2261
58,,２式改,1650,2240
59,,超炒飯,1050,2229
60,,Inocent,1741,2195
61,,永遠の暗闇,1904,2171
62,,天日槍,1356,2150
63,,RockAce,1753,2115
64,,てのひら,1579,2111
65,,misya☆,1282,2110
66,,弐華威堂,1740,2102
67,,【愛】チェルシー,1501,2092
68,,小茉里,1123,2090
69,,＊鬼鮫＊,1960,2077
70,,anderson,1326,2070
71,,カジュアル,2000,2048
72,,†フィル†,1873,2041
73,,ひるの,1828,2038
74,,アリス☆☆,1356,2036
75,,最前線の開拓者,1296,2019
76,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
77,,RhymeDealer,1299,2010
78,,ｱﾆﾘｿ,1852,1994
79,,アルネホーク,1532,1987
80,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
81,,夜廻まるか,1745,1976
82,,Jamii,1736,1959
83,,emg4159,1606,1958
84,,緋色＄,1882,1953
85,,～マハルコ～，,1270,1941
86,,あぷりこ,1962,1936
87,,ホロックス,1860,1926
88,,愛泉,1952,1913
89,,しらすたっぷ。,1915,1909
90,,†盗掘者†,1008,1909
91,,ｍｅｒｙ,1519,1905
92,,FalkeNaze,1708,1881
93,,ﾀｲｶﾞｰﾀﾅｶ,1277,1848
94,,マハーデーヴィー,1865,1845
95,,真夏の雨§,1806,1822
96,,元団長さん,1780,1817
97,,豹弦,1789,1803
98,,エルロン5,1809,1799
99,,余貴真優,1632,1793
100,,xたまきちx,1985,1792
