,職業,キャラクター,レベル,ポイント
1,n0,ZODIAC6168,1855,21775
2,n10,はなおとめ,1333,10892
3,n19,おーいえ,2015,8221
4,n2,9rpm,2000,6721
5,n4,ｲﾝﾀｰﾈｯﾄ撲殺ﾏﾝ,1370,6286
6,n1,シュガ♪,2002,6018
7,n5,【ポッセ】,2005,5128
8,n9,さなっしー,1833,4721
9,n10,ぷーちゃん♪,2037,4590
10,n19,解離,1491,4431
11,n4,誇り無き教主,1355,4316
12,n7,風の歌,2024,4245
13,n10,アル・シェリ,1020,4199
14,n16,ScarletRuby,931,3988
15,n21,ループド,2003,3941
16,n1,katsuxxx,1959,3767
17,n2,§エス§,2034,3674
18,n9,らっきーよだすけ,1964,3650
19,n2,創造神皇ダニエル,1272,3611
20,n12,瑞穂りん,2011,3563
21,n8,愛犬サクラ,2005,3559
22,n2,ハスラム,1141,3440
23,n7,＋カイト＋,2021,3422
24,n2,sevencraw,1256,3346
25,n19,みどり先輩,2003,3309
26,n0,捨ノ型・生生流転,2000,3299
27,n16,カマキリ令嬢,2034,3265
28,n8,covid,2021,3240
29,n2,Diamant,1503,3158
30,n9,Spallow_Tail,2000,3156
31,n2,残兵首領,1468,3142
32,n7,地下室,1054,3102
33,n4,シル星,2027,3045
34,n8,とろっとろ牛すじ,2002,2990
35,n9,趣味は・・・矢,2017,2933
36,n7,ぷいきゅあ～,2000,2932
37,n16,ボイン姉ちゃん,1857,2925
38,n9,りんじょー,2050,2853
39,n10,みゅうごろう,2001,2850
40,n2,リタリン,952,2670
41,n7,ｱﾝﾄﾞﾚｻﾞｼﾞｬｲｱﾝﾄ,1751,2619
42,n1,戦士ちゃま,1695,2614
43,n3,ｂｏｗ‐ｗｏｗ,2030,2610
44,n5,狼輝,2030,2581
45,n0,ｷｰｽ･ｶｲ,1412,2503
46,n12,岡部誠∵,1561,2465
47,n16,タメヴィアータ。,2026,2452
48,n19,ｹﾓ蔵,1532,2452
49,n16,UnBiR,2034,2423
50,n1,マイシャローナ,1945,2389
51,n1,RORONOA＋ZORO,1256,2379
52,n0,ヘビー,1387,2359
53,n7,神風の隼,2000,2356
54,n13,RelMayer,1762,2257
55,n19,狛狗,1928,2256
56,n12,らいみん,1505,2226
57,n6,sunafu,2031,2196
58,n20,つばきひめ,1655,2169
59,n9,ゅぅぁ,1775,2124
60,n6,BILL・PEACE,1530,2119
61,n19,J・T・Sサム,1676,2110
62,n1,じみ～,1751,2102
63,n21,メロメロイド,1418,2083
64,n20,アーリア。,2004,2078
65,n4,誇り無き追放天使,1305,2061
66,n19,にきや,2000,2054
67,n9,甘栗うっまW,2035,2050
68,n9,えいしぐ,2000,2042
68,n11,ヘレネー,2000,2042
70,n19,間衣華,1785,2022
71,n0,カラー、,1052,1971
72,n4,☆ショップ☆,1801,1959
73,n1,DXUキャプテンUSA,2011,1958
74,n5,ﾀｲｶﾞｰﾒﾛﾝ,2000,1931
75,n2,daRinki,1605,1908
76,n9,城咲ロミオ,2000,1877
77,n9,ooよーだoo,1271,1873
78,n11,笛吹奏,1910,1869
79,n5,おいえ天使,1508,1834
80,n9,つんで･れい,2000,1830
81,n10,アネット姫,723,1823
82,n8,↑ウラチャ↑,1318,1812
83,n4,如雷戦,2000,1795
84,n13,魔凜,2000,1790
85,n8,CV種田梨沙,1707,1764
86,n17,アンヘル＿,1530,1763
87,n21,雪野凜檎,1850,1743
88,n8,†卍キリト卍†,2007,1741
89,n2,ロッキ一山脈,1966,1737
90,n6,めぎぃ,1846,1726
91,n19,たこち,2000,1724
92,n16,mikaoto,1874,1722
93,n2,魔法道長,1398,1718
94,n20,しらたま団子ＬＬ,2005,1692
95,n22,ピトフーイ,1943,1680
96,n1,トラウトサーモン,1893,1666
97,n20,Narmaya,2022,1657
98,n16,鷸榧,2001,1651
99,n5,鉄かぶと,2000,1649
100,n19,獣☆ホブス,2000,1646
