,職業,キャラクター,レベル,ポイント
1,n9,krisu,2000,15105
2,n4,Tengallon,1634,11033
3,n5,キュウチャン,1246,7647
4,n7,ミツリン,1880,6759
5,n7,♪D－cyan♪,1514,6297
6,n16,mttt,2007,5486
7,n8,ロザリナ☆,1698,5382
8,n8,jeil,995,5192
9,n6,七色インコ,616,4860
10,n8,∴ジャヌψ,1397,4454
11,n8,♪もも,1484,4347
12,n12,たいやきあんこ,2000,4329
13,n9,槍まーりも,1500,4253
14,n1,takakazuma,1009,4177
15,n9,レジェンド石橋,2000,4139
16,n2,不協和音♪,1521,4109
17,n7,あすみす,1283,4093
18,n5,ﾌｪﾘｯｸｽ,1277,3803
19,n7,ザンゾウ,928,3698
20,n24,アリス・ワンダー,2000,3609
21,n8,夜刃神,1734,3517
22,n3,ちゃらめる,1920,3486
23,n9,りるどーぷ,1712,3411
24,n19,ﾌｪﾘｱ,2000,3277
25,n20,Liliel,1949,3271
26,n1,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
27,n1,ルベーグ2世,1957,3250
28,n2,トト・レイニス,1598,3185
29,n2,桃牙,1407,3118
30,n1,セヴィ・ティセス,1547,3019
31,n2,shogi,1867,2933
32,n1,ｋａｚｕｋｕｎ剣,1858,2920
33,n9,ボイスブリザード,1923,2908
34,n4,ψXENOψ,2000,2876
35,n9,‐鏡月‐,1851,2855
36,n12,ぽいんこ,1602,2842
37,n8,思いやりGDX,2000,2795
38,n4,筋肉♂パイセン,1657,2793
39,n7,アバブ,2000,2763
40,n19,ζhaluluζ,1823,2755
41,n20,∬ましゅまろ∬,1855,2754
42,n9,れもんψ,1915,2723
43,n1,サイバーナイト,2000,2672
44,n15,＄ＨＩＤＥ＄,1867,2654
45,n9,陽奈♪,1868,2624
46,n8,二階堂パンパース,1910,2577
47,n9,アルス君,1895,2574
48,n10,ﾄﾛﾄﾛｵﾖﾖ,541,2561
49,n22,近代的なsouei,1835,2554
50,n24,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,2001,2545
51,n10,CherryShuffle,997,2516
52,n1,†LightSide†,1904,2473
53,n1,むぎちゃ。,1905,2460
54,n20,夜廻まるか,1981,2426
55,n5,ラクサスドレアン,2000,2386
56,n4,黄金卿の案内人,1037,2344
57,n2,§ＮＥＸＵＳ§,1024,2342
58,n6,しーふ君,888,2280
59,n9,魔法姫ひかり,2000,2271
60,n0,超炒飯,1074,2252
61,n11,永遠の暗闇,1922,2243
62,n7,２式改,1650,2240
63,n19,†フィル†,1896,2225
64,n9,＊鬼鮫＊,2000,2224
65,n4,最前線の開拓者,1305,2202
66,n19,Inocent,1745,2201
67,n11,あぷりこ,2000,2196
68,n1,Jamii,1844,2155
69,n9,天日槍,1369,2150
70,n1,RockAce,1762,2131
71,n2,ひるの,1851,2124
72,n8,緋色＄,1919,2121
73,n1,アルネホーク,1574,2120
74,n1,ｱﾆﾘｿ,1911,2118
75,n19,マハーデーヴィー,1939,2114
76,n10,てのひら,1581,2111
77,n8,misya☆,1292,2110
78,n19,弐華威堂,1740,2102
79,n8,【愛】チェルシー,1506,2096
80,n10,小茉里,1123,2090
81,n2,anderson,1336,2070
82,n13,アリス☆☆,1374,2069
83,n9,愛泉,2000,2067
84,n8,azusachan,1773,2065
85,n0,カジュアル,2000,2048
86,n4,emg4159,1648,2041
87,n9,余貴真優,1727,2025
88,n1,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
89,n5,RhymeDealer,1299,2010
90,n7,ずっさん,1891,1995
91,n9,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
92,n9,☆キノ♪,1989,1968
93,n4,エルロン5,1957,1948
94,n9,～マハルコ～，,1276,1948
95,n2,豹弦,1865,1946
96,n9,ｍｅｒｙ,1552,1933
97,n8,ホロックス,1860,1926
98,n16,ΨtinariΨ,2000,1925
99,n6,†盗掘者†,1014,1911
100,n5,しらすたっぷ。,1915,1909
