,職業,キャラクター,レベル,ポイント
1,,krisu,2003,15215
2,,Tengallon,1664,11277
3,,キュウチャン,1263,7676
4,,ミツリン,1907,6928
5,,♪D－cyan♪,1528,6317
6,,mttt,2025,5739
7,,ロザリナ☆,1698,5382
8,,jeil,998,5199
9,,七色インコ,616,4860
10,,たいやきあんこ,2010,4514
11,,∴ジャヌψ,1402,4462
12,,♪もも,1494,4347
13,,槍まーりも,1500,4253
14,,takakazuma,1011,4183
15,,不協和音♪,1530,4142
16,,レジェンド石橋,2000,4139
17,,あすみす,1283,4093
18,,ザンゾウ,928,3920
19,,ﾌｪﾘｯｸｽ,1307,3815
20,,アリス・ワンダー,2004,3767
21,,夜刃神,1820,3766
22,,ちゃらめる,1959,3680
23,,Liliel,2000,3445
24,,ﾌｪﾘｱ,2007,3425
25,,りるどーぷ,1712,3411
26,,ルベーグ2世,1973,3305
27,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
28,,ボイスブリザード,1961,3201
29,,ψXENOψ,2001,3198
30,,トト・レイニス,1598,3185
31,,桃牙,1425,3146
32,,セヴィ・ティセス,1565,3084
33,,ｋａｚｕｋｕｎ剣,1871,3025
34,,アルス君,2000,2951
35,,shogi,1867,2933
36,,思いやりGDX,2003,2910
37,,∬ましゅまろ∬,1884,2879
38,,‐鏡月‐,1851,2855
39,,ぽいんこ,1602,2842
40,,アバブ,2001,2796
41,,筋肉♂パイセン,1657,2793
42,,近代的なsouei,1863,2774
43,,ζhaluluζ,1823,2755
44,,サイバーナイト,2002,2742
45,,陽奈♪,1884,2725
46,,れもんψ,1915,2723
47,,＄ＨＩＤＥ＄,1883,2688
48,,むぎちゃ。,1950,2657
49,,†LightSide†,1930,2645
50,,二階堂パンパース,1910,2577
51,,ﾄﾛﾄﾛｵﾖﾖ,544,2561
52,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,2001,2545
53,,CherryShuffle,997,2516
54,,マハーデーヴィー,2006,2481
55,,夜廻まるか,2000,2456
56,,†フィル†,1924,2456
57,,黄金卿の案内人,1038,2425
58,,azusachan,1851,2396
59,,ラクサスドレアン,2000,2386
60,,§ＮＥＸＵＳ§,1024,2342
61,,魔法姫ひかり,2000,2331
62,,永遠の暗闇,1971,2311
63,,しーふ君,888,2280
64,,RockAce,1816,2258
65,,超炒飯,1080,2253
66,,Jamii,1872,2249
67,,緋色＄,1986,2248
68,,２式改,1650,2240
69,,＊鬼鮫＊,2000,2232
70,,最前線の開拓者,1305,2202
71,,Inocent,1745,2201
72,,アルネホーク,1592,2197
73,,あぷりこ,2000,2196
74,,ずっさん,1936,2195
75,,ｱﾆﾘｿ,1938,2160
76,,余貴真優,1811,2151
77,,天日槍,1380,2150
78,,emg4159,1722,2149
79,,ひるの,1852,2128
80,,てのひら,1581,2111
81,,misya☆,1301,2110
82,,弐華威堂,1740,2102
83,,【愛】チェルシー,1506,2096
84,,小茉里,1123,2090
85,,アリス☆☆,1385,2080
86,,豹弦,1916,2076
87,,anderson,1344,2070
88,,愛泉,2000,2067
89,,もぐらⅲ,2002,2064
90,,カジュアル,2000,2048
91,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
92,,RhymeDealer,1299,2010
93,,φAimerφ,1927,2006
94,,骨ラーメン☆,1894,1998
95,,戦略破壊魔術兵器,2000,1995
96,,☆キノ♪,2000,1994
97,,エルロン5,2000,1990
98,,ｍｅｒｙ,1588,1987
99,,あるせん,1724,1983
100,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
