,職業,キャラクター,レベル,ポイント
1,,syouitirou,1783,32060
2,,ニャンニャンマン,905,9453
3,,ＤＭＺ,1460,6645
4,,ＬＡ：ＮＡ,1737,6156
5,,ミルリ,1826,5250
6,,きぃちゃ,666,4736
7,,嶋太郎,1511,4690
8,,叢雲のジュウザ,1188,4224
9,,DarkGradation,1751,4014
10,,☆もいちゃん☆,1450,3826
11,,おばさんULT,1733,3175
12,,新羅三郎,1707,3140
13,,死神のJ,1390,3111
14,,エルスト,1059,2892
15,,†Einzbern,1191,2839
16,,Mｉnelva,1749,2699
17,,DancingBravo,1724,2581
18,,☆夢露くん☆,1246,2559
19,,毒おじや,1601,2442
20,,shnzi,1393,2345
21,,ピアッサ,967,2223
22,,ブレイブスカイ,1797,2222
23,,段四郎,1445,2138
24,,pikashu,1787,2124
25,,ペったー,1542,2108
26,,チャットとろい,1042,2093
27,,_Jun_,1723,2068
28,,八番手,1808,2067
29,,武神゜,1812,2032
30,,jun53,920,1972
31,,チャット入力苦手,1016,1962
32,,ゆめごん,1788,1948
33,,私は返事出来ん,1077,1931
34,,雷神の弓,1672,1905
35,,gingingin,1753,1887
36,,らぶのーと♪,1805,1879
37,,ソルディエンヌ,1732,1868
38,,２２３２,1663,1851
39,,†金獅子姫†,1703,1836
40,,ナットウキナーゼ,1403,1817
41,,☆セントレア☆,1753,1801
42,,マーキψ,1574,1771
43,,啓士郎,1727,1752
44,,ブルーマンジェロ,1028,1744
45,,愛知のトッシー,1225,1734
46,,AllRangeClear☆,1754,1728
47,,６９５,900,1716
48,,ティダ射手,1431,1714
49,,超越ゆめんごⅤ,1604,1703
50,,LOVEマシーン♪,1732,1690
51,,kino2,913,1690
52,,スガサワ,1709,1686
53,,パラヌス,1710,1678
54,,δsnowδ,1783,1676
55,,楼麗莱,951,1654
56,,PersephoneP,1615,1653
57,,北国ウルフ,1508,1642
58,,パリバリ,1717,1639
59,,醤油取って,1757,1635
60,,腰痛の爺,1794,1621
61,,neon43,1807,1611
62,,Lionel・MessiⅡ,1787,1611
63,,苺桜三玖,1629,1576
64,,れっどしーふ,1751,1572
65,,HIMAMA,1794,1571
66,,TS020,1286,1567
67,,バク天,960,1556
68,,（とち）,1176,1551
69,,レミニセンス,1726,1545
70,,バイマン先生,1175,1542
71,,浅研,1686,1540
72,,tururu,1019,1537
73,,＋ゆい＋,1688,1529
74,,Leila。,1510,1516
75,,newkoara,1401,1510
76,,Invisible元老,908,1509
77,,モルディブ。,1714,1495
78,,∬purposefire∬,1813,1490
79,,∬Veloce∬,1762,1489
80,,エクアカイザー,1135,1479
81,,ﾏｰｺﾞｯﾄ,1819,1473
82,,いみそ～れ,1376,1468
83,,高嶋彩,670,1466
84,,megumi♪,1709,1455
85,,銀九朗,1663,1453
86,,バッジオ,1405,1445
87,,millay,1696,1443
88,,クレモル,1753,1442
89,,移動する点Ｐ,1726,1442
90,,奇襲,1300,1438
91,,チャットがおそい,1035,1435
92,,佐々木のぞみ,1430,1429
93,,ЖHeliosЖ,1665,1409
94,,・まゆしぃ・,1594,1409
95,,クイーンギャング,1415,1395
96,,＄reef＄,1612,1390
97,,きゃぴ☆,1772,1389
98,,もげしふ,1714,1384
99,,poou,914,1383
100,,小作人,1739,1381
