,職業,キャラクター,レベル,ポイント
1,,syouitirou,2000,33558
2,,ニャンニャンマン,907,9522
3,,ひろ１００１,1509,9117
4,,ＤＭＺ,1612,7245
5,,ミルリ,2000,6753
6,,つらあじ,1408,6461
7,,ＬＡ：ＮＡ,1757,6249
8,,嶋太郎,1635,5952
9,,きぃちゃ,666,4736
10,,叢雲のジュウザ,1204,4224
11,,DarkGradation,1801,4062
12,,おばさんULT,1806,3949
13,,☆もいちゃん☆,1456,3838
14,,Mｉnelva,1905,3429
15,,新羅三郎,1780,3287
16,,死神のJ,1390,3111
17,,らぶのーと♪,2000,3000
18,,八番手,2000,2987
19,,武神゜,2000,2924
20,,毒おじや,1787,2917
21,,エルスト,1078,2907
22,,pikashu,1968,2903
23,,†Einzbern,1191,2839
24,,DancingBravo,1783,2767
25,,ティダ射手,1840,2600
26,,☆夢露くん☆,1274,2559
27,,shnzi,1470,2546
28,,Rosenritter2,1275,2516
29,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,2403
30,,大木陸,1556,2371
31,,ﾏｰｺﾞｯﾄ,1985,2293
32,,ゆめごん,1927,2293
33,,gingingin,1870,2241
34,,ブレイブスカイ,1806,2238
35,,ピアッサ,969,2223
36,,☆セントレア☆,1857,2208
37,,†金獅子姫†,1825,2197
38,,ペったー,1569,2161
39,,_Jun_,1776,2153
40,,∬purposefire∬,2000,2152
41,,段四郎,1445,2138
42,,れっどしーふ,1862,2119
43,,AllRangeClear☆,1929,2108
44,,チャットとろい,1053,2097
45,,パラヌス,1792,2090
46,,millay,1900,2077
47,,２２３２,1853,2044
48,,雷神の弓,1732,1999
49,,neon43,1845,1990
50,,PersephoneP,1765,1978
51,,jun53,920,1972
52,,チャット入力苦手,1037,1966
53,,きゃぴ☆,1903,1955
54,,啓士郎,1851,1952
55,,私は返事出来ん,1095,1946
56,,超越ゆめんごⅤ,1791,1945
57,,LOVEマシーン♪,1824,1926
58,,ソルディエンヌ,1800,1911
59,,腰痛の爺,1809,1897
60,,δsnowδ,1824,1888
61,,＋ゆい＋,1787,1877
62,,マーキψ,1618,1838
63,,クレモル,1869,1827
64,,ナットウキナーゼ,1417,1823
65,,∬Veloce∬,1923,1794
66,,レミニセンス,1831,1791
67,,苺桜三玖,1768,1778
68,,Lionel・MessiⅡ,1838,1761
69,,ブルーマンジェロ,1042,1744
70,,kino2,925,1744
71,,醤油取って,1834,1743
72,,愛知のトッシー,1235,1734
73,,６９５,900,1716
74,,スガサワ,1713,1686
75,,北国ウルフ,1566,1683
76,,dokuringo,1810,1666
77,,パリバリ,1724,1654
78,,楼麗莱,951,1654
79,,HIMAMA,1834,1642
80,,つよみん,1981,1617
81,,＄reef＄,1828,1617
82,,浅研,1734,1606
83,,TS020,1325,1589
84,,Ψmo☆moΨ,1494,1587
85,,bitaminn,1872,1582
86,,ぽこっさん,1864,1572
87,,（とち）,1199,1571
88,,ShineLight,1909,1568
89,,潜伏期間,1646,1561
90,,バク天,967,1556
91,,megumi♪,1788,1554
92,,ダイワ☆,1125,1551
93,,バイマン先生,1180,1547
94,,RSQ_RAY,1552,1545
95,,高天原ゆとり,1853,1538
96,,◇妖精◇,1787,1538
97,,ハイシェン姫,1706,1538
98,,tururu,1019,1537
99,,銀九朗,1685,1526
100,,newkoara,1438,1522
