,職業,キャラクター,レベル,ポイント
1,n2,syouitirou,2001,34299
2,n1,ひろ１００１,2011,13453
3,n2,ニャンニャンマン,953,9572
4,n4,ＤＭＺ,1878,8332
5,n10,ミルリ,2045,8317
6,n23,嶋太郎,1879,7589
7,n19,つらあじ,1408,6461
8,n6,ＬＡ：ＮＡ,1774,6416
9,n8,Mｉnelva,2000,5928
10,n9,おばさんULT,2000,4958
11,n2,きぃちゃ,667,4736
12,n20,DarkGradation,2000,4375
13,n0,叢雲のジュウザ,1252,4224
14,n1,毒おじや,1994,4156
15,n1,☆もいちゃん☆,1817,4073
16,n9,武神゜,2031,3710
17,n1,ブレイブスカイ,2032,3707
18,n25,ﾏｰｺﾞｯﾄ,2046,3637
19,n7,れっどしーふ,2030,3627
20,n9,†金獅子姫†,2000,3538
21,n1,死神のJ,1575,3391
22,n1,新羅三郎,1812,3386
23,n8,ティダ射手,2000,3381
24,n10,pikashu,2001,3270
25,n10,ファルコンパンチ,1908,3240
26,n10,迷える妖精,2001,3236
27,n0,shnzi,1679,3090
28,n9,☆セントレア☆,2000,3075
29,n1,段四郎,1863,3033
30,n7,gingingin,2007,3003
31,n9,らぶのーと♪,2000,3001
32,n20,八番手,2000,2987
33,n9,大木陸,1902,2957
34,n6,エルスト,1119,2948
35,n8,コマ足,2000,2884
36,n20,PersephoneP,2000,2876
37,n6,パラヌス,1933,2849
38,n0,†Einzbern,1191,2839
39,n1,DancingBravo,1784,2768
40,n1,潜伏期間,1953,2630
41,n9,漁師コンピュータ,1790,2630
42,n16,neon43,2010,2617
43,n8,雷神の弓,2000,2607
44,n12,ゆめごん,2000,2607
45,n2,ナットウキナーゼ,1861,2591
46,n2,☆夢露くん☆,1344,2559
47,n0,醤油取って,2000,2533
48,n2,２２３２,2012,2516
49,n9,Rosenritter2,1304,2516
50,n0,啓士郎,2006,2512
51,n9,浅研,2000,2511
52,n8,_Jun_,1929,2500
53,n9,クレモル,2000,2476
54,n16,お試しください♪,2033,2464
55,n9,LOVEマシーン♪,1988,2458
56,n10,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,2451
57,n1,RSQ_RAY,1934,2432
58,n16,◇妖精◇,1986,2418
59,n12,schｉller,1803,2388
60,n19,AllRangeClear☆,2000,2386
61,n22,δsnowδ,2000,2364
62,n1,奇襲,1827,2364
63,n4,魔女の使いジジ,2029,2360
64,n7,コールドプレイ,2003,2351
65,n2,＄デビル＄,2000,2330
66,n10,ぽこっさん,2000,2320
67,n16,きゃぴ☆,2001,2309
68,n11,北国ウルフ,2000,2291
69,n10,AiryKuroe,2009,2252
70,n9,マーキψ,1849,2242
71,n23,レミニセンス,2000,2229
72,n10,つよみん,2032,2228
73,n10,ピアッサ,974,2223
74,n8,Lionel・MessiⅡ,2000,2221
75,n10,＋ゆい＋,1916,2191
76,n8,ペったー,1585,2162
77,n10,Ψmo☆moΨ,1785,2161
78,n8,∬purposefire∬,2000,2152
79,n20,苺桜三玖,1946,2121
80,n19,dokuringo,2004,2119
81,n9,チャットとろい,1080,2117
82,n0,ダーシュ！,1989,2094
83,n0,＄reef＄,2000,2090
84,n4,高天原ゆとり,2000,2068
85,n9,青髭のティーチ,2000,2063
86,n24,お前もう船降りろ,2000,2057
87,n4,戦慄のおっさん,2028,2056
88,n16,Ψ榴Ψ,1988,2040
89,n6,殺し屋さん卍,1561,2012
90,n10,チャット入力苦手,1068,2004
91,n4,私は返事出来ん,1163,1997
92,n8,チーズグラタン,1897,1993
93,n0,amagon,2010,1979
94,n2,jun53,920,1972
95,n9,超越ゆめんごⅤ,1823,1968
96,n19,リンチェンコ,2000,1966
97,n8,ソルディエンヌ,1812,1955
98,n11,bsk団,2000,1954
99,n2,kino2,982,1924
100,n20,∬Veloce∬,1974,1923
