,職業,キャラクター,レベル,ポイント
1,,syouitirou,2000,33568
2,,ひろ１００１,1607,10274
3,,ニャンニャンマン,910,9545
4,,ＤＭＺ,1710,7512
5,,ミルリ,2021,7256
6,,つらあじ,1408,6461
7,,ＬＡ：ＮＡ,1772,6400
8,,嶋太郎,1713,6346
9,,Mｉnelva,2000,5928
10,,きぃちゃ,666,4736
11,,おばさんULT,1922,4437
12,,叢雲のジュウザ,1221,4224
13,,DarkGradation,1801,4062
14,,☆もいちゃん☆,1501,3869
15,,新羅三郎,1812,3386
16,,毒おじや,1874,3318
17,,死神のJ,1526,3276
18,,pikashu,2001,3270
19,,武神゜,2010,3207
20,,ティダ射手,1968,3165
21,,☆セントレア☆,2000,3075
22,,†金獅子姫†,1952,3016
23,,ブレイブスカイ,2006,3010
24,,らぶのーと♪,2000,3001
25,,八番手,2000,2987
26,,れっどしーふ,2002,2936
27,,エルスト,1100,2936
28,,†Einzbern,1191,2839
29,,ﾏｰｺﾞｯﾄ,2018,2819
30,,shnzi,1570,2805
31,,DancingBravo,1784,2768
32,,gingingin,1974,2695
33,,neon43,2010,2614
34,,ゆめごん,2000,2605
35,,☆夢露くん☆,1296,2559
36,,醤油取って,2000,2533
37,,Rosenritter2,1281,2516
38,,PersephoneP,1913,2488
39,,大木陸,1595,2479
40,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,2449
41,,パラヌス,1861,2445
42,,AllRangeClear☆,2000,2375
43,,δsnowδ,2000,2325
44,,ぽこっさん,2000,2320
45,,啓士郎,1972,2286
46,,_Jun_,1858,2282
47,,コールドプレイ,2000,2265
48,,きゃぴ☆,2000,2263
49,,レミニセンス,2000,2229
50,,ピアッサ,971,2223
51,,段四郎,1502,2219
52,,schｉller,1773,2199
53,,ペったー,1578,2162
54,,LOVEマシーン♪,1872,2159
55,,∬purposefire∬,2000,2152
56,,２２３２,1910,2145
57,,クレモル,1941,2125
58,,雷神の弓,1802,2115
59,,チャットとろい,1066,2107
60,,潜伏期間,1847,2078
61,,＄デビル＄,1948,2066
62,,高天原ゆとり,2000,2041
63,,つよみん,2021,2020
64,,お前もう船降りろ,1985,2007
65,,マーキψ,1711,1983
66,,チャット入力苦手,1047,1979
67,,amagon,2010,1977
68,,私は返事出来ん,1108,1972
69,,jun53,920,1972
70,,dokuringo,1964,1970
71,,超越ゆめんごⅤ,1823,1968
72,,リンチェンコ,2000,1964
73,,RSQ_RAY,1784,1957
74,,ソルディエンヌ,1812,1955
75,,◇妖精◇,1881,1931
76,,浅研,1887,1928
77,,ShineLight,2000,1917
78,,AiryKuroe,2000,1913
79,,お試しください♪,2000,1903
80,,腰痛の爺,1809,1897
81,,∬Veloce∬,1957,1891
82,,Lionel・MessiⅡ,1894,1890
83,,苺桜三玖,1861,1887
84,,＋ゆい＋,1787,1877
85,,北国ウルフ,1781,1876
86,,Ψmo☆moΨ,1619,1845
87,,＄reef＄,1934,1831
88,,ナットウキナーゼ,1430,1829
89,,kino2,960,1804
90,,コマ足,1832,1787
91,,ビッグマ万太郎,2000,1753
92,,bsk団,1942,1748
93,,スガサワ,1787,1748
94,,ブルーマンジェロ,1044,1744
95,,愛知のトッシー,1259,1734
96,,６９５,900,1716
97,,迷える妖精,1711,1712
98,,ダーシュ！,1884,1704
99,,パリバリ,1785,1687
100,,TS020,1380,1677
