,職業,キャラクター,レベル,ポイント
1,,syouitirou,2000,33587
2,,ひろ１００１,1628,10400
3,,ニャンニャンマン,910,9554
4,,ＤＭＺ,1732,7541
5,,ミルリ,2024,7349
6,,つらあじ,1408,6461
7,,ＬＡ：ＮＡ,1772,6400
8,,嶋太郎,1736,6395
9,,Mｉnelva,2000,5928
10,,きぃちゃ,666,4736
11,,おばさんULT,1922,4437
12,,叢雲のジュウザ,1222,4224
13,,DarkGradation,1801,4062
14,,☆もいちゃん☆,1501,3869
15,,新羅三郎,1812,3386
16,,毒おじや,1878,3349
17,,死神のJ,1528,3281
18,,pikashu,2001,3270
19,,武神゜,2011,3262
20,,ティダ射手,1975,3209
21,,†金獅子姫†,1961,3089
22,,☆セントレア☆,2000,3075
23,,ブレイブスカイ,2008,3052
24,,らぶのーと♪,2000,3001
25,,八番手,2000,2987
26,,れっどしーふ,2002,2955
27,,エルスト,1100,2936
28,,ﾏｰｺﾞｯﾄ,2021,2884
29,,†Einzbern,1191,2839
30,,shnzi,1572,2821
31,,DancingBravo,1784,2768
32,,gingingin,1975,2701
33,,neon43,2010,2614
34,,ゆめごん,2000,2605
35,,☆夢露くん☆,1298,2559
36,,醤油取って,2000,2533
37,,Rosenritter2,1281,2516
38,,PersephoneP,1917,2510
39,,大木陸,1597,2494
40,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,2449
41,,パラヌス,1861,2445
42,,AllRangeClear☆,2000,2375
43,,schｉller,1799,2367
44,,δsnowδ,2000,2343
45,,ぽこっさん,2000,2320
46,,啓士郎,1978,2317
47,,_Jun_,1860,2289
48,,コールドプレイ,2000,2266
49,,きゃぴ☆,2000,2263
50,,段四郎,1514,2247
51,,レミニセンス,2000,2229
52,,ピアッサ,971,2223
53,,LOVEマシーン♪,1873,2169
54,,ペったー,1579,2162
55,,∬purposefire∬,2000,2152
56,,２２３２,1911,2145
57,,クレモル,1941,2125
58,,雷神の弓,1802,2115
59,,チャットとろい,1066,2107
60,,＄デビル＄,1952,2097
61,,潜伏期間,1851,2094
62,,つよみん,2023,2075
63,,高天原ゆとり,2000,2041
64,,RSQ_RAY,1803,2009
65,,お前もう船降りろ,1985,2007
66,,マーキψ,1714,1987
67,,dokuringo,1972,1986
68,,チャット入力苦手,1050,1979
69,,amagon,2010,1977
70,,私は返事出来ん,1110,1975
71,,jun53,920,1972
72,,超越ゆめんごⅤ,1823,1968
73,,リンチェンコ,2000,1964
74,,浅研,1894,1964
75,,ソルディエンヌ,1812,1955
76,,お試しください♪,2002,1951
77,,◇妖精◇,1882,1940
78,,AiryKuroe,2000,1919
79,,ShineLight,2000,1917
80,,北国ウルフ,1814,1914
81,,Lionel・MessiⅡ,1900,1910
82,,苺桜三玖,1866,1905
83,,腰痛の爺,1809,1897
84,,∬Veloce∬,1957,1892
85,,＋ゆい＋,1787,1877
86,,Ψmo☆moΨ,1624,1860
87,,迷える妖精,1753,1859
88,,ナットウキナーゼ,1434,1832
89,,＄reef＄,1934,1831
90,,kino2,960,1807
91,,コマ足,1836,1805
92,,bsk団,1949,1774
93,,ビッグマ万太郎,2000,1753
94,,スガサワ,1787,1748
95,,ブルーマンジェロ,1047,1744
96,,愛知のトッシー,1264,1734
97,,６９５,900,1716
98,,ダーシュ！,1887,1715
99,,パリバリ,1785,1687
100,,TS020,1383,1679
