,職業,キャラクター,レベル,ポイント
1,,syouitirou,1812,32491
2,,ニャンニャンマン,906,9460
3,,ひろ１００１,1473,9043
4,,ＤＭＺ,1523,6806
5,,ミルリ,1850,6262
6,,ＬＡ：ＮＡ,1740,6157
7,,嶋太郎,1561,5222
8,,きぃちゃ,666,4736
9,,叢雲のジュウザ,1191,4224
10,,DarkGradation,1800,4062
11,,おばさんULT,1801,3924
12,,☆もいちゃん☆,1456,3838
13,,新羅三郎,1715,3142
14,,死神のJ,1390,3111
15,,Mｉnelva,1806,2993
16,,エルスト,1070,2897
17,,†Einzbern,1191,2839
18,,DancingBravo,1764,2686
19,,毒おじや,1657,2624
20,,☆夢露くん☆,1256,2559
21,,Rosenritter2,1259,2516
22,,八番手,1840,2483
23,,shnzi,1407,2405
24,,大木陸,1538,2328
25,,pikashu,1811,2312
26,,らぶのーと♪,1825,2248
27,,ブレイブスカイ,1803,2238
28,,ピアッサ,968,2223
29,,武神゜,1827,2209
30,,段四郎,1445,2138
31,,ペったー,1555,2137
32,,_Jun_,1741,2105
33,,チャットとろい,1046,2094
34,,ティダ射手,1578,2064
35,,†金獅子姫†,1784,2049
36,,gingingin,1801,2025
37,,☆セントレア☆,1802,2010
37,,ゆめごん,1802,2010
39,,雷神の弓,1726,1998
40,,jun53,920,1972
41,,チャット入力苦手,1026,1965
42,,パラヌス,1769,1948
43,,私は返事出来ん,1086,1940
44,,２２３２,1756,1937
45,,neon43,1830,1909
46,,ソルディエンヌ,1788,1906
47,,腰痛の爺,1809,1897
48,,超越ゆめんごⅤ,1747,1878
49,,AllRangeClear☆,1803,1867
50,,δsnowδ,1810,1865
51,,ﾏｰｺﾞｯﾄ,1843,1861
52,,＋ゆい＋,1779,1849
53,,ナットウキナーゼ,1406,1818
54,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1841,1813
55,,マーキψ,1597,1806
56,,れっどしーふ,1805,1802
57,,レミニセンス,1827,1790
58,,LOVEマシーン♪,1776,1787
59,,啓士郎,1755,1787
60,,PersephoneP,1660,1783
61,,きゃぴ☆,1825,1759
62,,苺桜三玖,1750,1759
63,,ブルーマンジェロ,1033,1744
64,,愛知のトッシー,1226,1734
65,,６９５,900,1716
66,,millay,1798,1711
67,,kino2,918,1711
68,,Lionel・MessiⅡ,1804,1695
69,,スガサワ,1712,1686
70,,北国ウルフ,1557,1683
71,,醤油取って,1779,1676
72,,楼麗莱,951,1654
73,,クレモル,1810,1652
74,,パリバリ,1722,1652
75,,dokuringo,1781,1598
76,,TS020,1304,1585
77,,∬Veloce∬,1803,1581
78,,∬purposefire∬,1826,1578
79,,浅研,1718,1574
80,,HIMAMA,1794,1571
81,,（とち）,1186,1564
82,,バク天,963,1556
83,,ダイワ☆,1125,1551
84,,バイマン先生,1179,1546
85,,ハイシェン姫,1706,1538
86,,tururu,1019,1537
87,,newkoara,1412,1517
88,,Leila。,1510,1516
89,,Invisible元老,908,1509
90,,モルディブ。,1716,1495
91,,・まゆしぃ・,1613,1489
92,,GLASS7,1727,1487
93,,エクアカイザー,1148,1480
94,,天´,1500,1477
95,,銀九朗,1671,1474
96,,いみそ～れ,1388,1468
97,,高嶋彩,670,1466
98,,高天原ゆとり,1817,1459
99,,megumi♪,1713,1459
100,,＄reef＄,1679,1459
