,職業,キャラクター,レベル,ポイント
1,,syouitirou,2000,33558
2,,ニャンニャンマン,907,9522
3,,ひろ１００１,1531,9383
4,,ＤＭＺ,1660,7411
5,,ミルリ,2000,6753
6,,つらあじ,1408,6461
7,,ＬＡ：ＮＡ,1771,6400
8,,嶋太郎,1687,6299
9,,きぃちゃ,666,4736
10,,Mｉnelva,1925,4224
11,,叢雲のジュウザ,1209,4224
12,,DarkGradation,1801,4062
13,,おばさんULT,1818,3988
14,,☆もいちゃん☆,1456,3838
15,,新羅三郎,1803,3363
16,,pikashu,2000,3219
17,,死神のJ,1393,3113
18,,毒おじや,1817,3047
19,,らぶのーと♪,2000,3000
20,,八番手,2000,2987
21,,武神゜,2000,2924
22,,エルスト,1087,2917
23,,ティダ射手,1894,2860
24,,†Einzbern,1191,2839
25,,DancingBravo,1784,2768
26,,☆セントレア☆,1940,2690
27,,shnzi,1513,2631
28,,☆夢露くん☆,1280,2559
29,,Rosenritter2,1281,2516
30,,gingingin,1920,2450
31,,ﾏｰｺﾞｯﾄ,2000,2445
32,,ブレイブスカイ,1890,2420
33,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,2403
34,,大木陸,1562,2393
35,,ゆめごん,1951,2376
36,,れっどしーふ,1907,2364
37,,†金獅子姫†,1841,2297
38,,neon43,1954,2275
39,,ピアッサ,970,2223
40,,AllRangeClear☆,1950,2211
41,,パラヌス,1813,2194
42,,_Jun_,1789,2170
43,,ペったー,1573,2162
44,,∬purposefire∬,2000,2152
45,,PersephoneP,1826,2140
46,,段四郎,1445,2138
47,,醤油取って,1920,2109
48,,チャットとろい,1058,2099
49,,２２３２,1876,2095
50,,雷神の弓,1758,2038
51,,きゃぴ☆,1923,2034
52,,啓士郎,1887,2031
53,,LOVEマシーン♪,1835,1990
54,,δsnowδ,1853,1978
55,,jun53,920,1972
56,,チャット入力苦手,1041,1969
57,,クレモル,1901,1964
58,,ソルディエンヌ,1812,1955
59,,ぽこっさん,1930,1952
60,,私は返事出来ん,1099,1951
61,,超越ゆめんごⅤ,1792,1946
62,,腰痛の爺,1809,1897
63,,＋ゆい＋,1787,1877
64,,高天原ゆとり,1949,1864
65,,マーキψ,1630,1864
66,,レミニセンス,1855,1843
67,,ナットウキナーゼ,1419,1823
68,,∬Veloce∬,1923,1800
69,,苺桜三玖,1772,1789
70,,ShineLight,1973,1783
71,,Lionel・MessiⅡ,1838,1761
72,,kino2,952,1760
73,,潜伏期間,1738,1752
74,,ブルーマンジェロ,1042,1744
75,,愛知のトッシー,1242,1734
76,,６９５,900,1716
77,,dokuringo,1829,1702
78,,浅研,1791,1692
79,,スガサワ,1714,1687
80,,北国ウルフ,1571,1683
81,,つよみん,1994,1665
82,,パリバリ,1724,1654
83,,楼麗莱,951,1654
84,,Ψmo☆moΨ,1527,1653
85,,HIMAMA,1839,1651
86,,◇妖精◇,1811,1644
87,,amagon,1979,1643
88,,コールドプレイ,1861,1643
89,,RSQ_RAY,1578,1630
90,,＄reef＄,1828,1617
91,,ダーシュ！,1846,1597
92,,TS020,1337,1595
93,,bitaminn,1874,1590
94,,WildCandy♪,1986,1582
95,,（とち）,1232,1580
96,,五十嵐由貴,2000,1577
97,,バク天,969,1556
98,,megumi♪,1788,1554
99,,ダイワ☆,1125,1551
100,,バイマン先生,1180,1547
