,職業,キャラクター,レベル,ポイント
1,,syouitirou,2000,33558
2,,ニャンニャンマン,907,9522
3,,ひろ１００１,1510,9126
4,,ＤＭＺ,1612,7245
5,,ミルリ,2000,6753
6,,つらあじ,1408,6461
7,,ＬＡ：ＮＡ,1757,6249
8,,嶋太郎,1635,5952
9,,きぃちゃ,666,4736
10,,叢雲のジュウザ,1204,4224
11,,DarkGradation,1801,4062
12,,おばさんULT,1806,3949
13,,☆もいちゃん☆,1456,3838
14,,Mｉnelva,1905,3429
15,,新羅三郎,1781,3289
16,,死神のJ,1390,3111
17,,らぶのーと♪,2000,3000
18,,八番手,2000,2987
19,,pikashu,1974,2934
20,,武神゜,2000,2924
21,,毒おじや,1787,2917
22,,エルスト,1078,2908
23,,†Einzbern,1191,2839
24,,DancingBravo,1783,2767
25,,ティダ射手,1843,2618
26,,☆夢露くん☆,1274,2559
27,,shnzi,1472,2550
28,,Rosenritter2,1276,2516
29,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,2403
30,,大木陸,1556,2371
31,,ﾏｰｺﾞｯﾄ,1986,2299
32,,ゆめごん,1927,2293
33,,gingingin,1871,2246
34,,ブレイブスカイ,1806,2238
35,,☆セントレア☆,1861,2232
36,,ピアッサ,969,2223
37,,†金獅子姫†,1825,2197
38,,ペったー,1569,2162
39,,_Jun_,1776,2153
40,,∬purposefire∬,2000,2152
41,,段四郎,1445,2138
42,,れっどしーふ,1863,2129
43,,AllRangeClear☆,1929,2111
44,,チャットとろい,1053,2097
45,,パラヌス,1792,2090
46,,millay,1900,2077
47,,２２３２,1853,2044
48,,neon43,1850,2006
49,,雷神の弓,1732,1999
50,,PersephoneP,1767,1983
51,,jun53,920,1972
52,,チャット入力苦手,1037,1966
53,,きゃぴ☆,1903,1955
54,,啓士郎,1851,1952
55,,私は返事出来ん,1095,1946
56,,超越ゆめんごⅤ,1792,1945
57,,ソルディエンヌ,1805,1928
58,,LOVEマシーン♪,1824,1927
59,,腰痛の爺,1809,1897
60,,δsnowδ,1824,1888
61,,＋ゆい＋,1787,1877
62,,マーキψ,1618,1839
63,,クレモル,1870,1833
64,,ナットウキナーゼ,1417,1823
65,,∬Veloce∬,1923,1795
66,,レミニセンス,1831,1791
67,,苺桜三玖,1768,1778
68,,Lionel・MessiⅡ,1838,1761
69,,ブルーマンジェロ,1042,1744
70,,kino2,925,1744
71,,醤油取って,1834,1743
72,,愛知のトッシー,1236,1734
73,,６９５,900,1716
74,,スガサワ,1713,1686
75,,北国ウルフ,1566,1683
76,,dokuringo,1810,1666
77,,パリバリ,1724,1654
78,,楼麗莱,951,1654
79,,HIMAMA,1834,1642
80,,つよみん,1981,1617
81,,＄reef＄,1828,1617
82,,浅研,1734,1606
83,,Ψmo☆moΨ,1497,1590
84,,TS020,1326,1589
85,,ぽこっさん,1866,1585
86,,bitaminn,1872,1582
87,,（とち）,1200,1571
88,,ShineLight,1909,1568
89,,潜伏期間,1648,1564
90,,バク天,967,1556
91,,megumi♪,1788,1554
92,,高天原ゆとり,1856,1552
93,,ダイワ☆,1125,1551
94,,◇妖精◇,1788,1549
95,,バイマン先生,1180,1547
96,,RSQ_RAY,1553,1545
97,,ハイシェン姫,1706,1538
98,,tururu,1019,1537
99,,銀九朗,1685,1526
100,,newkoara,1440,1522
