,職業,キャラクター,レベル,ポイント
1,,syouitirou,1975,33371
2,,ニャンニャンマン,907,9522
3,,ひろ１００１,1506,9095
4,,ＤＭＺ,1609,7236
5,,ミルリ,2000,6753
6,,つらあじ,1408,6461
7,,ＬＡ：ＮＡ,1757,6249
8,,嶋太郎,1631,5941
9,,きぃちゃ,666,4736
10,,叢雲のジュウザ,1202,4224
11,,DarkGradation,1800,4062
12,,おばさんULT,1805,3949
13,,☆もいちゃん☆,1456,3838
14,,Mｉnelva,1884,3301
15,,新羅三郎,1766,3251
16,,死神のJ,1390,3111
17,,エルスト,1077,2906
18,,八番手,1983,2900
19,,†Einzbern,1191,2839
20,,毒おじや,1752,2805
21,,DancingBravo,1783,2767
22,,らぶのーと♪,1968,2764
23,,武神゜,1975,2759
24,,pikashu,1920,2651
25,,☆夢露くん☆,1271,2559
26,,Rosenritter2,1272,2516
27,,shnzi,1453,2513
28,,ティダ射手,1794,2510
29,,大木陸,1554,2367
30,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1992,2347
31,,ゆめごん,1917,2243
32,,ブレイブスカイ,1805,2238
33,,ピアッサ,969,2223
34,,gingingin,1863,2219
35,,ﾏｰｺﾞｯﾄ,1950,2217
36,,ペったー,1567,2161
37,,†金獅子姫†,1816,2158
38,,_Jun_,1775,2153
39,,段四郎,1445,2138
40,,☆セントレア☆,1837,2121
41,,チャットとろい,1051,2094
42,,パラヌス,1789,2079
43,,れっどしーふ,1857,2072
44,,∬purposefire∬,1978,2062
45,,AllRangeClear☆,1909,2044
46,,雷神の弓,1732,1999
47,,２２３２,1822,1996
48,,neon43,1833,1973
49,,jun53,920,1972
50,,millay,1877,1968
51,,チャット入力苦手,1035,1965
52,,私は返事出来ん,1094,1943
53,,超越ゆめんごⅤ,1790,1942
54,,PersephoneP,1746,1941
55,,きゃぴ☆,1890,1922
56,,ソルディエンヌ,1788,1906
57,,啓士郎,1828,1903
58,,LOVEマシーン♪,1805,1899
59,,腰痛の爺,1809,1897
60,,δsnowδ,1821,1884
61,,＋ゆい＋,1787,1877
62,,マーキψ,1615,1836
63,,ナットウキナーゼ,1413,1821
64,,レミニセンス,1830,1791
65,,苺桜三玖,1767,1778
66,,Lionel・MessiⅡ,1838,1761
67,,ブルーマンジェロ,1042,1744
68,,kino2,924,1740
69,,愛知のトッシー,1234,1734
70,,醤油取って,1818,1724
71,,∬Veloce∬,1900,1722
72,,６９５,900,1716
73,,クレモル,1837,1712
74,,スガサワ,1713,1686
75,,北国ウルフ,1565,1683
76,,dokuringo,1810,1666
77,,パリバリ,1724,1654
78,,楼麗莱,951,1654
79,,HIMAMA,1834,1642
80,,浅研,1733,1606
81,,TS020,1322,1588
82,,＄reef＄,1793,1585
83,,bitaminn,1871,1578
84,,（とち）,1198,1571
85,,Ψmo☆moΨ,1480,1567
86,,バク天,967,1556
87,,megumi♪,1788,1554
88,,ダイワ☆,1125,1551
89,,バイマン先生,1180,1547
90,,RSQ_RAY,1550,1539
91,,ハイシェン姫,1706,1538
92,,tururu,1019,1537
93,,つよみん,1947,1534
94,,ShineLight,1873,1526
95,,銀九朗,1685,1526
96,,ぽこっさん,1850,1523
97,,newkoara,1432,1522
98,,・まゆしぃ・,1621,1521
99,,Leila。,1510,1516
100,,Invisible元老,908,1509
