,職業,キャラクター,レベル,ポイント
1,,ZODIAC6168,1504,20660
2,,はなおとめ,1313,10891
3,,9rpm,1784,5572
4,,おーいえ,1849,5555
5,,ｲﾝﾀｰﾈｯﾄ撲殺ﾏﾝ,1367,4970
6,,さなっしー,1816,4635
7,,アル・シェリ,967,4161
8,,ScarletRuby,929,3988
9,,創造神皇ダニエル,1272,3611
10,,らっきーよだすけ,1741,3484
11,,sevencraw,1045,3339
12,,ぷーちゃん♪,1888,3167
13,,残兵首領,1468,3142
14,,katsuxxx,1832,2923
15,,捨ノ型・生生流転,1819,2899
16,,誇り無き教主,1334,2866
17,,ボイン姉ちゃん,1825,2810
18,,ハスラム,1081,2766
19,,愛犬サクラ,1837,2745
20,,Diamant,1253,2712
21,,ループド,1833,2694
22,,リタリン,947,2670
23,,＋カイト＋,1817,2471
24,,岡部誠∵,1555,2465
25,,ｷｰｽ･ｶｲ,1275,2418
26,,風の歌,1791,2374
27,,RORONOA＋ZORO,1087,2373
28,,【ポッセ】,1801,2346
29,,ヘビー,1240,2329
30,,戦士ちゃま,1540,2282
31,,RelMayer,1762,2257
32,,シル星,1817,2219
33,,つばきひめ,1655,2169
34,,らいみん,1265,2147
35,,ゅぅぁ,1775,2124
36,,じみ～,1749,2102
37,,メロメロイド,1418,2083
38,,J・T・Sサム,1669,2067
39,,間衣華,1782,2020
40,,covid,1801,2007
41,,カラー、,1052,1971
42,,狛狗,1802,1966
43,,Spallow_Tail,1594,1950
44,,daRinki,1605,1908
45,,とろっとろ牛すじ,1723,1906
46,,趣味は・・・矢,1830,1893
47,,ooよーだoo,1256,1869
48,,☆ショップ☆,1773,1850
49,,おいえ天使,1500,1834
50,,アネット姫,717,1823
51,,シュガ♪,1629,1815
52,,↑ウラチャ↑,1265,1812
53,,カマキリ令嬢,1850,1775
54,,§エス§,1761,1773
55,,CV種田梨沙,1707,1764
56,,ｱﾝﾄﾞﾚｻﾞｼﾞｬｲｱﾝﾄ,1463,1720
57,,マイシャローナ,1434,1664
58,,みゅうごろう,1614,1648
59,,ナイア君,875,1637
60,,神風の隼,1780,1631
61,,狼輝,1825,1610
62,,皇虎,1043,1577
63,,魔法の壁,1552,1557
64,,もんもんだよ,918,1548
65,,狼煌,1501,1547
66,,ぷいきゅあ～,1712,1544
67,,アンヘル＿,1350,1539
68,,おじろくん,1756,1527
69,,みどり先輩,1530,1523
70,,Crewd,1430,1502
71,,トラウトサーモン,1789,1498
72,,BILL・PEACE,1184,1495
73,,ピレッソ,1724,1494
74,,イチゴ大福姫,1371,1491
75,,マリジェンヌ,1131,1464
76,,☆アミュレット☆,903,1463
77,,くりゅ,1459,1457
78,,ｂｏｗ‐ｗｏｗ,1807,1454
79,,さなっしーJr,1231,1444
80,,二代目おいえ,1276,1438
81,,heet,962,1423
82,,RAD大好き,1734,1418
83,,笛吹奏,1546,1418
84,,最強姫あ,1620,1411
85,,アーリア。,1817,1409
86,,￡Gazelle,1500,1376
87,,NIFCO,559,1366
88,,＊hayato＊,1657,1365
89,,ranko_star,1801,1331
90,,たこち,1797,1328
91,,もちゃ王,1431,1327
92,,えいしぐ,1542,1323
93,,yamada3000,1810,1315
94,,Vergiftung,1010,1313
95,,CV水瀬いのり,1676,1312
96,,城咲ロミオ,1681,1310
97,,くりゅう,1301,1305
98,,お～い恋茶,1832,1304
99,,メルティアーノ♪,1154,1295
100,,ねこぱんつ,1202,1294
