,職業,キャラクター,レベル,ポイント
1,,krisu,1825,13789
2,,Tengallon,1564,10234
3,,キュウチャン,1198,7620
4,,ミツリン,1792,6444
5,,♪D－cyan♪,1443,6219
6,,ロザリナ☆,1698,5382
7,,jeil,984,5167
8,,mttt,1830,5054
9,,七色インコ,615,4860
10,,♪もも,1453,4346
11,,∴ジャヌψ,1326,4317
12,,槍まーりも,1462,4228
13,,takakazuma,983,4164
14,,あすみす,1283,4093
15,,たいやきあんこ,1849,4006
16,,ﾌｪﾘｯｸｽ,1271,3799
17,,不協和音♪,1367,3560
18,,レジェンド石橋,1843,3558
19,,りるどーぷ,1697,3402
20,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
21,,トト・レイニス,1597,3185
22,,夜刃神,1602,3051
23,,ザンゾウ,925,2900
24,,ちゃらめる,1793,2865
25,,桃牙,1328,2861
26,,ﾌｪﾘｱ,1813,2860
27,,ぽいんこ,1602,2842
28,,ルベーグ2世,1804,2810
29,,筋肉♂パイセン,1657,2793
30,,ζhaluluζ,1823,2755
31,,セヴィ・ティセス,1445,2701
32,,Liliel,1736,2687
33,,shogi,1801,2592
34,,アリス・ワンダー,1843,2574
35,,ﾄﾛﾄﾛｵﾖﾖ,532,2561
36,,CherryShuffle,997,2516
37,,‐鏡月‐,1573,2499
38,,＄ＨＩＤＥ＄,1789,2498
39,,二階堂パンパース,1830,2490
40,,ｋａｚｕｋｕｎ剣,1762,2481
41,,ψXENOψ,1845,2395
42,,れもんψ,1835,2380
43,,§ＮＥＸＵＳ§,1024,2342
44,,しーふ君,888,2280
45,,∬ましゅまろ∬,1728,2274
46,,サイバーナイト,1801,2262
47,,アルス君,1801,2261
48,,２式改,1638,2223
49,,超炒飯,1023,2204
50,,アバブ,1809,2195
51,,Inocent,1740,2195
52,,天日槍,1331,2150
53,,思いやりGDX,1839,2130
54,,陽奈♪,1743,2119
55,,てのひら,1574,2111
56,,misya☆,1260,2110
57,,弐華威堂,1739,2102
58,,小茉里,1119,2090
59,,【愛】チェルシー,1476,2072
60,,anderson,1302,2070
61,,むぎちゃ。,1787,2068
62,,黄金卿の案内人,1012,2058
63,,RockAce,1724,2042
64,,アリス☆☆,1328,2030
65,,†LightSide†,1802,2024
66,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
67,,RhymeDealer,1299,2010
68,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
69,,夜廻まるか,1744,1976
70,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1830,1958
71,,ｱﾆﾘｿ,1823,1949
72,,ボイスブリザード,1646,1946
73,,～マハルコ～，,1250,1918
74,,†盗掘者†,1002,1905
75,,FalkeNaze,1708,1881
76,,近代的なsouei,1630,1856
77,,ﾀｲｶﾞｰﾀﾅｶ,1277,1848
78,,ｍｅｒｙ,1490,1847
79,,ひるの,1753,1839
80,,元団長さん,1780,1817
81,,永遠の暗闇,1722,1815
82,,真夏の雨§,1800,1812
83,,ラクサスドレアン,1805,1810
84,,Jamii,1634,1795
85,,emg4159,1554,1786
86,,しらすたっぷ。,1800,1777
87,,子供部屋おばさん,1737,1776
88,,otasam,1387,1764
89,,豹弦,1758,1755
90,,＠みゆ＠,1260,1747
91,,＊鬼鮫＊,1825,1735
92,,ずっさん,1808,1719
93,,エルロン5,1738,1718
94,,元てつ,937,1684
95,,筋弛緩剤,1171,1679
96,,緋色＄,1780,1675
97,,ＣＯＯＬ－ＪＯＥ,1369,1670
98,,更級？,1102,1665
99,,サクラサケ,1804,1659
100,,☆キノ♪,1791,1639
