,職業,キャラクター,レベル,ポイント
1,,krisu,1894,14366
2,,Tengallon,1586,10500
3,,キュウチャン,1210,7620
4,,ミツリン,1822,6553
5,,♪D－cyan♪,1467,6246
6,,mttt,2000,5387
7,,ロザリナ☆,1698,5382
8,,jeil,990,5188
9,,七色インコ,615,4860
10,,∴ジャヌψ,1356,4375
11,,♪もも,1461,4346
12,,たいやきあんこ,2000,4309
13,,槍まーりも,1483,4239
14,,takakazuma,987,4168
15,,あすみす,1283,4093
16,,レジェンド石橋,1969,3909
17,,不協和音♪,1459,3861
18,,ﾌｪﾘｯｸｽ,1272,3799
19,,りるどーぷ,1697,3402
20,,アリス・ワンダー,1990,3350
21,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
22,,ザンゾウ,926,3192
23,,トト・レイニス,1598,3185
24,,夜刃神,1617,3133
25,,ちゃらめる,1837,3058
26,,ﾌｪﾘｱ,1881,2991
27,,桃牙,1360,2956
28,,ルベーグ2世,1844,2903
29,,ぽいんこ,1602,2842
30,,shogi,1842,2828
31,,セヴィ・ティセス,1489,2828
32,,筋肉♂パイセン,1657,2793
33,,ζhaluluζ,1823,2755
34,,Liliel,1767,2753
35,,ψXENOψ,2000,2751
36,,れもんψ,1911,2691
37,,ｋａｚｕｋｕｎ剣,1819,2662
38,,二階堂パンパース,1910,2577
39,,ﾄﾛﾄﾛｵﾖﾖ,535,2561
40,,＄ＨＩＤＥ＄,1816,2539
41,,CherryShuffle,997,2516
42,,‐鏡月‐,1573,2499
43,,思いやりGDX,1956,2459
44,,∬ましゅまろ∬,1762,2378
45,,サイバーナイト,1875,2366
46,,§ＮＥＸＵＳ§,1024,2342
47,,アルス君,1831,2341
48,,ボイスブリザード,1803,2306
49,,むぎちゃ。,1860,2302
50,,しーふ君,888,2280
51,,陽奈♪,1777,2260
52,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1942,2250
53,,２式改,1650,2240
54,,超炒飯,1032,2206
55,,ラクサスドレアン,1980,2203
56,,アバブ,1811,2195
57,,Inocent,1741,2195
58,,天日槍,1342,2150
59,,黄金卿の案内人,1014,2126
60,,RockAce,1748,2112
61,,てのひら,1576,2111
62,,misya☆,1271,2110
63,,弐華威堂,1740,2102
64,,小茉里,1123,2090
65,,†LightSide†,1822,2082
66,,【愛】チェルシー,1489,2081
67,,近代的なsouei,1710,2079
68,,anderson,1314,2070
69,,アリス☆☆,1343,2035
70,,永遠の暗闇,1860,2030
71,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
72,,RhymeDealer,1299,2010
73,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
74,,夜廻まるか,1745,1976
75,,ひるの,1802,1974
76,,ｱﾆﾘｿ,1844,1971
77,,＊鬼鮫＊,1908,1931
78,,～マハルコ～，,1259,1923
79,,カジュアル,1988,1914
80,,しらすたっぷ。,1915,1909
81,,†盗掘者†,1006,1909
82,,ｍｅｒｙ,1515,1902
83,,emg4159,1582,1885
84,,FalkeNaze,1708,1881
85,,Jamii,1679,1868
86,,†フィル†,1845,1849
87,,ﾀｲｶﾞｰﾀﾅｶ,1277,1848
88,,真夏の雨§,1804,1819
89,,元団長さん,1780,1817
90,,ホロックス,1820,1786
91,,エルロン5,1806,1784
92,,あぷりこ,1920,1776
93,,子供部屋おばさん,1737,1776
94,,愛泉,1903,1774
95,,豹弦,1766,1773
96,,otasam,1397,1764
97,,＠みゆ＠,1260,1747
98,,☆キノ♪,1864,1743
99,,ずっさん,1813,1723
100,,緋色＄,1812,1714
