,職業,キャラクター,レベル,ポイント
1,,krisu,1815,13477
2,,Tengallon,1551,10056
3,,キュウチャン,1192,7620
4,,ミツリン,1784,6405
5,,♪D－cyan♪,1438,6215
6,,ロザリナ☆,1698,5382
7,,jeil,979,5158
8,,mttt,1829,5054
9,,七色インコ,615,4860
10,,♪もも,1452,4346
11,,∴ジャヌψ,1314,4298
12,,槍まーりも,1461,4228
13,,takakazuma,979,4160
14,,あすみす,1283,4093
15,,ﾌｪﾘｯｸｽ,1270,3798
16,,たいやきあんこ,1843,3753
17,,不協和音♪,1333,3459
18,,レジェンド石橋,1838,3452
19,,りるどーぷ,1696,3402
20,,トト・レイニス,1597,3185
21,,夜刃神,1590,3005
22,,桃牙,1314,2827
23,,ﾌｪﾘｱ,1806,2814
24,,筋肉♂パイセン,1657,2793
25,,ζhaluluζ,1823,2755
26,,ちゃらめる,1762,2738
27,,ルベーグ2世,1803,2729
28,,ザンゾウ,924,2719
29,,Liliel,1735,2687
30,,セヴィ・ティセス,1432,2628
31,,ﾄﾛﾄﾛｵﾖﾖ,531,2561
32,,CherryShuffle,997,2516
33,,‐鏡月‐,1573,2499
34,,二階堂パンパース,1830,2490
35,,shogi,1790,2486
36,,＄ＨＩＤＥ＄,1774,2476
37,,アリス・ワンダー,1839,2408
38,,ｋａｚｕｋｕｎ剣,1732,2368
39,,§ＮＥＸＵＳ§,1024,2342
40,,しーふ君,888,2280
41,,アルス君,1800,2257
42,,∬ましゅまろ∬,1718,2235
43,,超炒飯,1019,2201
44,,アバブ,1807,2195
45,,Inocent,1740,2195
46,,２式改,1611,2174
47,,サイバーナイト,1761,2166
48,,天日槍,1326,2150
49,,れもんψ,1830,2132
50,,ψXENOψ,1840,2124
51,,てのひら,1574,2111
52,,misya☆,1256,2110
53,,弐華威堂,1739,2102
54,,小茉里,1114,2090
55,,【愛】チェルシー,1475,2072
56,,anderson,1297,2070
57,,むぎちゃ。,1779,2029
58,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
59,,黄金卿の案内人,1011,2011
60,,陽奈♪,1694,2010
61,,RhymeDealer,1299,2010
62,,アリス☆☆,1314,2005
63,,思いやりGDX,1833,1987
64,,†LightSide†,1793,1980
65,,RockAce,1696,1979
66,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
67,,夜廻まるか,1744,1976
68,,ｱﾆﾘｿ,1821,1940
69,,～マハルコ～，,1243,1904
70,,†盗掘者†,1000,1904
71,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1827,1898
72,,FalkeNaze,1708,1881
73,,ﾀｲｶﾞｰﾀﾅｶ,1277,1848
74,,元団長さん,1780,1817
75,,永遠の暗闇,1721,1815
76,,ｍｅｒｙ,1461,1811
77,,ラクサスドレアン,1805,1808
78,,ボイスブリザード,1560,1797
79,,ひるの,1732,1788
80,,真夏の雨§,1794,1780
81,,しらすたっぷ。,1800,1777
82,,近代的なsouei,1607,1775
83,,otasam,1382,1764
84,,子供部屋おばさん,1733,1761
85,,＠みゆ＠,1259,1747
86,,豹弦,1754,1746
87,,Jamii,1614,1746
88,,emg4159,1539,1733
89,,＊鬼鮫＊,1824,1718
90,,エルロン5,1738,1718
91,,元てつ,937,1684
92,,筋弛緩剤,1171,1679
93,,更級？,1096,1665
94,,サクラサケ,1804,1659
95,,ＣＯＯＬ－ＪＯＥ,1360,1655
96,,べルカンプ,1732,1638
97,,ずっさん,1797,1634
98,,やわら,1009,1627
99,,Wide01,1094,1622
100,,グライムズ01,1754,1619
